run_id,entity_key,window_id,model_name,forecast_date,horizon_day,original_forecast_value,adjusted_forecast_value,was_clipped,created_timestamp
non_negative_policy_20260612_144157,EUR-MSIT,5,LinearRegression,2025-09-18,19,1770.7235873513032,1770.7235873513032,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,5,LinearRegression,2025-09-19,20,1770.9072829415584,1770.9072829415584,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,5,LinearRegression,2025-09-20,21,1771.6861905809535,1771.6861905809535,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,5,LinearRegression,2025-09-21,22,1771.56702649189,1771.56702649189,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,5,LinearRegression,2025-09-22,23,1772.3924999045155,1772.3924999045155,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,5,LinearRegression,2025-09-23,24,1771.732072067953,1771.732072067953,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,5,LinearRegression,2025-09-24,25,1769.9732880884103,1769.9732880884103,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,5,LinearRegression,2025-09-25,26,1767.0302625527836,1767.0302625527836,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,5,LinearRegression,2025-09-26,27,1766.886204069754,1766.886204069754,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,5,LinearRegression,2025-09-27,28,1769.567652874022,1769.567652874022,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,5,LinearRegression,2025-09-28,29,1770.687608075675,1770.687608075675,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,5,LinearRegression,2025-09-29,30,1771.1210560146935,1771.1210560146935,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ARIMA_Fixed,2025-09-30,1,1803.768182,1803.768182,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ARIMA_Fixed,2025-10-01,2,1805.15648,1805.15648,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ARIMA_Fixed,2025-10-02,3,1806.5447779999995,1806.5447779999995,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ARIMA_Fixed,2025-10-03,4,1807.9330759999996,1807.9330759999996,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ARIMA_Fixed,2025-10-04,5,1809.3213739999992,1809.3213739999992,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ARIMA_Fixed,2025-10-05,6,1810.709671999999,1810.709671999999,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ARIMA_Fixed,2025-10-06,7,1812.097969999999,1812.097969999999,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ARIMA_Fixed,2025-10-07,8,1813.4862679999987,1813.4862679999987,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ARIMA_Fixed,2025-10-08,9,1814.8745659999984,1814.8745659999984,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ARIMA_Fixed,2025-10-09,10,1816.2628639999984,1816.2628639999984,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ARIMA_Fixed,2025-10-10,11,1817.6511619999983,1817.6511619999983,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ARIMA_Fixed,2025-10-11,12,1819.039459999998,1819.039459999998,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ARIMA_Fixed,2025-10-12,13,1820.427757999998,1820.427757999998,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ARIMA_Fixed,2025-10-13,14,1821.8160559999976,1821.8160559999976,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ARIMA_Fixed,2025-10-14,15,1823.2043539999977,1823.2043539999977,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ARIMA_Fixed,2025-10-15,16,1824.592651999997,1824.592651999997,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ARIMA_Fixed,2025-10-16,17,1825.9809499999972,1825.9809499999972,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ARIMA_Fixed,2025-10-17,18,1827.3692479999968,1827.3692479999968,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ARIMA_Fixed,2025-10-18,19,1828.757545999997,1828.757545999997,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ARIMA_Fixed,2025-10-19,20,1830.145843999997,1830.145843999997,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ARIMA_Fixed,2025-10-20,21,1831.5341419999968,1831.5341419999968,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ARIMA_Fixed,2025-10-21,22,1832.9224399999969,1832.9224399999969,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ARIMA_Fixed,2025-10-22,23,1834.3107379999965,1834.3107379999965,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ARIMA_Fixed,2025-10-23,24,1835.6990359999963,1835.6990359999963,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ARIMA_Fixed,2025-10-24,25,1837.087333999996,1837.087333999996,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ARIMA_Fixed,2025-10-25,26,1838.475631999996,1838.475631999996,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ARIMA_Fixed,2025-10-26,27,1839.863929999996,1839.863929999996,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ARIMA_Fixed,2025-10-27,28,1841.252227999996,1841.252227999996,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ARIMA_Fixed,2025-10-28,29,1842.640525999996,1842.640525999996,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ARIMA_Fixed,2025-10-29,30,1844.0288239999957,1844.0288239999957,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ETS_Current,2025-09-30,1,1803.513229824464,1803.513229824464,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ETS_Current,2025-10-01,2,1804.6785552359704,1804.6785552359704,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ETS_Current,2025-10-02,3,1805.843880647476,1805.843880647476,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ETS_Current,2025-10-03,4,1807.0092060589825,1807.0092060589825,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ETS_Current,2025-10-04,5,1808.1745314704883,1808.1745314704883,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ETS_Current,2025-10-05,6,1809.3398568819944,1809.3398568819944,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ETS_Current,2025-10-06,7,1810.5051822935004,1810.5051822935004,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ETS_Current,2025-10-07,8,1811.6705077050065,1811.6705077050065,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ETS_Current,2025-10-08,9,1812.8358331165125,1812.8358331165125,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ETS_Current,2025-10-09,10,1814.0011585280183,1814.0011585280183,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ETS_Current,2025-10-10,11,1815.1664839395248,1815.1664839395248,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ETS_Current,2025-10-11,12,1816.3318093510304,1816.3318093510304,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ETS_Current,2025-10-12,13,1817.4971347625367,1817.4971347625367,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ETS_Current,2025-10-13,14,1818.6624601740427,1818.6624601740427,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ETS_Current,2025-10-14,15,1819.8277855855488,1819.8277855855488,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ETS_Current,2025-10-15,16,1820.9931109970548,1820.9931109970548,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ETS_Current,2025-10-16,17,1822.1584364085609,1822.1584364085609,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ETS_Current,2025-10-17,18,1823.323761820067,1823.323761820067,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ETS_Current,2025-10-18,19,1824.489087231573,1824.489087231573,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ETS_Current,2025-10-19,20,1825.654412643079,1825.654412643079,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ETS_Current,2025-10-20,21,1826.819738054585,1826.819738054585,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ETS_Current,2025-10-21,22,1827.985063466091,1827.985063466091,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ETS_Current,2025-10-22,23,1829.1503888775967,1829.1503888775967,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ETS_Current,2025-10-23,24,1830.3157142891032,1830.3157142891032,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ETS_Current,2025-10-24,25,1831.4810397006088,1831.4810397006088,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ETS_Current,2025-10-25,26,1832.6463651121155,1832.6463651121155,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ETS_Current,2025-10-26,27,1833.811690523621,1833.811690523621,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ETS_Current,2025-10-27,28,1834.9770159351276,1834.9770159351276,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ETS_Current,2025-10-28,29,1836.1423413466332,1836.1423413466332,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,ETS_Current,2025-10-29,30,1837.3076667581397,1837.3076667581397,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_1_5,2025-09-30,1,1803.281073942,1803.281073942,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_1_5,2025-10-01,2,1804.182263884,1804.182263884,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_1_5,2025-10-02,3,1805.083453826,1805.083453826,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_1_5,2025-10-03,4,1805.984643768,1805.984643768,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_1_5,2025-10-04,5,1806.88583371,1806.88583371,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_1_5,2025-10-05,6,1807.787023652,1807.787023652,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_1_5,2025-10-06,7,1808.688213594,1808.688213594,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_1_5,2025-10-07,8,1809.589403536,1809.589403536,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_1_5,2025-10-08,9,1810.490593478,1810.490593478,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_1_5,2025-10-09,10,1811.39178342,1811.39178342,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_1_5,2025-10-10,11,1812.292973362,1812.292973362,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_1_5,2025-10-11,12,1813.194163304,1813.194163304,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_1_5,2025-10-12,13,1814.095353246,1814.095353246,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_1_5,2025-10-13,14,1814.996543188,1814.996543188,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_1_5,2025-10-14,15,1815.89773313,1815.89773313,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_1_5,2025-10-15,16,1816.798923072,1816.798923072,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_1_5,2025-10-16,17,1817.700113014,1817.700113014,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_1_5,2025-10-17,18,1818.601302956,1818.601302956,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_1_5,2025-10-18,19,1819.502492898,1819.502492898,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_1_5,2025-10-19,20,1820.40368284,1820.40368284,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_1_5,2025-10-20,21,1821.304872782,1821.304872782,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_1_5,2025-10-21,22,1822.206062724,1822.206062724,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_1_5,2025-10-22,23,1823.107252666,1823.107252666,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_1_5,2025-10-23,24,1824.008442608,1824.008442608,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_1_5,2025-10-24,25,1824.90963255,1824.90963255,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_1_5,2025-10-25,26,1825.810822492,1825.810822492,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_1_5,2025-10-26,27,1826.712012434,1826.712012434,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_1_5,2025-10-27,28,1827.613202376,1827.613202376,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_1_5,2025-10-28,29,1828.514392318,1828.514392318,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_1_5,2025-10-29,30,1829.41558226,1829.41558226,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_3,2025-09-30,1,1804.182263884,1804.182263884,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_3,2025-10-01,2,1805.984643768,1805.984643768,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_3,2025-10-02,3,1807.787023652,1807.787023652,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_3,2025-10-03,4,1809.589403536,1809.589403536,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_3,2025-10-04,5,1811.39178342,1811.39178342,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_3,2025-10-05,6,1813.194163304,1813.194163304,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_3,2025-10-06,7,1814.996543188,1814.996543188,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_3,2025-10-07,8,1816.798923072,1816.798923072,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_3,2025-10-08,9,1818.601302956,1818.601302956,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_3,2025-10-09,10,1820.40368284,1820.40368284,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_3,2025-10-10,11,1822.206062724,1822.206062724,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_3,2025-10-11,12,1824.008442608,1824.008442608,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_3,2025-10-12,13,1825.810822492,1825.810822492,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_3,2025-10-13,14,1827.613202376,1827.613202376,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_3,2025-10-14,15,1829.41558226,1829.41558226,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_3,2025-10-15,16,1831.217962144,1831.217962144,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_3,2025-10-16,17,1833.020342028,1833.020342028,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_3,2025-10-17,18,1834.822721912,1834.822721912,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_3,2025-10-18,19,1836.625101796,1836.625101796,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_3,2025-10-19,20,1838.42748168,1838.42748168,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_3,2025-10-20,21,1840.229861564,1840.229861564,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_3,2025-10-21,22,1842.032241448,1842.032241448,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_3,2025-10-22,23,1843.834621332,1843.834621332,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_3,2025-10-23,24,1845.637001216,1845.637001216,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_3,2025-10-24,25,1847.4393811,1847.4393811,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_3,2025-10-25,26,1849.241760984,1849.241760984,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_3,2025-10-26,27,1851.044140868,1851.044140868,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_3,2025-10-27,28,1852.846520752,1852.846520752,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_3,2025-10-28,29,1854.648900636,1854.648900636,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_3,2025-10-29,30,1856.45128052,1856.45128052,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_4,2025-09-30,1,1804.7830571786667,1804.7830571786667,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_4,2025-10-01,2,1807.1862303573328,1807.1862303573328,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_4,2025-10-02,3,1809.589403536,1809.589403536,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_4,2025-10-03,4,1811.9925767146667,1811.9925767146667,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_4,2025-10-04,5,1814.3957498933328,1814.3957498933328,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_4,2025-10-05,6,1816.798923072,1816.798923072,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_4,2025-10-06,7,1819.2020962506667,1819.2020962506667,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_4,2025-10-07,8,1821.6052694293328,1821.6052694293328,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_4,2025-10-08,9,1824.008442608,1824.008442608,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_4,2025-10-09,10,1826.4116157866663,1826.4116157866663,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_4,2025-10-10,11,1828.8147889653333,1828.8147889653333,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_4,2025-10-11,12,1831.217962144,1831.217962144,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_4,2025-10-12,13,1833.6211353226663,1833.6211353226663,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_4,2025-10-13,14,1836.0243085013333,1836.0243085013333,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_4,2025-10-14,15,1838.42748168,1838.42748168,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_4,2025-10-15,16,1840.8306548586663,1840.8306548586663,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_4,2025-10-16,17,1843.2338280373333,1843.2338280373333,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_4,2025-10-17,18,1845.637001216,1845.637001216,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_4,2025-10-18,19,1848.0401743946663,1848.0401743946663,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_4,2025-10-19,20,1850.4433475733333,1850.4433475733333,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_4,2025-10-20,21,1852.846520752,1852.846520752,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_4,2025-10-21,22,1855.2496939306664,1855.2496939306664,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_4,2025-10-22,23,1857.652867109333,1857.652867109333,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_4,2025-10-23,24,1860.056040288,1860.056040288,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_4,2025-10-24,25,1862.4592134666664,1862.4592134666664,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_4,2025-10-25,26,1864.8623866453331,1864.8623866453331,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_4,2025-10-26,27,1867.265559824,1867.265559824,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_4,2025-10-27,28,1869.6687330026664,1869.6687330026664,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_4,2025-10-28,29,1872.0719061813331,1872.0719061813331,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_4,2025-10-29,30,1874.47507936,1874.47507936,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_6,2025-09-30,1,1805.984643768,1805.984643768,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_6,2025-10-01,2,1809.589403536,1809.589403536,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_6,2025-10-02,3,1813.194163304,1813.194163304,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_6,2025-10-03,4,1816.798923072,1816.798923072,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_6,2025-10-04,5,1820.40368284,1820.40368284,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_6,2025-10-05,6,1824.008442608,1824.008442608,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_6,2025-10-06,7,1827.613202376,1827.613202376,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_6,2025-10-07,8,1831.217962144,1831.217962144,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_6,2025-10-08,9,1834.822721912,1834.822721912,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_6,2025-10-09,10,1838.42748168,1838.42748168,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_6,2025-10-10,11,1842.032241448,1842.032241448,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_6,2025-10-11,12,1845.637001216,1845.637001216,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_6,2025-10-12,13,1849.241760984,1849.241760984,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_6,2025-10-13,14,1852.846520752,1852.846520752,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_6,2025-10-14,15,1856.45128052,1856.45128052,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_6,2025-10-15,16,1860.056040288,1860.056040288,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_6,2025-10-16,17,1863.660800056,1863.660800056,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_6,2025-10-17,18,1867.265559824,1867.265559824,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_6,2025-10-18,19,1870.870319592,1870.870319592,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_6,2025-10-19,20,1874.47507936,1874.47507936,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_6,2025-10-20,21,1878.079839128,1878.079839128,False,2026-06-12T14:41:57
non_negative_policy_20260612_144157,EUR-MSIT,6,FixedGrowth_6,2025-10-21,22,1881.684598896,1881.684598896,False,2026-06-12T14:41:57
