run_id,entity_key,window_id,model_name,forecast_rows,wmape,mape,rmse,smape,bias,created_timestamp
full_baseline_20260611_103953,CAN-Go Local,1,FixedGrowth_6,30,0.025142777168028117,0.02509244845952994,4219.782346047258,0.024698647125556653,3735.0791054476954,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,1,LinearRegression,30,0.001648524957119178,0.0016511293463116541,350.66904191439124,0.0016483190454235125,243.48589831492282,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,2,ARIMA_Fixed,30,0.0078755447236488,0.007846907949307484,1434.1679425544733,0.007892086331815814,-1182.0970654666103,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,2,ETS_Current,30,0.003200964825824726,0.003189326616498094,587.7876024940305,0.003196708550035426,-423.9525229870012,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,2,FixedGrowth_1_5,30,0.001162268933398667,0.001162093996380619,206.97838765914355,0.001162094659262817,-24.108258859117633,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,2,FixedGrowth_3,30,0.007529086922718866,0.007512734854435554,1243.7855652966275,0.007479042459694974,1133.8805477483897,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,2,FixedGrowth_4,30,0.01265519913256694,0.012623779684022748,2122.3361928343656,0.012526122190316676,1905.873085486724,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,2,FixedGrowth_6,30,0.022907423552263075,0.022845869343197125,3887.1336268940495,0.022520840318733557,3449.8581609633907,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,2,LinearRegression,30,0.0008670220668259713,0.0008681235236586404,181.11966686107252,0.0008677344048891235,37.26675317704988,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,3,ARIMA_Fixed,30,0.005465748323396593,0.005456932042646624,950.1897819723047,0.005476282567354261,-834.4450287999692,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,3,ETS_Current,30,0.001956940773344465,0.001954330292002652,365.1337917015627,0.0019514944144508847,293.84063623891564,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,3,FixedGrowth_1_5,30,0.0022765542244689145,0.0022731968674269114,424.4705924511934,0.002269364884609651,342.26525443078134,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,3,FixedGrowth_3,30,0.009949532577590762,0.009933795210434665,1757.9327274196214,0.009868305577406792,1518.975537661532,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,3,FixedGrowth_4,30,0.015087959544586553,0.01506403762812843,2654.9335218668084,0.01491522225244488,2303.449059815366,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,3,FixedGrowth_6,30,0.025364813478578118,0.025324522463515957,4450.746503592933,0.024909398222729622,3872.396104123033,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,3,LinearRegression,30,0.0017619333792493483,0.0017588806295435625,357.47227217087095,0.001756186333964716,255.56856801588245,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,4,ARIMA_Fixed,30,0.02467431464037441,0.025072433606700407,5424.063524752656,0.024415503580581806,3792.2506497005747,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,4,ETS_Current,30,0.005938171770923102,0.006250584509080567,2756.6959888498245,0.0060748139254714435,224.07743051446062,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,4,FixedGrowth_1_5,30,0.006218716159578467,0.00656261164115907,2993.4113277070646,0.006347164765793419,847.2619670017874,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,4,FixedGrowth_3,30,0.01337116200835428,0.013738084828952186,3805.2719070003955,0.013400389198033318,2035.9517613035375,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,4,FixedGrowth_4,30,0.018456612831980537,0.01883762367817816,4496.594484916699,0.018376224840451878,2828.4116241713755,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,4,FixedGrowth_6,30,0.028710054915019954,0.029119189979443804,6053.165046431741,0.0283103270171392,4413.331349907042,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,4,LinearRegression,30,0.006541350984263152,0.006885890663042006,3021.079695768776,0.0066664743252646385,946.0318310554779,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,5,ARIMA_Fixed,30,1.5057815488103203,1.4875602632957607,264112.2437224529,1.6400982489187432,-232580.27904206794,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,5,ETS_Current,30,0.31641274095580735,0.3125224135407718,54555.33885179992,0.38959991716396836,-48845.323667312674,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,5,FixedGrowth_1_5,30,0.08882364442155831,0.08794017674429343,14430.307687396167,0.09242105915015328,-13714.883184693977,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,5,FixedGrowth_3,30,0.08184624249587122,0.08105169446207659,13289.022368763923,0.08483910297333296,-12632.511010821228,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,5,FixedGrowth_4,30,0.07719464121207982,0.07645937294059871,12538.551683371483,0.07982432595928896,-11910.929561572726,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,5,FixedGrowth_6,30,0.06789143864449704,0.06727472989764292,11070.133591296586,0.06988893038820024,-10467.766663075732,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,5,LinearRegression,30,0.0748228244530115,0.0743110284575548,12093.249397600592,0.07745431894018652,-11556.99736375851,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,6,ARIMA_Fixed,30,0.019313390761741066,0.019267474440188486,3550.035991874207,0.019518565905170464,-3070.6991853679665,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,6,ETS_Current,30,0.014582404506162192,0.014554722285196418,2617.274009261433,0.014421406283637356,2318.5042020939127,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,6,FixedGrowth_1_5,30,0.0014534791923328334,0.0014538163568893225,293.3131803227271,0.0014522771866261532,183.2174608185606,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,6,FixedGrowth_3,30,0.008851621349818067,0.008835373353591454,1602.5857596878254,0.008785175031649169,1407.3482385038099,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,6,FixedGrowth_4,30,0.013984462357834525,0.013956885427742429,2531.264782663943,0.013832172558754805,2223.4354236273075,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,6,FixedGrowth_6,30,0.024250144373867463,0.024199909576044395,4396.293103471606,0.0238266118929864,3855.609793874306,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,6,LinearRegression,30,0.006479333340613231,0.0064790790187603114,1094.9180293912912,0.006502890704634658,-1030.1704064395453,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,7,ARIMA_Fixed,30,0.0031108319063400435,0.003106893257025831,591.4986276187752,0.0031136891310957478,-497.73686153333887,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,7,ETS_Current,30,0.001982008086514009,0.0019794666603820733,396.8082011654532,0.0019823490756489225,-266.24369849302167,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,7,FixedGrowth_1_5,30,0.005050631069499079,0.005050814755487031,977.9366648494238,0.005032642604508456,740.9152821196583,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,7,FixedGrowth_3,30,0.012371264268539956,0.012368530028244484,2363.9411291838856,0.012260956161376086,1979.5674257726603,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,7,FixedGrowth_4,30,0.017497933389151506,0.01749300789132592,3303.397988772054,0.017283758387349475,2805.335521541328,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,7,FixedGrowth_6,30,0.027799186143907775,0.02778981867740569,5189.223148916733,0.027277381157163584,4456.871713078662,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,7,LinearRegression,30,0.0053018647058145395,0.005302326329875885,1025.9764232553632,0.005282114153210138,805.7734836145333,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,8,ARIMA_Fixed,30,0.023606266319187778,0.023607515237601247,4345.8499287625045,0.02324960764189028,3801.274753098716,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,8,ETS_Current,30,0.010442164647584672,0.010443541594636348,1917.2566975154928,0.010373253666856447,1663.4976163245349,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,8,FixedGrowth_1_5,30,0.00808217857475855,0.008083631712297713,1473.8963010565055,0.008042026394528324,1284.2782796087315,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,8,FixedGrowth_3,30,0.015763318939596902,0.015764704166482752,2895.67482448353,0.015604890617238635,2532.70269611749,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,8,FixedGrowth_4,30,0.0209089086610956,0.020910204458913464,3846.86655360788,0.020629211753631048,3364.9856404566576,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,8,FixedGrowth_6,30,0.03122952539495322,0.031230589985070268,5751.300781039383,0.030607218846777237,5029.551529134992,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,8,LinearRegression,30,0.008127908893278477,0.008129637098174556,1450.2150557352604,0.008089310275588788,1301.5474279691232,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,9,ARIMA_Fixed,30,0.012545369532466454,0.012505511705981466,2477.1860122716603,0.012622898702668127,-2029.5213767674518,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,9,ETS_Current,30,0.007119935299906775,0.0070931034822846,1489.2376067100545,0.007135317259056574,-1147.3587731414514,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,9,FixedGrowth_1_5,30,0.002856378930149439,0.0028589227200880303,525.8061227447629,0.0028536502896034403,456.47407055478544,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,9,FixedGrowth_3,30,0.010533767343701312,0.010518052404334531,1856.411085161269,0.010452973873452402,1704.0953593762845,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,9,FixedGrowth_4,30,0.015675166783657782,0.015647071754482607,2797.9054436289002,0.015499918726920338,2535.842885257285,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,9,FixedGrowth_6,30,0.025957965663570712,0.02590511045477876,4694.4080488730415,0.02549418988474252,4199.337937019285,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,9,LinearRegression,30,0.004470379864655732,0.004473550130383838,788.4829213024175,0.004461681593234864,723.1936432091587,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,10,ARIMA_Fixed,30,0.09621022359167619,0.0959233009762437,18004.597693902702,0.10232037590881489,-15807.400011265872,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,10,ETS_Current,30,0.014373355330971288,0.014324688827487426,2674.554911320056,0.014456805632706645,-2312.5930446690995,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,10,FixedGrowth_1_5,30,0.005314557820670227,0.005303870704640873,970.7696401020755,0.0053195418389873576,-706.5637999235681,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,10,FixedGrowth_3,30,0.004613689548000927,0.0046154013561183725,1006.2743430563562,0.0045993538184006585,551.539882419433,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,10,FixedGrowth_4,30,0.009198396644062379,0.009184159550929943,1834.7993491525788,0.00912374606538192,1390.2756706481005,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,10,FixedGrowth_6,30,0.01880597726632553,0.018760265667464006,3689.354998991442,0.018513673518119618,3067.7472471054343,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,10,LinearRegression,30,0.0058112404747149874,0.005797578616811824,1068.4553873366608,0.005817496067222915,-836.1404837007877,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,11,ARIMA_Fixed,30,0.021028077804359065,0.020980103447570765,3733.89317897385,0.02122682776149035,-3543.7420669000985,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,11,ETS_Current,30,0.027591614842481158,0.027519593639507324,4976.772785871058,0.027959530952181025,-4649.857543837725,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,11,FixedGrowth_1_5,30,0.013442210787600772,0.01342198606457684,2331.010768702597,0.013517914883766089,-2265.1427522891,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,11,FixedGrowth_3,30,0.005887810787991074,0.005895996112532869,1102.0251114381483,0.0059175551121403444,-986.5434376781001,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,11,FixedGrowth_4,30,0.004691558613194688,0.0046921329403157835,885.7638902741862,0.004694676586050624,-134.1438946041007,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,11,FixedGrowth_6,30,0.011000744358315868,0.010952161334176294,2375.6559647693402,0.010859448202389635,1570.655191543899,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,11,LinearRegression,30,0.013222936319387611,0.013201656523544275,2299.184166441181,0.013294938398265494,-2228.3860711815205,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,12,ARIMA_Fixed,30,0.015746427748572926,0.015729294412226993,2910.8660426748584,0.015585127505941581,2680.8975018670317,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,12,ETS_Current,30,0.005042600568761073,0.005043153135582532,900.8927833488625,0.005029184359569968,858.5245798959077,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,12,FixedGrowth_1_5,30,0.006461233386637617,0.006459609586422823,1150.8213243960693,0.006436863321645485,1100.0529594267184,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,12,FixedGrowth_3,30,0.014201322256641537,0.014186769789205765,2613.1965560160293,0.014070428369642373,2417.8366019867203,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,12,FixedGrowth_4,30,0.019361381503310803,0.019338209924394383,3609.650684567679,0.019117167034166646,3296.359030360053,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,12,FixedGrowth_6,30,0.029681499996649353,0.029641090194771624,5613.017696363591,0.02911080489751623,5053.4038871067205,2026-06-11T10:47:24
full_baseline_20260611_103953,CAN-Go Local,12,LinearRegression,30,0.0046590251140270185,0.004658777225940416,838.530093318853,0.004646679724717982,792.9868059400585,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,1,ARIMA_Fixed,30,0.005297491975392995,0.0052897759299295665,153.2663315327331,0.005305149632648216,-146.33901633323742,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,1,ETS_Current,30,0.001495342902749645,0.0014963598291599944,51.4804500016181,0.0014974073695561037,-22.58080274020564,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,1,FixedGrowth_1_5,30,0.005226582638752283,0.005219080226348209,151.15962876904453,0.005234034694818888,-144.3802021205789,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,1,FixedGrowth_3,30,0.003089699543807869,0.0030774616832316784,113.08257947710007,0.003069804322328246,66.95064359217189,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,1,FixedGrowth_4,30,0.007585648765807928,0.007555065243284987,266.78987581776613,0.007509253908153262,207.83787406733816,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,1,FixedGrowth_6,30,0.017724032051050786,0.017662389689825343,586.6751051766422,0.017442232743683037,489.612335017672,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,1,LinearRegression,30,0.0028300283203007647,0.002830127916459278,85.98061668493396,0.0028349847674306525,-77.90382136506415,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,2,ARIMA_Fixed,30,0.006053007004410258,0.0060403512074626315,196.69439736703598,0.006064993318079319,-169.42192693333212,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,2,ETS_Current,30,0.0017140116627783202,0.001710467293401799,58.83556678973451,0.0017125773530529958,-42.46576100377909,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,2,FixedGrowth_1_5,30,0.0019650591258995277,0.0019640067737242968,61.59664119410269,0.0019617850281318946,46.18532644116701,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,2,FixedGrowth_3,30,0.009353171387021358,0.009336919722524149,301.4368173458464,0.00927961687114201,261.79257981566724,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,2,FixedGrowth_4,30,0.014488564184165243,0.014462676699186426,465.477077548455,0.01432658039484329,405.5307487320007,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,2,FixedGrowth_6,30,0.024759349778452993,0.024714190652510952,794.2907637163762,0.024320906126222074,693.0070865646671,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,2,LinearRegression,30,0.00522503166148742,0.005217295334225047,168.52041288150014,0.005199321604396928,144.8704865761595,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,3,ARIMA_Fixed,30,0.014294634282045558,0.014315089673411073,517.7843823442656,0.014149090102500378,404.3957509666724,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,3,ETS_Current,30,0.006190520093928548,0.006204822373497787,244.55120734061342,0.006167948628944971,150.79378931968833,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,3,FixedGrowth_1_5,30,0.0056066335128967335,0.005617747044432071,208.19120453984985,0.0055918176641064936,115.48237606966698,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,3,FixedGrowth_3,30,0.011860893969214843,0.011879982242374725,439.4219291443982,0.011760188179865218,333.93217517266726,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,3,FixedGrowth_4,30,0.01695174004051791,0.016973714849719546,602.0632525901841,0.016749758368112152,479.5653745746667,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,3,FixedGrowth_6,30,0.027247463078158663,0.027275325310233578,931.7686397403862,0.0267431562408379,770.8317733786661,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,3,LinearRegression,30,0.007517865034879229,0.007533888760606155,295.6203621504608,0.007479440048678986,212.68068958326816,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,4,ARIMA_Fixed,30,0.001472092180168071,0.0014708825147538157,49.81840004721722,0.0014719588721502992,-27.193349566668015,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,4,ETS_Current,30,0.002381646500313732,0.0023815777094797342,87.92089615342775,0.0023768261776871886,63.13077777554657,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,4,FixedGrowth_1_5,30,0.004702304574349651,0.004700487761121696,163.41189761479865,0.004683989146271827,133.44821897533112,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,4,FixedGrowth_3,30,0.012428866579262779,0.012421343842401757,411.1554673300633,0.012317558387197725,352.722815517331,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,4,FixedGrowth_4,30,0.01757990791587153,0.017568581229921793,577.9519548691751,0.01736429996780054,498.90587987866434,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,4,FixedGrowth_6,30,0.027881990589089047,0.02786305600496188,912.2424583953765,0.027357944984593683,791.2720086013312,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,4,LinearRegression,30,0.007569933033503936,0.007566119313576944,255.17490961882618,0.00752597705074122,214.8295724173375,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,5,ARIMA_Fixed,30,0.08748494841505727,0.08706598459827672,2860.7651612992277,0.09220324091942385,-2530.8029562666447,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,5,ETS_Current,30,0.03103212851285569,0.03089067894510361,999.8389612547104,0.03149221821128096,-897.3662720411719,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,5,FixedGrowth_1_5,30,0.013790891030501023,0.01374034561791674,430.1972727661456,0.01385053314216973,-398.00524327616756,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,5,FixedGrowth_3,30,0.006238920115182923,0.0062269137903653154,198.03895121896258,0.0062502577455281465,-178.59481578566763,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,5,FixedGrowth_4,30,0.00320063642173778,0.0032003579561341654,110.25197664349226,0.0032035774115463937,-32.32119745866755,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,5,FixedGrowth_6,30,0.009642681562875692,0.009584732092097096,355.57649458836784,0.009512128997260142,260.22603919533236,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,5,LinearRegression,30,0.00978839941268185,0.00975557795998029,305.6291581684499,0.009811066884771196,-283.03092096448916,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,6,ARIMA_Fixed,30,0.02948210102846514,0.029076661661994872,1152.55125713671,0.02842560756255313,912.6746652333449,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,6,ETS_Current,30,0.008845635520816056,0.008863784536529055,298.4297361846368,0.008910786695126757,-273.836193197178,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,6,FixedGrowth_1_5,30,0.03742077130053762,0.03713567393598957,1251.6669473348124,0.037952964657620304,-1158.4426619576657,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,6,FixedGrowth_3,30,0.03001815257325324,0.029809462855624604,993.2610306421128,0.030322493601776062,-929.2782421486655,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,6,FixedGrowth_4,30,0.025083073421730325,0.0249253221353813,822.4229216598153,0.025276608132040537,-776.5019622759991,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,6,FixedGrowth_6,30,0.015212915118684485,0.015157040694894689,489.60849718243134,0.015281871317932072,-470.9494025306656,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,6,LinearRegression,30,0.03801204231082458,0.037713152224066834,1277.7635069905873,0.038565298413351386,-1176.7467625758532,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,7,ARIMA_Fixed,30,0.008868078351550767,0.00874588301894753,362.3902778463708,0.00880488351816473,-283.54998660003935,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,7,ETS_Current,30,0.005906562434115188,0.0058281979017989856,240.9676006218459,0.005853816341999139,-174.0457482328021,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,7,FixedGrowth_1_5,30,0.023822540305925607,0.023534507367957726,929.5513262889724,0.02392854735873783,-782.7406181147503,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,7,FixedGrowth_3,30,0.016346388507169147,0.01613781454795572,648.293726778175,0.016328317380826213,-536.0756516295002,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,7,FixedGrowth_4,30,0.01144426101283201,0.011291087189839082,461.6444956123417,0.011387220397975762,-371.63234063933254,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,7,FixedGrowth_6,30,0.003001519619403203,0.002985868160965566,107.80069492757967,0.0029890388965984572,-42.74571865899937,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,7,LinearRegression,30,0.02364274216551278,0.02337454066680027,906.9601011754795,0.02374996226277814,-776.8329648689034,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,8,ARIMA_Fixed,30,0.010172607847152876,0.010128954699679484,454.7424020842362,0.010043426156958099,349.894312266745,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,8,ETS_Current,30,0.011603077797985199,0.011554286911137876,508.94037086049417,0.011447249632964859,399.09637600350885,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,8,FixedGrowth_1_5,30,0.008274163545864669,0.00825009900716154,312.7294155053771,0.008291331177472147,-284.5959273140732,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,8,FixedGrowth_3,30,0.0028197098716162745,0.002813893403730265,121.61320754196994,0.0028129562611230773,-22.267652394822655,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,8,FixedGrowth_4,30,0.004540136717175971,0.004517888992329457,244.44895195576794,0.004493108754058742,152.61786421801128,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,8,FixedGrowth_6,30,0.014606139800757666,0.014546211256409057,624.835524622386,0.014385187644001124,502.3888974436775,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,8,LinearRegression,30,0.007303652428024228,0.007290239221493378,279.51301240776485,0.007323257621097383,-251.2144851877012,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,9,ARIMA_Fixed,30,0.014775570320555263,0.014720883188134842,648.380781903145,0.014896724785202993,-511.5895315331293,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,9,ETS_Current,30,0.008553724224148232,0.00851672373241631,397.9192388706433,0.00858246966376618,-285.71745323662327,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,9,FixedGrowth_1_5,30,0.005108668120096328,0.005113036398091753,187.10137532950887,0.005098432966108085,176.88258886917174,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,9,FixedGrowth_3,30,0.012838355222979724,0.0128231628322957,469.9674693804557,0.012732098580216001,444.5153717716717,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,9,FixedGrowth_4,30,0.017991479958235333,0.017963247121765006,670.2094877751252,0.017778960438252812,622.9372270400054,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,9,FixedGrowth_6,30,0.028297729428746525,0.0282434157007036,1075.3467516599412,0.02777297441644623,979.7809375766718,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,9,LinearRegression,30,0.010958426677139126,0.010949852333124139,400.2356474804311,0.010883612817938048,379.4247022937976,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,10,ARIMA_Fixed,30,0.009358879165121408,0.009332203838966923,408.3249870038297,0.009266461244443329,329.3438056001027,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,10,ETS_Current,30,0.0024590808948118446,0.0024519210192986388,120.71652911667512,0.0024464363324835123,66.77791230787528,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,10,FixedGrowth_1_5,30,0.0025469235335169836,0.002546559459884744,96.49356374540878,0.0025502928365313637,-89.9766242334932,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,10,FixedGrowth_3,30,0.005268550029463338,0.005252318181993138,241.48386394258074,0.005229320564773893,181.01455743300684,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,10,FixedGrowth_4,30,0.010256984479332975,0.010228074549482342,444.9978367883811,0.01015003543488723,361.67534521067404,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,10,FixedGrowth_6,30,0.020465514102648446,0.020412898093757806,856.9337646010076,0.020125502279548547,722.9969207660063,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,10,LinearRegression,30,0.0018139764009781998,0.0018094418255244706,88.77952225528806,0.0018067339802451147,34.74819520357002,2026-06-11T10:47:24
full_baseline_20260611_103953,CHE-Go Local,11,ARIMA_Fixed,30,0.0073707820454017555,0.007365465868905465,325.4293733616296,0.007324281245076538,263.2002868001446,2026-06-11T10:47:24
