metric_name,entity_key,window_id,model_name,metric_value,wmape,mape,rmse,bias,abs_bias
abs_bias,APC-Multitenant,5,FixedGrowth_3,161794.22824074762,0.3314024599631682,0.3182160353391011,172084.88616120446,-161794.22824074762,161794.22824074762
abs_bias,APC-Multitenant,5,FixedGrowth_4,160133.1555926079,0.3280151741734445,0.3149864731573036,170302.4090311985,-160133.1555926079,160133.1555926079
abs_bias,APC-Multitenant,5,FixedGrowth_6,156811.0102963286,0.3212406025939974,0.3085273487937087,166745.41298953712,-156811.0102963286,156811.0102963286
abs_bias,NAM-Multitenant,11,ETS_Current,156571.22086236582,0.0557735021842821,0.0556338955332363,166046.47397126732,-156571.22086236582,156571.22086236582
abs_bias,NAM-Multitenant,3,ARIMA_Fixed,150410.5601201019,0.0672158890282921,0.0668075413705235,170692.52459194008,-150410.5601201019,150410.5601201019
abs_bias,NAM-Multitenant,8,ARIMA_Fixed,138345.24170542316,0.0527915746062437,0.052598509143988,154486.99606699118,138345.24170542316,138345.24170542316
abs_bias,NAM-Dedicated,5,ARIMA_Fixed,137090.46844049974,1.5024473476738367,1.481914425073651,155769.23705734208,-137090.46844049974,137090.46844049974
abs_bias,NAM-GCC Low,5,ARIMA_Fixed,135123.99688159736,0.7027778577246545,0.697964781906443,153336.84696700424,-135123.99688159736,135123.99688159736
abs_bias,EUR-Multitenant,6,LinearRegression,131420.94076124387,0.0632178227374922,0.0631707888290574,136254.5330713844,-131420.94076124387,131420.94076124387
abs_bias,NAM-Multitenant,6,LinearRegression,130748.56368819052,0.052284787796005,0.0522626615001818,141546.19941087937,-130748.56368819052,130748.56368819052
abs_bias,NAM-Multitenant,12,ARIMA_Fixed,121305.89122876988,0.0424818305193353,0.0423693924296028,136581.0781470866,121305.89122876988,121305.89122876988
abs_bias,GBR-Go Local,5,ARIMA_Fixed,120229.04518286607,0.4953782293742653,0.4887885329755166,136485.18081846996,-120229.04518286607,120229.04518286607
abs_bias,NAM-Multitenant,7,ARIMA_Fixed,115859.42598926756,0.0453106432714606,0.0451668876903704,131748.78104810923,-115859.42598926756,115859.42598926756
abs_bias,GBR-Go Local,10,ARIMA_Fixed,110631.94796663384,0.4282789973617708,0.427507103276258,126453.77086075585,-110631.94796663384,110631.94796663384
abs_bias,APC-Multitenant,5,LinearRegression,108212.26319812473,0.2216213801788162,0.2170149830278967,112697.11406053782,-108212.26319812473,108212.26319812473
abs_bias,NAM-Multitenant,6,ETS_Current,104693.76001361843,0.0418657832366867,0.04178027726807,115377.4219024248,104693.76001361843,104693.76001361843
abs_bias,NAM-Multitenant,4,FixedGrowth_6,94768.03133850572,0.0428998914774749,0.0510180868682099,201823.5958753517,94768.03133850572,94768.03133850572
abs_bias,NAM-ITAR DoD,5,ETS_Current,94605.09071773267,3.130557532687591,12.040311840025112,104829.40325057627,-94605.09071773267,94605.09071773267
