case_id,selection_display_path,metric,db_type,prepared_scenario,segment,granularity,entity_type,entity_value,entity_token_upper,build_viewer,build_accuracy,build_forecast,scope_status,governance_marker
HDD|Organic|EDB|Consumer|Forest::APCPRD03,HDD → Organic → EDB → Consumer → Forest → APCPRD03,HDD,EDB,,Consumer,Forest,Forest,APCPRD03,APCPRD03,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::APCPRD04,HDD → Organic → EDB → Consumer → Forest → APCPRD04,HDD,EDB,,Consumer,Forest,Forest,APCPRD04,APCPRD04,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::APCPRD06,HDD → Organic → EDB → Consumer → Forest → APCPRD06,HDD,EDB,,Consumer,Forest,Forest,APCPRD06,APCPRD06,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::AREP273,HDD → Organic → EDB → Consumer → Forest → AREP273,HDD,EDB,,Consumer,Forest,Forest,AREP273,AREP273,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::AUSP282,HDD → Organic → EDB → Consumer → Forest → AUSP282,HDD,EDB,,Consumer,Forest,Forest,AUSP282,AUSP282,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::AUSP300,HDD → Organic → EDB → Consumer → Forest → AUSP300,HDD,EDB,,Consumer,Forest,Forest,AUSP300,AUSP300,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::AUSPRD01,HDD → Organic → EDB → Consumer → Forest → AUSPRD01,HDD,EDB,,Consumer,Forest,Forest,AUSPRD01,AUSPRD01,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::AUTP296,HDD → Organic → EDB → Consumer → Forest → AUTP296,HDD,EDB,,Consumer,Forest,Forest,AUTP296,AUTP296,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::BRAP284,HDD → Organic → EDB → Consumer → Forest → BRAP284,HDD,EDB,,Consumer,Forest,Forest,BRAP284,BRAP284,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::CANP288,HDD → Organic → EDB → Consumer → Forest → CANP288,HDD,EDB,,Consumer,Forest,Forest,CANP288,CANP288,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::CANPRD01,HDD → Organic → EDB → Consumer → Forest → CANPRD01,HDD,EDB,,Consumer,Forest,Forest,CANPRD01,CANPRD01,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::CHEP278,HDD → Organic → EDB → Consumer → Forest → CHEP278,HDD,EDB,,Consumer,Forest,Forest,CHEP278,CHEP278,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::CHLP298,HDD → Organic → EDB → Consumer → Forest → CHLP298,HDD,EDB,,Consumer,Forest,Forest,CHLP298,CHLP298,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::CHNPR01,HDD → Organic → EDB → Consumer → Forest → CHNPR01,HDD,EDB,,Consumer,Forest,Forest,CHNPR01,CHNPR01,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::DEUP281,HDD → Organic → EDB → Consumer → Forest → DEUP281,HDD,EDB,,Consumer,Forest,Forest,DEUP281,DEUP281,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::DNKP307,HDD → Organic → EDB → Consumer → Forest → DNKP307,HDD,EDB,,Consumer,Forest,Forest,DNKP307,DNKP307,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::ESPP292,HDD → Organic → EDB → Consumer → Forest → ESPP292,HDD,EDB,,Consumer,Forest,Forest,ESPP292,ESPP292,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::EURP107,HDD → Organic → EDB → Consumer → Forest → EURP107,HDD,EDB,,Consumer,Forest,Forest,EURP107,EURP107,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::EURP119,HDD → Organic → EDB → Consumer → Forest → EURP119,HDD,EDB,,Consumer,Forest,Forest,EURP119,EURP119,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::EURP120,HDD → Organic → EDB → Consumer → Forest → EURP120,HDD,EDB,,Consumer,Forest,Forest,EURP120,EURP120,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::EURP121,HDD → Organic → EDB → Consumer → Forest → EURP121,HDD,EDB,,Consumer,Forest,Forest,EURP121,EURP121,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::EURP122,HDD → Organic → EDB → Consumer → Forest → EURP122,HDD,EDB,,Consumer,Forest,Forest,EURP122,EURP122,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::EURP137,HDD → Organic → EDB → Consumer → Forest → EURP137,HDD,EDB,,Consumer,Forest,Forest,EURP137,EURP137,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::EURP138,HDD → Organic → EDB → Consumer → Forest → EURP138,HDD,EDB,,Consumer,Forest,Forest,EURP138,EURP138,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::EURP175,HDD → Organic → EDB → Consumer → Forest → EURP175,HDD,EDB,,Consumer,Forest,Forest,EURP175,EURP175,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::EURP176,HDD → Organic → EDB → Consumer → Forest → EURP176,HDD,EDB,,Consumer,Forest,Forest,EURP176,EURP176,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::EURP177,HDD → Organic → EDB → Consumer → Forest → EURP177,HDD,EDB,,Consumer,Forest,Forest,EURP177,EURP177,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::EURP178,HDD → Organic → EDB → Consumer → Forest → EURP178,HDD,EDB,,Consumer,Forest,Forest,EURP178,EURP178,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::EURP179,HDD → Organic → EDB → Consumer → Forest → EURP179,HDD,EDB,,Consumer,Forest,Forest,EURP179,EURP179,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::EURP180,HDD → Organic → EDB → Consumer → Forest → EURP180,HDD,EDB,,Consumer,Forest,Forest,EURP180,EURP180,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::EURP189,HDD → Organic → EDB → Consumer → Forest → EURP189,HDD,EDB,,Consumer,Forest,Forest,EURP189,EURP189,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::EURP190,HDD → Organic → EDB → Consumer → Forest → EURP190,HDD,EDB,,Consumer,Forest,Forest,EURP190,EURP190,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::EURP191,HDD → Organic → EDB → Consumer → Forest → EURP191,HDD,EDB,,Consumer,Forest,Forest,EURP191,EURP191,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::EURP192,HDD → Organic → EDB → Consumer → Forest → EURP192,HDD,EDB,,Consumer,Forest,Forest,EURP192,EURP192,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::EURP193,HDD → Organic → EDB → Consumer → Forest → EURP193,HDD,EDB,,Consumer,Forest,Forest,EURP193,EURP193,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::EURP194,HDD → Organic → EDB → Consumer → Forest → EURP194,HDD,EDB,,Consumer,Forest,Forest,EURP194,EURP194,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::EURP195,HDD → Organic → EDB → Consumer → Forest → EURP195,HDD,EDB,,Consumer,Forest,Forest,EURP195,EURP195,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::EURP250,HDD → Organic → EDB → Consumer → Forest → EURP250,HDD,EDB,,Consumer,Forest,Forest,EURP250,EURP250,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::EURP251,HDD → Organic → EDB → Consumer → Forest → EURP251,HDD,EDB,,Consumer,Forest,Forest,EURP251,EURP251,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::EURP309,HDD → Organic → EDB → Consumer → Forest → EURP309,HDD,EDB,,Consumer,Forest,Forest,EURP309,EURP309,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::EURPRD01,HDD → Organic → EDB → Consumer → Forest → EURPRD01,HDD,EDB,,Consumer,Forest,Forest,EURPRD01,EURPRD01,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::EURPRD02,HDD → Organic → EDB → Consumer → Forest → EURPRD02,HDD,EDB,,Consumer,Forest,Forest,EURPRD02,EURPRD02,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::EURPRD03,HDD → Organic → EDB → Consumer → Forest → EURPRD03,HDD,EDB,,Consumer,Forest,Forest,EURPRD03,EURPRD03,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::EURPRD04,HDD → Organic → EDB → Consumer → Forest → EURPRD04,HDD,EDB,,Consumer,Forest,Forest,EURPRD04,EURPRD04,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::EURPRD05,HDD → Organic → EDB → Consumer → Forest → EURPRD05,HDD,EDB,,Consumer,Forest,Forest,EURPRD05,EURPRD05,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::EURPRD06,HDD → Organic → EDB → Consumer → Forest → EURPRD06,HDD,EDB,,Consumer,Forest,Forest,EURPRD06,EURPRD06,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::EURPRD07,HDD → Organic → EDB → Consumer → Forest → EURPRD07,HDD,EDB,,Consumer,Forest,Forest,EURPRD07,EURPRD07,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::EURPRD08,HDD → Organic → EDB → Consumer → Forest → EURPRD08,HDD,EDB,,Consumer,Forest,Forest,EURPRD08,EURPRD08,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::EURPRD09,HDD → Organic → EDB → Consumer → Forest → EURPRD09,HDD,EDB,,Consumer,Forest,Forest,EURPRD09,EURPRD09,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::EURPRD10,HDD → Organic → EDB → Consumer → Forest → EURPRD10,HDD,EDB,,Consumer,Forest,Forest,EURPRD10,EURPRD10,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::EURPRD83,HDD → Organic → EDB → Consumer → Forest → EURPRD83,HDD,EDB,,Consumer,Forest,Forest,EURPRD83,EURPRD83,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::FRAP264,HDD → Organic → EDB → Consumer → Forest → FRAP264,HDD,EDB,,Consumer,Forest,Forest,FRAP264,FRAP264,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::GBRP123,HDD → Organic → EDB → Consumer → Forest → GBRP123,HDD,EDB,,Consumer,Forest,Forest,GBRP123,GBRP123,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::GBRP265,HDD → Organic → EDB → Consumer → Forest → GBRP265,HDD,EDB,,Consumer,Forest,Forest,GBRP265,GBRP265,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::GBRP267,HDD → Organic → EDB → Consumer → Forest → GBRP267,HDD,EDB,,Consumer,Forest,Forest,GBRP267,GBRP267,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::GBRP302,HDD → Organic → EDB → Consumer → Forest → GBRP302,HDD,EDB,,Consumer,Forest,Forest,GBRP302,GBRP302,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::IDNP305,HDD → Organic → EDB → Consumer → Forest → IDNP305,HDD,EDB,,Consumer,Forest,Forest,IDNP305,IDNP305,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::INDP287,HDD → Organic → EDB → Consumer → Forest → INDP287,HDD,EDB,,Consumer,Forest,Forest,INDP287,INDP287,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::INDPRD01,HDD → Organic → EDB → Consumer → Forest → INDPRD01,HDD,EDB,,Consumer,Forest,Forest,INDPRD01,INDPRD01,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::ISRP290,HDD → Organic → EDB → Consumer → Forest → ISRP290,HDD,EDB,,Consumer,Forest,Forest,ISRP290,ISRP290,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::ITAP293,HDD → Organic → EDB → Consumer → Forest → ITAP293,HDD,EDB,,Consumer,Forest,Forest,ITAP293,ITAP293,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::JPNP286,HDD → Organic → EDB → Consumer → Forest → JPNP286,HDD,EDB,,Consumer,Forest,Forest,JPNP286,JPNP286,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::JPNP301,HDD → Organic → EDB → Consumer → Forest → JPNP301,HDD,EDB,,Consumer,Forest,Forest,JPNP301,JPNP301,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::JPNPRD01,HDD → Organic → EDB → Consumer → Forest → JPNPRD01,HDD,EDB,,Consumer,Forest,Forest,JPNPRD01,JPNPRD01,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::KORP216,HDD → Organic → EDB → Consumer → Forest → KORP216,HDD,EDB,,Consumer,Forest,Forest,KORP216,KORP216,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::LAMP152,HDD → Organic → EDB → Consumer → Forest → LAMP152,HDD,EDB,,Consumer,Forest,Forest,LAMP152,LAMP152,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::LAMP215,HDD → Organic → EDB → Consumer → Forest → LAMP215,HDD,EDB,,Consumer,Forest,Forest,LAMP215,LAMP215,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::LAMPRD80,HDD → Organic → EDB → Consumer → Forest → LAMPRD80,HDD,EDB,,Consumer,Forest,Forest,LAMPRD80,LAMPRD80,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::MEXP297,HDD → Organic → EDB → Consumer → Forest → MEXP297,HDD,EDB,,Consumer,Forest,Forest,MEXP297,MEXP297,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::MYSP306,HDD → Organic → EDB → Consumer → Forest → MYSP306,HDD,EDB,,Consumer,Forest,Forest,MYSP306,MYSP306,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP100,HDD → Organic → EDB → Consumer → Forest → NAMP100,HDD,EDB,,Consumer,Forest,Forest,NAMP100,NAMP100,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP101,HDD → Organic → EDB → Consumer → Forest → NAMP101,HDD,EDB,,Consumer,Forest,Forest,NAMP101,NAMP101,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP103,HDD → Organic → EDB → Consumer → Forest → NAMP103,HDD,EDB,,Consumer,Forest,Forest,NAMP103,NAMP103,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP104,HDD → Organic → EDB → Consumer → Forest → NAMP104,HDD,EDB,,Consumer,Forest,Forest,NAMP104,NAMP104,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP105,HDD → Organic → EDB → Consumer → Forest → NAMP105,HDD,EDB,,Consumer,Forest,Forest,NAMP105,NAMP105,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP106,HDD → Organic → EDB → Consumer → Forest → NAMP106,HDD,EDB,,Consumer,Forest,Forest,NAMP106,NAMP106,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP108,HDD → Organic → EDB → Consumer → Forest → NAMP108,HDD,EDB,,Consumer,Forest,Forest,NAMP108,NAMP108,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP109,HDD → Organic → EDB → Consumer → Forest → NAMP109,HDD,EDB,,Consumer,Forest,Forest,NAMP109,NAMP109,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP113,HDD → Organic → EDB → Consumer → Forest → NAMP113,HDD,EDB,,Consumer,Forest,Forest,NAMP113,NAMP113,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP114,HDD → Organic → EDB → Consumer → Forest → NAMP114,HDD,EDB,,Consumer,Forest,Forest,NAMP114,NAMP114,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP115,HDD → Organic → EDB → Consumer → Forest → NAMP115,HDD,EDB,,Consumer,Forest,Forest,NAMP115,NAMP115,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP116,HDD → Organic → EDB → Consumer → Forest → NAMP116,HDD,EDB,,Consumer,Forest,Forest,NAMP116,NAMP116,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP118,HDD → Organic → EDB → Consumer → Forest → NAMP118,HDD,EDB,,Consumer,Forest,Forest,NAMP118,NAMP118,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP125,HDD → Organic → EDB → Consumer → Forest → NAMP125,HDD,EDB,,Consumer,Forest,Forest,NAMP125,NAMP125,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP126,HDD → Organic → EDB → Consumer → Forest → NAMP126,HDD,EDB,,Consumer,Forest,Forest,NAMP126,NAMP126,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP128,HDD → Organic → EDB → Consumer → Forest → NAMP128,HDD,EDB,,Consumer,Forest,Forest,NAMP128,NAMP128,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP129,HDD → Organic → EDB → Consumer → Forest → NAMP129,HDD,EDB,,Consumer,Forest,Forest,NAMP129,NAMP129,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP130,HDD → Organic → EDB → Consumer → Forest → NAMP130,HDD,EDB,,Consumer,Forest,Forest,NAMP130,NAMP130,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP131,HDD → Organic → EDB → Consumer → Forest → NAMP131,HDD,EDB,,Consumer,Forest,Forest,NAMP131,NAMP131,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP132,HDD → Organic → EDB → Consumer → Forest → NAMP132,HDD,EDB,,Consumer,Forest,Forest,NAMP132,NAMP132,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP133,HDD → Organic → EDB → Consumer → Forest → NAMP133,HDD,EDB,,Consumer,Forest,Forest,NAMP133,NAMP133,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP134,HDD → Organic → EDB → Consumer → Forest → NAMP134,HDD,EDB,,Consumer,Forest,Forest,NAMP134,NAMP134,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP135,HDD → Organic → EDB → Consumer → Forest → NAMP135,HDD,EDB,,Consumer,Forest,Forest,NAMP135,NAMP135,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP136,HDD → Organic → EDB → Consumer → Forest → NAMP136,HDD,EDB,,Consumer,Forest,Forest,NAMP136,NAMP136,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP154,HDD → Organic → EDB → Consumer → Forest → NAMP154,HDD,EDB,,Consumer,Forest,Forest,NAMP154,NAMP154,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP157,HDD → Organic → EDB → Consumer → Forest → NAMP157,HDD,EDB,,Consumer,Forest,Forest,NAMP157,NAMP157,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP158,HDD → Organic → EDB → Consumer → Forest → NAMP158,HDD,EDB,,Consumer,Forest,Forest,NAMP158,NAMP158,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP159,HDD → Organic → EDB → Consumer → Forest → NAMP159,HDD,EDB,,Consumer,Forest,Forest,NAMP159,NAMP159,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP161,HDD → Organic → EDB → Consumer → Forest → NAMP161,HDD,EDB,,Consumer,Forest,Forest,NAMP161,NAMP161,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP162,HDD → Organic → EDB → Consumer → Forest → NAMP162,HDD,EDB,,Consumer,Forest,Forest,NAMP162,NAMP162,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP163,HDD → Organic → EDB → Consumer → Forest → NAMP163,HDD,EDB,,Consumer,Forest,Forest,NAMP163,NAMP163,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP164,HDD → Organic → EDB → Consumer → Forest → NAMP164,HDD,EDB,,Consumer,Forest,Forest,NAMP164,NAMP164,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP166,HDD → Organic → EDB → Consumer → Forest → NAMP166,HDD,EDB,,Consumer,Forest,Forest,NAMP166,NAMP166,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP167,HDD → Organic → EDB → Consumer → Forest → NAMP167,HDD,EDB,,Consumer,Forest,Forest,NAMP167,NAMP167,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP169,HDD → Organic → EDB → Consumer → Forest → NAMP169,HDD,EDB,,Consumer,Forest,Forest,NAMP169,NAMP169,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP170,HDD → Organic → EDB → Consumer → Forest → NAMP170,HDD,EDB,,Consumer,Forest,Forest,NAMP170,NAMP170,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP171,HDD → Organic → EDB → Consumer → Forest → NAMP171,HDD,EDB,,Consumer,Forest,Forest,NAMP171,NAMP171,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP172,HDD → Organic → EDB → Consumer → Forest → NAMP172,HDD,EDB,,Consumer,Forest,Forest,NAMP172,NAMP172,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP173,HDD → Organic → EDB → Consumer → Forest → NAMP173,HDD,EDB,,Consumer,Forest,Forest,NAMP173,NAMP173,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP197,HDD → Organic → EDB → Consumer → Forest → NAMP197,HDD,EDB,,Consumer,Forest,Forest,NAMP197,NAMP197,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP220,HDD → Organic → EDB → Consumer → Forest → NAMP220,HDD,EDB,,Consumer,Forest,Forest,NAMP220,NAMP220,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP221,HDD → Organic → EDB → Consumer → Forest → NAMP221,HDD,EDB,,Consumer,Forest,Forest,NAMP221,NAMP221,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP222,HDD → Organic → EDB → Consumer → Forest → NAMP222,HDD,EDB,,Consumer,Forest,Forest,NAMP222,NAMP222,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP223,HDD → Organic → EDB → Consumer → Forest → NAMP223,HDD,EDB,,Consumer,Forest,Forest,NAMP223,NAMP223,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMP283,HDD → Organic → EDB → Consumer → Forest → NAMP283,HDD,EDB,,Consumer,Forest,Forest,NAMP283,NAMP283,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMPRD00,HDD → Organic → EDB → Consumer → Forest → NAMPRD00,HDD,EDB,,Consumer,Forest,Forest,NAMPRD00,NAMPRD00,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMPRD01,HDD → Organic → EDB → Consumer → Forest → NAMPRD01,HDD,EDB,,Consumer,Forest,Forest,NAMPRD01,NAMPRD01,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMPRD02,HDD → Organic → EDB → Consumer → Forest → NAMPRD02,HDD,EDB,,Consumer,Forest,Forest,NAMPRD02,NAMPRD02,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMPRD03,HDD → Organic → EDB → Consumer → Forest → NAMPRD03,HDD,EDB,,Consumer,Forest,Forest,NAMPRD03,NAMPRD03,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMPRD04,HDD → Organic → EDB → Consumer → Forest → NAMPRD04,HDD,EDB,,Consumer,Forest,Forest,NAMPRD04,NAMPRD04,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMPRD05,HDD → Organic → EDB → Consumer → Forest → NAMPRD05,HDD,EDB,,Consumer,Forest,Forest,NAMPRD05,NAMPRD05,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMPRD06,HDD → Organic → EDB → Consumer → Forest → NAMPRD06,HDD,EDB,,Consumer,Forest,Forest,NAMPRD06,NAMPRD06,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMPRD07,HDD → Organic → EDB → Consumer → Forest → NAMPRD07,HDD,EDB,,Consumer,Forest,Forest,NAMPRD07,NAMPRD07,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMPRD08,HDD → Organic → EDB → Consumer → Forest → NAMPRD08,HDD,EDB,,Consumer,Forest,Forest,NAMPRD08,NAMPRD08,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMPRD09,HDD → Organic → EDB → Consumer → Forest → NAMPRD09,HDD,EDB,,Consumer,Forest,Forest,NAMPRD09,NAMPRD09,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMPRD10,HDD → Organic → EDB → Consumer → Forest → NAMPRD10,HDD,EDB,,Consumer,Forest,Forest,NAMPRD10,NAMPRD10,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMPRD11,HDD → Organic → EDB → Consumer → Forest → NAMPRD11,HDD,EDB,,Consumer,Forest,Forest,NAMPRD11,NAMPRD11,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMPRD12,HDD → Organic → EDB → Consumer → Forest → NAMPRD12,HDD,EDB,,Consumer,Forest,Forest,NAMPRD12,NAMPRD12,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMPRD13,HDD → Organic → EDB → Consumer → Forest → NAMPRD13,HDD,EDB,,Consumer,Forest,Forest,NAMPRD13,NAMPRD13,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMPRD14,HDD → Organic → EDB → Consumer → Forest → NAMPRD14,HDD,EDB,,Consumer,Forest,Forest,NAMPRD14,NAMPRD14,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMPRD15,HDD → Organic → EDB → Consumer → Forest → NAMPRD15,HDD,EDB,,Consumer,Forest,Forest,NAMPRD15,NAMPRD15,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMPRD16,HDD → Organic → EDB → Consumer → Forest → NAMPRD16,HDD,EDB,,Consumer,Forest,Forest,NAMPRD16,NAMPRD16,True,True,True,BUILDABLE,
HDD|Organic|EDB|Consumer|Forest::NAMPRD17,HDD → Organic → EDB → Consumer → Forest → NAMPRD17,HDD,EDB,,Consumer,Forest,Forest,NAMPRD17,NAMPRD17,True,True,True,BUILDABLE,
