inventory_row_id,observed_series_id,raw_extraction_unit_id,metric,db_type,variant,scenario,segment,demand_nature,granularity,key,route_path,ui_filter_path,source_object,raw_parquet_file,raw_parquet_relative_path,date_column,actual_column,forecast_column,min_date,max_date,row_count,distinct_date_count,duplicate_row_count,parseable_actual_count,non_parseable_actual_count,freshness_status,caveat,is_observed_series,is_forecast_variant,is_duplicate_physical_variant,ui_visible_now,ui_visible_after_p5_p6_p7,notes
RAW031,OBS-SSD-JPNPRD01,RAW-SSD-LVWE-JPNPRD01,SSD,Phoenix,LVWE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,JPNPRD01,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVWE > Granularity=Forest > Key=JPNPRD01,forecast_substrateBE_ssd_phx_lvwe_metrics,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-13,2026-08-22,131,130,1,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,TRUE,TRUE,FALSE,FALSE,TRUE,Physical unit that CARRIES the observed actual series.
RAW032,OBS-SSD-KORP216,RAW-SSD-LVWE-KORP216,SSD,Phoenix,LVWE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,KORP216,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVWE > Granularity=Forest > Key=KORP216,forecast_substrateBE_ssd_phx_lvwe_metrics,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-13,2026-08-22,131,130,1,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,TRUE,TRUE,FALSE,FALSE,TRUE,Physical unit that CARRIES the observed actual series.
RAW033,OBS-SSD-LAMP152,RAW-SSD-LVWE-LAMP152,SSD,Phoenix,LVWE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,LAMP152,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVWE > Granularity=Forest > Key=LAMP152,forecast_substrateBE_ssd_phx_lvwe_metrics,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-13,2026-08-22,131,130,1,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,TRUE,TRUE,FALSE,FALSE,TRUE,Physical unit that CARRIES the observed actual series.
RAW034,OBS-SSD-LAMP215,RAW-SSD-LVWE-LAMP215,SSD,Phoenix,LVWE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,LAMP215,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVWE > Granularity=Forest > Key=LAMP215,forecast_substrateBE_ssd_phx_lvwe_metrics,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-13,2026-08-22,131,130,1,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,TRUE,TRUE,FALSE,FALSE,TRUE,Physical unit that CARRIES the observed actual series.
RAW035,OBS-SSD-LAMPRD80,RAW-SSD-LVWE-LAMPRD80,SSD,Phoenix,LVWE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,LAMPRD80,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVWE > Granularity=Forest > Key=LAMPRD80,forecast_substrateBE_ssd_phx_lvwe_metrics,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-13,2026-08-22,131,130,1,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,TRUE,TRUE,FALSE,FALSE,TRUE,Physical unit that CARRIES the observed actual series.
RAW036,OBS-SSD-MEXP297,RAW-SSD-LVWE-MEXP297,SSD,Phoenix,LVWE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,MEXP297,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVWE > Granularity=Forest > Key=MEXP297,forecast_substrateBE_ssd_phx_lvwe_metrics,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-13,2026-08-22,131,130,1,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,TRUE,TRUE,FALSE,FALSE,TRUE,Physical unit that CARRIES the observed actual series.
RAW037,OBS-SSD-MYSP306,RAW-SSD-LVWE-MYSP306,SSD,Phoenix,LVWE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,MYSP306,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVWE > Granularity=Forest > Key=MYSP306,forecast_substrateBE_ssd_phx_lvwe_metrics,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-13,2026-08-22,131,130,1,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,TRUE,TRUE,FALSE,FALSE,TRUE,Physical unit that CARRIES the observed actual series.
RAW038,OBS-SSD-NAMP100,RAW-SSD-LVWE-NAMP100,SSD,Phoenix,LVWE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,NAMP100,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVWE > Granularity=Forest > Key=NAMP100,forecast_substrateBE_ssd_phx_lvwe_metrics,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-13,2026-08-22,131,130,1,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,TRUE,TRUE,FALSE,FALSE,TRUE,Physical unit that CARRIES the observed actual series.
RAW039,OBS-SSD-NAMP101,RAW-SSD-LVWE-NAMP101,SSD,Phoenix,LVWE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,NAMP101,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVWE > Granularity=Forest > Key=NAMP101,forecast_substrateBE_ssd_phx_lvwe_metrics,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-13,2026-08-22,131,130,1,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,TRUE,TRUE,FALSE,FALSE,TRUE,Physical unit that CARRIES the observed actual series.
RAW040,OBS-SSD-NAMP104,RAW-SSD-LVWE-NAMP104,SSD,Phoenix,LVWE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,NAMP104,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVWE > Granularity=Forest > Key=NAMP104,forecast_substrateBE_ssd_phx_lvwe_metrics,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-13,2026-08-22,131,130,1,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,TRUE,TRUE,FALSE,FALSE,TRUE,Physical unit that CARRIES the observed actual series.
RAW041,OBS-SSD-NAMPRD07,RAW-SSD-LVWE-NAMPRD07,SSD,Phoenix,LVWE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,NAMPRD07,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVWE > Granularity=Forest > Key=NAMPRD07,forecast_substrateBE_ssd_phx_lvwe_metrics,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-13,2026-08-22,131,130,1,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,TRUE,TRUE,FALSE,FALSE,TRUE,Physical unit that CARRIES the observed actual series.
RAW042,OBS-SSD-NAMPRD08,RAW-SSD-LVWE-NAMPRD08,SSD,Phoenix,LVWE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,NAMPRD08,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVWE > Granularity=Forest > Key=NAMPRD08,forecast_substrateBE_ssd_phx_lvwe_metrics,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-13,2026-08-22,131,130,1,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,TRUE,TRUE,FALSE,FALSE,TRUE,Physical unit that CARRIES the observed actual series.
RAW043,OBS-SSD-NORP279,RAW-SSD-LVWE-NORP279,SSD,Phoenix,LVWE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,NORP279,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVWE > Granularity=Forest > Key=NORP279,forecast_substrateBE_ssd_phx_lvwe_metrics,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-13,2026-08-22,131,130,1,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,TRUE,TRUE,FALSE,FALSE,TRUE,Physical unit that CARRIES the observed actual series.
RAW044,OBS-SSD-NZLP299,RAW-SSD-LVWE-NZLP299,SSD,Phoenix,LVWE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,NZLP299,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVWE > Granularity=Forest > Key=NZLP299,forecast_substrateBE_ssd_phx_lvwe_metrics,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-13,2026-08-22,131,130,1,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,TRUE,TRUE,FALSE,FALSE,TRUE,Physical unit that CARRIES the observed actual series.
RAW045,OBS-SSD-POLP291,RAW-SSD-LVWE-POLP291,SSD,Phoenix,LVWE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,POLP291,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVWE > Granularity=Forest > Key=POLP291,forecast_substrateBE_ssd_phx_lvwe_metrics,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-13,2026-08-22,131,130,1,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,TRUE,TRUE,FALSE,FALSE,TRUE,Physical unit that CARRIES the observed actual series.
RAW046,OBS-SSD-QATP289,RAW-SSD-LVWE-QATP289,SSD,Phoenix,LVWE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,QATP289,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVWE > Granularity=Forest > Key=QATP289,forecast_substrateBE_ssd_phx_lvwe_metrics,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-13,2026-08-22,131,130,1,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,TRUE,TRUE,FALSE,FALSE,TRUE,Physical unit that CARRIES the observed actual series.
RAW047,OBS-SSD-SGPP274,RAW-SSD-LVWE-SGPP274,SSD,Phoenix,LVWE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,SGPP274,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVWE > Granularity=Forest > Key=SGPP274,forecast_substrateBE_ssd_phx_lvwe_metrics,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-13,2026-08-22,131,130,1,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,TRUE,TRUE,FALSE,FALSE,TRUE,Physical unit that CARRIES the observed actual series.
RAW048,OBS-SSD-SWEP280,RAW-SSD-LVWE-SWEP280,SSD,Phoenix,LVWE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,SWEP280,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVWE > Granularity=Forest > Key=SWEP280,forecast_substrateBE_ssd_phx_lvwe_metrics,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-13,2026-08-22,131,130,1,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,TRUE,TRUE,FALSE,FALSE,TRUE,Physical unit that CARRIES the observed actual series.
RAW049,OBS-SSD-TWNP295,RAW-SSD-LVWE-TWNP295,SSD,Phoenix,LVWE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,TWNP295,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVWE > Granularity=Forest > Key=TWNP295,forecast_substrateBE_ssd_phx_lvwe_metrics,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-13,2026-08-22,131,130,1,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,TRUE,TRUE,FALSE,FALSE,TRUE,Physical unit that CARRIES the observed actual series.
RAW050,OBS-SSD-ZAFP275,RAW-SSD-LVWE-ZAFP275,SSD,Phoenix,LVWE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,ZAFP275,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVWE > Granularity=Forest > Key=ZAFP275,forecast_substrateBE_ssd_phx_lvwe_metrics,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-13,2026-08-22,131,130,1,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,TRUE,TRUE,FALSE,FALSE,TRUE,Physical unit that CARRIES the observed actual series.
RAW051,OBS-SSD-APCP150,RAW-SSD-LVNE-APCP150,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,APCP150,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVNE > Granularity=Forest > Key=APCP150,forecast_substrateBE_ssd_phx_lvne_metrics,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-09,2026-08-22,132,131,1,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,FALSE,TRUE,TRUE,FALSE,TRUE,Physical unit only. Its Mean_Actual duplicates LVWE exactly and must NOT be loaded as actuals. Contributes Mean_Forecast only.
RAW052,OBS-SSD-APCPRD01,RAW-SSD-LVNE-APCPRD01,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,APCPRD01,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVNE > Granularity=Forest > Key=APCPRD01,forecast_substrateBE_ssd_phx_lvne_metrics,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-09,2026-08-22,132,131,1,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,FALSE,TRUE,TRUE,FALSE,TRUE,Physical unit only. Its Mean_Actual duplicates LVWE exactly and must NOT be loaded as actuals. Contributes Mean_Forecast only.
RAW053,OBS-SSD-APCPRD02,RAW-SSD-LVNE-APCPRD02,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,APCPRD02,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVNE > Granularity=Forest > Key=APCPRD02,forecast_substrateBE_ssd_phx_lvne_metrics,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-09,2026-08-22,132,131,1,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,FALSE,TRUE,TRUE,FALSE,TRUE,Physical unit only. Its Mean_Actual duplicates LVWE exactly and must NOT be loaded as actuals. Contributes Mean_Forecast only.
RAW054,OBS-SSD-AREP273,RAW-SSD-LVNE-AREP273,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,AREP273,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVNE > Granularity=Forest > Key=AREP273,forecast_substrateBE_ssd_phx_lvne_metrics,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-09,2026-08-22,132,131,1,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,FALSE,TRUE,TRUE,FALSE,TRUE,Physical unit only. Its Mean_Actual duplicates LVWE exactly and must NOT be loaded as actuals. Contributes Mean_Forecast only.
RAW055,OBS-SSD-AUSP282,RAW-SSD-LVNE-AUSP282,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,AUSP282,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVNE > Granularity=Forest > Key=AUSP282,forecast_substrateBE_ssd_phx_lvne_metrics,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-09,2026-08-22,132,131,1,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,FALSE,TRUE,TRUE,FALSE,TRUE,Physical unit only. Its Mean_Actual duplicates LVWE exactly and must NOT be loaded as actuals. Contributes Mean_Forecast only.
RAW056,OBS-SSD-AUSP300,RAW-SSD-LVNE-AUSP300,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,AUSP300,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVNE > Granularity=Forest > Key=AUSP300,forecast_substrateBE_ssd_phx_lvne_metrics,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-09,2026-08-22,132,131,1,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,FALSE,TRUE,TRUE,FALSE,TRUE,Physical unit only. Its Mean_Actual duplicates LVWE exactly and must NOT be loaded as actuals. Contributes Mean_Forecast only.
RAW057,OBS-SSD-AUSPRD01,RAW-SSD-LVNE-AUSPRD01,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,AUSPRD01,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVNE > Granularity=Forest > Key=AUSPRD01,forecast_substrateBE_ssd_phx_lvne_metrics,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-09,2026-08-22,132,131,1,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,FALSE,TRUE,TRUE,FALSE,TRUE,Physical unit only. Its Mean_Actual duplicates LVWE exactly and must NOT be loaded as actuals. Contributes Mean_Forecast only.
RAW058,OBS-SSD-AUTP296,RAW-SSD-LVNE-AUTP296,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,AUTP296,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVNE > Granularity=Forest > Key=AUTP296,forecast_substrateBE_ssd_phx_lvne_metrics,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-09,2026-08-22,132,131,1,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,FALSE,TRUE,TRUE,FALSE,TRUE,Physical unit only. Its Mean_Actual duplicates LVWE exactly and must NOT be loaded as actuals. Contributes Mean_Forecast only.
RAW059,OBS-SSD-BRAP284,RAW-SSD-LVNE-BRAP284,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,BRAP284,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVNE > Granularity=Forest > Key=BRAP284,forecast_substrateBE_ssd_phx_lvne_metrics,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-09,2026-08-22,132,131,1,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,FALSE,TRUE,TRUE,FALSE,TRUE,Physical unit only. Its Mean_Actual duplicates LVWE exactly and must NOT be loaded as actuals. Contributes Mean_Forecast only.
RAW060,OBS-SSD-CANP288,RAW-SSD-LVNE-CANP288,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,CANP288,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVNE > Granularity=Forest > Key=CANP288,forecast_substrateBE_ssd_phx_lvne_metrics,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-09,2026-08-22,132,131,1,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,FALSE,TRUE,TRUE,FALSE,TRUE,Physical unit only. Its Mean_Actual duplicates LVWE exactly and must NOT be loaded as actuals. Contributes Mean_Forecast only.
