extraction_id,cohort_id,selected_for_p3_extraction,metric,db_type,variant,scenario,segment,demand_nature,granularity,key,route_path,source_object,source_schema,source_date_column,source_actual_column,source_forecast_column,raw_parquet_file,raw_parquet_relative_path,min_date,max_date,row_count,distinct_date_count,parseable_actual_count,non_parseable_actual_count,freshness_status,caveat,extraction_status,validation_status
EXT039,MVP089,TRUE,SSD,Phoenix,LVWE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,NAMP101,SSD|Phoenix|LowVolume|LVWE|Forest,forecast_substrateBE_ssd_phx_lvwe_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,2026-04-13,2026-08-22,131,130,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT040,MVP090,TRUE,SSD,Phoenix,LVWE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,NAMP104,SSD|Phoenix|LowVolume|LVWE|Forest,forecast_substrateBE_ssd_phx_lvwe_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,2026-04-13,2026-08-22,131,130,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT041,MVP091,TRUE,SSD,Phoenix,LVWE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,NAMPRD07,SSD|Phoenix|LowVolume|LVWE|Forest,forecast_substrateBE_ssd_phx_lvwe_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,2026-04-13,2026-08-22,131,130,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT042,MVP092,TRUE,SSD,Phoenix,LVWE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,NAMPRD08,SSD|Phoenix|LowVolume|LVWE|Forest,forecast_substrateBE_ssd_phx_lvwe_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,2026-04-13,2026-08-22,131,130,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT043,MVP093,TRUE,SSD,Phoenix,LVWE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,NORP279,SSD|Phoenix|LowVolume|LVWE|Forest,forecast_substrateBE_ssd_phx_lvwe_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,2026-04-13,2026-08-22,131,130,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT044,MVP094,TRUE,SSD,Phoenix,LVWE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,NZLP299,SSD|Phoenix|LowVolume|LVWE|Forest,forecast_substrateBE_ssd_phx_lvwe_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,2026-04-13,2026-08-22,131,130,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT045,MVP095,TRUE,SSD,Phoenix,LVWE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,POLP291,SSD|Phoenix|LowVolume|LVWE|Forest,forecast_substrateBE_ssd_phx_lvwe_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,2026-04-13,2026-08-22,131,130,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT046,MVP096,TRUE,SSD,Phoenix,LVWE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,QATP289,SSD|Phoenix|LowVolume|LVWE|Forest,forecast_substrateBE_ssd_phx_lvwe_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,2026-04-13,2026-08-22,131,130,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT047,MVP097,TRUE,SSD,Phoenix,LVWE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,SGPP274,SSD|Phoenix|LowVolume|LVWE|Forest,forecast_substrateBE_ssd_phx_lvwe_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,2026-04-13,2026-08-22,131,130,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT048,MVP098,TRUE,SSD,Phoenix,LVWE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,SWEP280,SSD|Phoenix|LowVolume|LVWE|Forest,forecast_substrateBE_ssd_phx_lvwe_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,2026-04-13,2026-08-22,131,130,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT049,MVP099,TRUE,SSD,Phoenix,LVWE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,TWNP295,SSD|Phoenix|LowVolume|LVWE|Forest,forecast_substrateBE_ssd_phx_lvwe_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,2026-04-13,2026-08-22,131,130,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT050,MVP100,TRUE,SSD,Phoenix,LVWE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,ZAFP275,SSD|Phoenix|LowVolume|LVWE|Forest,forecast_substrateBE_ssd_phx_lvwe_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,2026-04-13,2026-08-22,131,130,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT001,MVP051,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,APCP150,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT002,MVP052,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,APCPRD01,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT003,MVP053,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,APCPRD02,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT004,MVP054,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,AREP273,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT005,MVP055,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,AUSP282,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT006,MVP056,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,AUSP300,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT007,MVP057,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,AUSPRD01,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT008,MVP058,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,AUTP296,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT009,MVP059,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,BRAP284,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT010,MVP060,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,CANP288,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT011,MVP061,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,CANPRD01,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT012,MVP062,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,CHEP278,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT013,MVP063,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,CHLP298,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT014,MVP064,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,DEUP281,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT015,MVP065,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,DNKP307,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT016,MVP066,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,ESPP292,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT017,MVP067,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,EURP107,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT018,MVP068,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,EURP119,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT019,MVP069,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,EURP120,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT020,MVP070,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,FRAP264,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT021,MVP071,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,GBRP123,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT022,MVP072,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,GBRP265,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT023,MVP073,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,GBRP267,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT024,MVP074,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,IDNP305,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT025,MVP075,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,INDP287,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
EXT026,MVP076,TRUE,SSD,Phoenix,LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,INDPRD01,SSD|Phoenix|LowVolume|LVNE|Forest,forecast_substrateBE_ssd_phx_lvne_metrics,dbo,End_Date,Mean_Actual,Mean_Forecast,ssd_lvne_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvne_raw.parquet,2026-04-09,2026-08-22,132,131,132,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (window 1-7 days); Mean_Actual is varchar in source and was CAST via TRY_CAST; source contains 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet and must be generated in P5,EXTRACTED,VALIDATED
