job_id,entity_key,window_id,model_name,model_family,train_start_date,train_end_date,test_start_date,test_end_date,train_rows,test_rows,status
job_000472,BRA-Go Local,8,LightGBM,MachineLearning,2020-09-22,2025-11-28,2025-11-29,2025-12-28,1894,30,planned
job_000473,BRA-Go Local,8,NBEATS,DeepLearning,2020-09-22,2025-11-28,2025-11-29,2025-12-28,1894,30,planned
job_000474,BRA-Go Local,8,NHITS,DeepLearning,2020-09-22,2025-11-28,2025-11-29,2025-12-28,1894,30,planned
job_000475,BRA-Go Local,8,Theta,Statistical,2020-09-22,2025-11-28,2025-11-29,2025-12-28,1894,30,planned
job_000476,BRA-Go Local,8,XGBoost,MachineLearning,2020-09-22,2025-11-28,2025-11-29,2025-12-28,1894,30,planned
job_000477,BRA-Go Local,9,AutoARIMA,Statistical,2020-09-22,2025-12-28,2025-12-29,2026-01-27,1924,30,planned
job_000478,BRA-Go Local,9,ETS,Statistical,2020-09-22,2025-12-28,2025-12-29,2026-01-27,1924,30,planned
job_000479,BRA-Go Local,9,LightGBM,MachineLearning,2020-09-22,2025-12-28,2025-12-29,2026-01-27,1924,30,planned
job_000480,BRA-Go Local,9,NBEATS,DeepLearning,2020-09-22,2025-12-28,2025-12-29,2026-01-27,1924,30,planned
job_000481,BRA-Go Local,9,NHITS,DeepLearning,2020-09-22,2025-12-28,2025-12-29,2026-01-27,1924,30,planned
job_000482,BRA-Go Local,9,Theta,Statistical,2020-09-22,2025-12-28,2025-12-29,2026-01-27,1924,30,planned
job_000483,BRA-Go Local,9,XGBoost,MachineLearning,2020-09-22,2025-12-28,2025-12-29,2026-01-27,1924,30,planned
job_000484,BRA-Go Local,10,AutoARIMA,Statistical,2020-09-22,2026-01-27,2026-01-28,2026-02-26,1954,30,planned
job_000485,BRA-Go Local,10,ETS,Statistical,2020-09-22,2026-01-27,2026-01-28,2026-02-26,1954,30,planned
job_000486,BRA-Go Local,10,LightGBM,MachineLearning,2020-09-22,2026-01-27,2026-01-28,2026-02-26,1954,30,planned
job_000487,BRA-Go Local,10,NBEATS,DeepLearning,2020-09-22,2026-01-27,2026-01-28,2026-02-26,1954,30,planned
job_000488,BRA-Go Local,10,NHITS,DeepLearning,2020-09-22,2026-01-27,2026-01-28,2026-02-26,1954,30,planned
job_000489,BRA-Go Local,10,Theta,Statistical,2020-09-22,2026-01-27,2026-01-28,2026-02-26,1954,30,planned
job_000490,BRA-Go Local,10,XGBoost,MachineLearning,2020-09-22,2026-01-27,2026-01-28,2026-02-26,1954,30,planned
job_000491,BRA-Go Local,11,AutoARIMA,Statistical,2020-09-22,2026-02-26,2026-02-27,2026-03-28,1984,30,planned
job_000492,BRA-Go Local,11,ETS,Statistical,2020-09-22,2026-02-26,2026-02-27,2026-03-28,1984,30,planned
job_000493,BRA-Go Local,11,LightGBM,MachineLearning,2020-09-22,2026-02-26,2026-02-27,2026-03-28,1984,30,planned
job_000494,BRA-Go Local,11,NBEATS,DeepLearning,2020-09-22,2026-02-26,2026-02-27,2026-03-28,1984,30,planned
job_000495,BRA-Go Local,11,NHITS,DeepLearning,2020-09-22,2026-02-26,2026-02-27,2026-03-28,1984,30,planned
job_000496,BRA-Go Local,11,Theta,Statistical,2020-09-22,2026-02-26,2026-02-27,2026-03-28,1984,30,planned
job_000497,BRA-Go Local,11,XGBoost,MachineLearning,2020-09-22,2026-02-26,2026-02-27,2026-03-28,1984,30,planned
job_000498,BRA-Go Local,12,AutoARIMA,Statistical,2020-09-22,2026-03-28,2026-03-29,2026-04-27,2014,30,planned
job_000499,BRA-Go Local,12,ETS,Statistical,2020-09-22,2026-03-28,2026-03-29,2026-04-27,2014,30,planned
job_000500,BRA-Go Local,12,LightGBM,MachineLearning,2020-09-22,2026-03-28,2026-03-29,2026-04-27,2014,30,planned
job_000501,BRA-Go Local,12,NBEATS,DeepLearning,2020-09-22,2026-03-28,2026-03-29,2026-04-27,2014,30,planned
job_000502,BRA-Go Local,12,NHITS,DeepLearning,2020-09-22,2026-03-28,2026-03-29,2026-04-27,2014,30,planned
job_000503,BRA-Go Local,12,Theta,Statistical,2020-09-22,2026-03-28,2026-03-29,2026-04-27,2014,30,planned
job_000504,BRA-Go Local,12,XGBoost,MachineLearning,2020-09-22,2026-03-28,2026-03-29,2026-04-27,2014,30,planned
job_000505,CAN-Go Local,1,AutoARIMA,Statistical,2019-07-01,2025-05-02,2025-05-03,2025-06-01,2133,30,planned
job_000506,CAN-Go Local,1,ETS,Statistical,2019-07-01,2025-05-02,2025-05-03,2025-06-01,2133,30,planned
job_000507,CAN-Go Local,1,LightGBM,MachineLearning,2019-07-01,2025-05-02,2025-05-03,2025-06-01,2133,30,planned
job_000508,CAN-Go Local,1,NBEATS,DeepLearning,2019-07-01,2025-05-02,2025-05-03,2025-06-01,2133,30,planned
job_000509,CAN-Go Local,1,NHITS,DeepLearning,2019-07-01,2025-05-02,2025-05-03,2025-06-01,2133,30,planned
job_000510,CAN-Go Local,1,Theta,Statistical,2019-07-01,2025-05-02,2025-05-03,2025-06-01,2133,30,planned
job_000511,CAN-Go Local,1,XGBoost,MachineLearning,2019-07-01,2025-05-02,2025-05-03,2025-06-01,2133,30,planned
job_000512,CAN-Go Local,2,AutoARIMA,Statistical,2019-07-01,2025-06-01,2025-06-02,2025-07-01,2163,30,planned
job_000513,CAN-Go Local,2,ETS,Statistical,2019-07-01,2025-06-01,2025-06-02,2025-07-01,2163,30,planned
job_000514,CAN-Go Local,2,LightGBM,MachineLearning,2019-07-01,2025-06-01,2025-06-02,2025-07-01,2163,30,planned
job_000515,CAN-Go Local,2,NBEATS,DeepLearning,2019-07-01,2025-06-01,2025-06-02,2025-07-01,2163,30,planned
job_000516,CAN-Go Local,2,NHITS,DeepLearning,2019-07-01,2025-06-01,2025-06-02,2025-07-01,2163,30,planned
job_000517,CAN-Go Local,2,Theta,Statistical,2019-07-01,2025-06-01,2025-06-02,2025-07-01,2163,30,planned
job_000518,CAN-Go Local,2,XGBoost,MachineLearning,2019-07-01,2025-06-01,2025-06-02,2025-07-01,2163,30,planned
job_000519,CAN-Go Local,3,AutoARIMA,Statistical,2019-07-01,2025-07-01,2025-07-02,2025-07-31,2193,30,planned
job_000520,CAN-Go Local,3,ETS,Statistical,2019-07-01,2025-07-01,2025-07-02,2025-07-31,2193,30,planned
job_000521,CAN-Go Local,3,LightGBM,MachineLearning,2019-07-01,2025-07-01,2025-07-02,2025-07-31,2193,30,planned
job_000522,CAN-Go Local,3,NBEATS,DeepLearning,2019-07-01,2025-07-01,2025-07-02,2025-07-31,2193,30,planned
job_000523,CAN-Go Local,3,NHITS,DeepLearning,2019-07-01,2025-07-01,2025-07-02,2025-07-31,2193,30,planned
job_000524,CAN-Go Local,3,Theta,Statistical,2019-07-01,2025-07-01,2025-07-02,2025-07-31,2193,30,planned
job_000525,CAN-Go Local,3,XGBoost,MachineLearning,2019-07-01,2025-07-01,2025-07-02,2025-07-31,2193,30,planned
job_000526,CAN-Go Local,4,AutoARIMA,Statistical,2019-07-01,2025-07-31,2025-08-01,2025-08-30,2223,30,planned
job_000527,CAN-Go Local,4,ETS,Statistical,2019-07-01,2025-07-31,2025-08-01,2025-08-30,2223,30,planned
job_000528,CAN-Go Local,4,LightGBM,MachineLearning,2019-07-01,2025-07-31,2025-08-01,2025-08-30,2223,30,planned
job_000529,CAN-Go Local,4,NBEATS,DeepLearning,2019-07-01,2025-07-31,2025-08-01,2025-08-30,2223,30,planned
job_000530,CAN-Go Local,4,NHITS,DeepLearning,2019-07-01,2025-07-31,2025-08-01,2025-08-30,2223,30,planned
job_000531,CAN-Go Local,4,Theta,Statistical,2019-07-01,2025-07-31,2025-08-01,2025-08-30,2223,30,planned
job_000532,CAN-Go Local,4,XGBoost,MachineLearning,2019-07-01,2025-07-31,2025-08-01,2025-08-30,2223,30,planned
job_000533,CAN-Go Local,5,AutoARIMA,Statistical,2019-07-01,2025-08-30,2025-08-31,2025-09-29,2253,30,planned
job_000534,CAN-Go Local,5,ETS,Statistical,2019-07-01,2025-08-30,2025-08-31,2025-09-29,2253,30,planned
job_000535,CAN-Go Local,5,LightGBM,MachineLearning,2019-07-01,2025-08-30,2025-08-31,2025-09-29,2253,30,planned
job_000536,CAN-Go Local,5,NBEATS,DeepLearning,2019-07-01,2025-08-30,2025-08-31,2025-09-29,2253,30,planned
job_000537,CAN-Go Local,5,NHITS,DeepLearning,2019-07-01,2025-08-30,2025-08-31,2025-09-29,2253,30,planned
job_000538,CAN-Go Local,5,Theta,Statistical,2019-07-01,2025-08-30,2025-08-31,2025-09-29,2253,30,planned
job_000539,CAN-Go Local,5,XGBoost,MachineLearning,2019-07-01,2025-08-30,2025-08-31,2025-09-29,2253,30,planned
job_000540,CAN-Go Local,6,AutoARIMA,Statistical,2019-07-01,2025-09-29,2025-09-30,2025-10-29,2283,30,planned
job_000541,CAN-Go Local,6,ETS,Statistical,2019-07-01,2025-09-29,2025-09-30,2025-10-29,2283,30,planned
job_000542,CAN-Go Local,6,LightGBM,MachineLearning,2019-07-01,2025-09-29,2025-09-30,2025-10-29,2283,30,planned
job_000543,CAN-Go Local,6,NBEATS,DeepLearning,2019-07-01,2025-09-29,2025-09-30,2025-10-29,2283,30,planned
job_000544,CAN-Go Local,6,NHITS,DeepLearning,2019-07-01,2025-09-29,2025-09-30,2025-10-29,2283,30,planned
job_000545,CAN-Go Local,6,Theta,Statistical,2019-07-01,2025-09-29,2025-09-30,2025-10-29,2283,30,planned
job_000546,CAN-Go Local,6,XGBoost,MachineLearning,2019-07-01,2025-09-29,2025-09-30,2025-10-29,2283,30,planned
job_000547,CAN-Go Local,7,AutoARIMA,Statistical,2019-07-01,2025-10-29,2025-10-30,2025-11-28,2313,30,planned
job_000548,CAN-Go Local,7,ETS,Statistical,2019-07-01,2025-10-29,2025-10-30,2025-11-28,2313,30,planned
job_000549,CAN-Go Local,7,LightGBM,MachineLearning,2019-07-01,2025-10-29,2025-10-30,2025-11-28,2313,30,planned
job_000550,CAN-Go Local,7,NBEATS,DeepLearning,2019-07-01,2025-10-29,2025-10-30,2025-11-28,2313,30,planned
job_000551,CAN-Go Local,7,NHITS,DeepLearning,2019-07-01,2025-10-29,2025-10-30,2025-11-28,2313,30,planned
job_000552,CAN-Go Local,7,Theta,Statistical,2019-07-01,2025-10-29,2025-10-30,2025-11-28,2313,30,planned
job_000553,CAN-Go Local,7,XGBoost,MachineLearning,2019-07-01,2025-10-29,2025-10-30,2025-11-28,2313,30,planned
job_000554,CAN-Go Local,8,AutoARIMA,Statistical,2019-07-01,2025-11-28,2025-11-29,2025-12-28,2343,30,planned
job_000555,CAN-Go Local,8,ETS,Statistical,2019-07-01,2025-11-28,2025-11-29,2025-12-28,2343,30,planned
job_000556,CAN-Go Local,8,LightGBM,MachineLearning,2019-07-01,2025-11-28,2025-11-29,2025-12-28,2343,30,planned
job_000557,CAN-Go Local,8,NBEATS,DeepLearning,2019-07-01,2025-11-28,2025-11-29,2025-12-28,2343,30,planned
job_000558,CAN-Go Local,8,NHITS,DeepLearning,2019-07-01,2025-11-28,2025-11-29,2025-12-28,2343,30,planned
job_000559,CAN-Go Local,8,Theta,Statistical,2019-07-01,2025-11-28,2025-11-29,2025-12-28,2343,30,planned
job_000560,CAN-Go Local,8,XGBoost,MachineLearning,2019-07-01,2025-11-28,2025-11-29,2025-12-28,2343,30,planned
job_000561,CAN-Go Local,9,AutoARIMA,Statistical,2019-07-01,2025-12-28,2025-12-29,2026-01-27,2373,30,planned
job_000562,CAN-Go Local,9,ETS,Statistical,2019-07-01,2025-12-28,2025-12-29,2026-01-27,2373,30,planned
job_000563,CAN-Go Local,9,LightGBM,MachineLearning,2019-07-01,2025-12-28,2025-12-29,2026-01-27,2373,30,planned
job_000564,CAN-Go Local,9,NBEATS,DeepLearning,2019-07-01,2025-12-28,2025-12-29,2026-01-27,2373,30,planned
job_000565,CAN-Go Local,9,NHITS,DeepLearning,2019-07-01,2025-12-28,2025-12-29,2026-01-27,2373,30,planned
job_000566,CAN-Go Local,9,Theta,Statistical,2019-07-01,2025-12-28,2025-12-29,2026-01-27,2373,30,planned
job_000567,CAN-Go Local,9,XGBoost,MachineLearning,2019-07-01,2025-12-28,2025-12-29,2026-01-27,2373,30,planned
job_000568,CAN-Go Local,10,AutoARIMA,Statistical,2019-07-01,2026-01-27,2026-01-28,2026-02-26,2403,30,planned
job_000569,CAN-Go Local,10,ETS,Statistical,2019-07-01,2026-01-27,2026-01-28,2026-02-26,2403,30,planned
job_000570,CAN-Go Local,10,LightGBM,MachineLearning,2019-07-01,2026-01-27,2026-01-28,2026-02-26,2403,30,planned
job_000571,CAN-Go Local,10,NBEATS,DeepLearning,2019-07-01,2026-01-27,2026-01-28,2026-02-26,2403,30,planned
job_000572,CAN-Go Local,10,NHITS,DeepLearning,2019-07-01,2026-01-27,2026-01-28,2026-02-26,2403,30,planned
job_000573,CAN-Go Local,10,Theta,Statistical,2019-07-01,2026-01-27,2026-01-28,2026-02-26,2403,30,planned
job_000574,CAN-Go Local,10,XGBoost,MachineLearning,2019-07-01,2026-01-27,2026-01-28,2026-02-26,2403,30,planned
job_000575,CAN-Go Local,11,AutoARIMA,Statistical,2019-07-01,2026-02-26,2026-02-27,2026-03-28,2433,30,planned
job_000576,CAN-Go Local,11,ETS,Statistical,2019-07-01,2026-02-26,2026-02-27,2026-03-28,2433,30,planned
job_000577,CAN-Go Local,11,LightGBM,MachineLearning,2019-07-01,2026-02-26,2026-02-27,2026-03-28,2433,30,planned
job_000578,CAN-Go Local,11,NBEATS,DeepLearning,2019-07-01,2026-02-26,2026-02-27,2026-03-28,2433,30,planned
job_000579,CAN-Go Local,11,NHITS,DeepLearning,2019-07-01,2026-02-26,2026-02-27,2026-03-28,2433,30,planned
job_000580,CAN-Go Local,11,Theta,Statistical,2019-07-01,2026-02-26,2026-02-27,2026-03-28,2433,30,planned
job_000581,CAN-Go Local,11,XGBoost,MachineLearning,2019-07-01,2026-02-26,2026-02-27,2026-03-28,2433,30,planned
job_000582,CAN-Go Local,12,AutoARIMA,Statistical,2019-07-01,2026-03-28,2026-03-29,2026-04-27,2463,30,planned
job_000583,CAN-Go Local,12,ETS,Statistical,2019-07-01,2026-03-28,2026-03-29,2026-04-27,2463,30,planned
job_000584,CAN-Go Local,12,LightGBM,MachineLearning,2019-07-01,2026-03-28,2026-03-29,2026-04-27,2463,30,planned
job_000585,CAN-Go Local,12,NBEATS,DeepLearning,2019-07-01,2026-03-28,2026-03-29,2026-04-27,2463,30,planned
job_000586,CAN-Go Local,12,NHITS,DeepLearning,2019-07-01,2026-03-28,2026-03-29,2026-04-27,2463,30,planned
job_000587,CAN-Go Local,12,Theta,Statistical,2019-07-01,2026-03-28,2026-03-29,2026-04-27,2463,30,planned
job_000588,CAN-Go Local,12,XGBoost,MachineLearning,2019-07-01,2026-03-28,2026-03-29,2026-04-27,2463,30,planned
job_000589,CHE-Go Local,1,AutoARIMA,Statistical,2019-09-28,2025-05-02,2025-05-03,2025-06-01,2044,30,planned
job_000590,CHE-Go Local,1,ETS,Statistical,2019-09-28,2025-05-02,2025-05-03,2025-06-01,2044,30,planned
job_000591,CHE-Go Local,1,LightGBM,MachineLearning,2019-09-28,2025-05-02,2025-05-03,2025-06-01,2044,30,planned
job_000592,CHE-Go Local,1,NBEATS,DeepLearning,2019-09-28,2025-05-02,2025-05-03,2025-06-01,2044,30,planned
job_000593,CHE-Go Local,1,NHITS,DeepLearning,2019-09-28,2025-05-02,2025-05-03,2025-06-01,2044,30,planned
job_000594,CHE-Go Local,1,Theta,Statistical,2019-09-28,2025-05-02,2025-05-03,2025-06-01,2044,30,planned
job_000595,CHE-Go Local,1,XGBoost,MachineLearning,2019-09-28,2025-05-02,2025-05-03,2025-06-01,2044,30,planned
job_000596,CHE-Go Local,2,AutoARIMA,Statistical,2019-09-28,2025-06-01,2025-06-02,2025-07-01,2074,30,planned
job_000597,CHE-Go Local,2,ETS,Statistical,2019-09-28,2025-06-01,2025-06-02,2025-07-01,2074,30,planned
job_000598,CHE-Go Local,2,LightGBM,MachineLearning,2019-09-28,2025-06-01,2025-06-02,2025-07-01,2074,30,planned
job_000599,CHE-Go Local,2,NBEATS,DeepLearning,2019-09-28,2025-06-01,2025-06-02,2025-07-01,2074,30,planned
job_000600,CHE-Go Local,2,NHITS,DeepLearning,2019-09-28,2025-06-01,2025-06-02,2025-07-01,2074,30,planned
job_000601,CHE-Go Local,2,Theta,Statistical,2019-09-28,2025-06-01,2025-06-02,2025-07-01,2074,30,planned
job_000602,CHE-Go Local,2,XGBoost,MachineLearning,2019-09-28,2025-06-01,2025-06-02,2025-07-01,2074,30,planned
job_000603,CHE-Go Local,3,AutoARIMA,Statistical,2019-09-28,2025-07-01,2025-07-02,2025-07-31,2104,30,planned
job_000604,CHE-Go Local,3,ETS,Statistical,2019-09-28,2025-07-01,2025-07-02,2025-07-31,2104,30,planned
job_000605,CHE-Go Local,3,LightGBM,MachineLearning,2019-09-28,2025-07-01,2025-07-02,2025-07-31,2104,30,planned
job_000606,CHE-Go Local,3,NBEATS,DeepLearning,2019-09-28,2025-07-01,2025-07-02,2025-07-31,2104,30,planned
job_000607,CHE-Go Local,3,NHITS,DeepLearning,2019-09-28,2025-07-01,2025-07-02,2025-07-31,2104,30,planned
job_000608,CHE-Go Local,3,Theta,Statistical,2019-09-28,2025-07-01,2025-07-02,2025-07-31,2104,30,planned
job_000609,CHE-Go Local,3,XGBoost,MachineLearning,2019-09-28,2025-07-01,2025-07-02,2025-07-31,2104,30,planned
job_000610,CHE-Go Local,4,AutoARIMA,Statistical,2019-09-28,2025-07-31,2025-08-01,2025-08-30,2134,30,planned
job_000611,CHE-Go Local,4,ETS,Statistical,2019-09-28,2025-07-31,2025-08-01,2025-08-30,2134,30,planned
job_000612,CHE-Go Local,4,LightGBM,MachineLearning,2019-09-28,2025-07-31,2025-08-01,2025-08-30,2134,30,planned
job_000613,CHE-Go Local,4,NBEATS,DeepLearning,2019-09-28,2025-07-31,2025-08-01,2025-08-30,2134,30,planned
job_000614,CHE-Go Local,4,NHITS,DeepLearning,2019-09-28,2025-07-31,2025-08-01,2025-08-30,2134,30,planned
job_000615,CHE-Go Local,4,Theta,Statistical,2019-09-28,2025-07-31,2025-08-01,2025-08-30,2134,30,planned
job_000616,CHE-Go Local,4,XGBoost,MachineLearning,2019-09-28,2025-07-31,2025-08-01,2025-08-30,2134,30,planned
job_000617,CHE-Go Local,5,AutoARIMA,Statistical,2019-09-28,2025-08-30,2025-08-31,2025-09-29,2164,30,planned
job_000618,CHE-Go Local,5,ETS,Statistical,2019-09-28,2025-08-30,2025-08-31,2025-09-29,2164,30,planned
job_000619,CHE-Go Local,5,LightGBM,MachineLearning,2019-09-28,2025-08-30,2025-08-31,2025-09-29,2164,30,planned
job_000620,CHE-Go Local,5,NBEATS,DeepLearning,2019-09-28,2025-08-30,2025-08-31,2025-09-29,2164,30,planned
job_000621,CHE-Go Local,5,NHITS,DeepLearning,2019-09-28,2025-08-30,2025-08-31,2025-09-29,2164,30,planned
job_000622,CHE-Go Local,5,Theta,Statistical,2019-09-28,2025-08-30,2025-08-31,2025-09-29,2164,30,planned
job_000623,CHE-Go Local,5,XGBoost,MachineLearning,2019-09-28,2025-08-30,2025-08-31,2025-09-29,2164,30,planned
job_000624,CHE-Go Local,6,AutoARIMA,Statistical,2019-09-28,2025-09-29,2025-09-30,2025-10-29,2194,30,planned
job_000625,CHE-Go Local,6,ETS,Statistical,2019-09-28,2025-09-29,2025-09-30,2025-10-29,2194,30,planned
job_000626,CHE-Go Local,6,LightGBM,MachineLearning,2019-09-28,2025-09-29,2025-09-30,2025-10-29,2194,30,planned
job_000627,CHE-Go Local,6,NBEATS,DeepLearning,2019-09-28,2025-09-29,2025-09-30,2025-10-29,2194,30,planned
job_000628,CHE-Go Local,6,NHITS,DeepLearning,2019-09-28,2025-09-29,2025-09-30,2025-10-29,2194,30,planned
job_000629,CHE-Go Local,6,Theta,Statistical,2019-09-28,2025-09-29,2025-09-30,2025-10-29,2194,30,planned
job_000630,CHE-Go Local,6,XGBoost,MachineLearning,2019-09-28,2025-09-29,2025-09-30,2025-10-29,2194,30,planned
job_000631,CHE-Go Local,7,AutoARIMA,Statistical,2019-09-28,2025-10-29,2025-10-30,2025-11-28,2224,30,planned
job_000632,CHE-Go Local,7,ETS,Statistical,2019-09-28,2025-10-29,2025-10-30,2025-11-28,2224,30,planned
job_000633,CHE-Go Local,7,LightGBM,MachineLearning,2019-09-28,2025-10-29,2025-10-30,2025-11-28,2224,30,planned
job_000634,CHE-Go Local,7,NBEATS,DeepLearning,2019-09-28,2025-10-29,2025-10-30,2025-11-28,2224,30,planned
job_000635,CHE-Go Local,7,NHITS,DeepLearning,2019-09-28,2025-10-29,2025-10-30,2025-11-28,2224,30,planned
job_000636,CHE-Go Local,7,Theta,Statistical,2019-09-28,2025-10-29,2025-10-30,2025-11-28,2224,30,planned
job_000637,CHE-Go Local,7,XGBoost,MachineLearning,2019-09-28,2025-10-29,2025-10-30,2025-11-28,2224,30,planned
job_000638,CHE-Go Local,8,AutoARIMA,Statistical,2019-09-28,2025-11-28,2025-11-29,2025-12-28,2254,30,planned
job_000639,CHE-Go Local,8,ETS,Statistical,2019-09-28,2025-11-28,2025-11-29,2025-12-28,2254,30,planned
job_000640,CHE-Go Local,8,LightGBM,MachineLearning,2019-09-28,2025-11-28,2025-11-29,2025-12-28,2254,30,planned
job_000641,CHE-Go Local,8,NBEATS,DeepLearning,2019-09-28,2025-11-28,2025-11-29,2025-12-28,2254,30,planned
job_000642,CHE-Go Local,8,NHITS,DeepLearning,2019-09-28,2025-11-28,2025-11-29,2025-12-28,2254,30,planned
job_000643,CHE-Go Local,8,Theta,Statistical,2019-09-28,2025-11-28,2025-11-29,2025-12-28,2254,30,planned
job_000644,CHE-Go Local,8,XGBoost,MachineLearning,2019-09-28,2025-11-28,2025-11-29,2025-12-28,2254,30,planned
job_000645,CHE-Go Local,9,AutoARIMA,Statistical,2019-09-28,2025-12-28,2025-12-29,2026-01-27,2284,30,planned
job_000646,CHE-Go Local,9,ETS,Statistical,2019-09-28,2025-12-28,2025-12-29,2026-01-27,2284,30,planned
job_000647,CHE-Go Local,9,LightGBM,MachineLearning,2019-09-28,2025-12-28,2025-12-29,2026-01-27,2284,30,planned
job_000648,CHE-Go Local,9,NBEATS,DeepLearning,2019-09-28,2025-12-28,2025-12-29,2026-01-27,2284,30,planned
job_000649,CHE-Go Local,9,NHITS,DeepLearning,2019-09-28,2025-12-28,2025-12-29,2026-01-27,2284,30,planned
job_000650,CHE-Go Local,9,Theta,Statistical,2019-09-28,2025-12-28,2025-12-29,2026-01-27,2284,30,planned
job_000651,CHE-Go Local,9,XGBoost,MachineLearning,2019-09-28,2025-12-28,2025-12-29,2026-01-27,2284,30,planned
job_000652,CHE-Go Local,10,AutoARIMA,Statistical,2019-09-28,2026-01-27,2026-01-28,2026-02-26,2314,30,planned
job_000653,CHE-Go Local,10,ETS,Statistical,2019-09-28,2026-01-27,2026-01-28,2026-02-26,2314,30,planned
job_000654,CHE-Go Local,10,LightGBM,MachineLearning,2019-09-28,2026-01-27,2026-01-28,2026-02-26,2314,30,planned
job_000655,CHE-Go Local,10,NBEATS,DeepLearning,2019-09-28,2026-01-27,2026-01-28,2026-02-26,2314,30,planned
job_000656,CHE-Go Local,10,NHITS,DeepLearning,2019-09-28,2026-01-27,2026-01-28,2026-02-26,2314,30,planned
job_000657,CHE-Go Local,10,Theta,Statistical,2019-09-28,2026-01-27,2026-01-28,2026-02-26,2314,30,planned
job_000658,CHE-Go Local,10,XGBoost,MachineLearning,2019-09-28,2026-01-27,2026-01-28,2026-02-26,2314,30,planned
job_000659,CHE-Go Local,11,AutoARIMA,Statistical,2019-09-28,2026-02-26,2026-02-27,2026-03-28,2344,30,planned
job_000660,CHE-Go Local,11,ETS,Statistical,2019-09-28,2026-02-26,2026-02-27,2026-03-28,2344,30,planned
job_000661,CHE-Go Local,11,LightGBM,MachineLearning,2019-09-28,2026-02-26,2026-02-27,2026-03-28,2344,30,planned
job_000662,CHE-Go Local,11,NBEATS,DeepLearning,2019-09-28,2026-02-26,2026-02-27,2026-03-28,2344,30,planned
job_000663,CHE-Go Local,11,NHITS,DeepLearning,2019-09-28,2026-02-26,2026-02-27,2026-03-28,2344,30,planned
job_000664,CHE-Go Local,11,Theta,Statistical,2019-09-28,2026-02-26,2026-02-27,2026-03-28,2344,30,planned
job_000665,CHE-Go Local,11,XGBoost,MachineLearning,2019-09-28,2026-02-26,2026-02-27,2026-03-28,2344,30,planned
job_000666,CHE-Go Local,12,AutoARIMA,Statistical,2019-09-28,2026-03-28,2026-03-29,2026-04-27,2374,30,planned
job_000667,CHE-Go Local,12,ETS,Statistical,2019-09-28,2026-03-28,2026-03-29,2026-04-27,2374,30,planned
job_000668,CHE-Go Local,12,LightGBM,MachineLearning,2019-09-28,2026-03-28,2026-03-29,2026-04-27,2374,30,planned
job_000669,CHE-Go Local,12,NBEATS,DeepLearning,2019-09-28,2026-03-28,2026-03-29,2026-04-27,2374,30,planned
job_000670,CHE-Go Local,12,NHITS,DeepLearning,2019-09-28,2026-03-28,2026-03-29,2026-04-27,2374,30,planned
job_000671,CHE-Go Local,12,Theta,Statistical,2019-09-28,2026-03-28,2026-03-29,2026-04-27,2374,30,planned
job_000672,CHE-Go Local,12,XGBoost,MachineLearning,2019-09-28,2026-03-28,2026-03-29,2026-04-27,2374,30,planned
job_000673,DEU-Go Local,1,AutoARIMA,Statistical,2019-10-31,2025-05-02,2025-05-03,2025-06-01,2011,30,planned
job_000674,DEU-Go Local,1,ETS,Statistical,2019-10-31,2025-05-02,2025-05-03,2025-06-01,2011,30,planned
job_000675,DEU-Go Local,1,LightGBM,MachineLearning,2019-10-31,2025-05-02,2025-05-03,2025-06-01,2011,30,planned
job_000676,DEU-Go Local,1,NBEATS,DeepLearning,2019-10-31,2025-05-02,2025-05-03,2025-06-01,2011,30,planned
job_000677,DEU-Go Local,1,NHITS,DeepLearning,2019-10-31,2025-05-02,2025-05-03,2025-06-01,2011,30,planned
job_000678,DEU-Go Local,1,Theta,Statistical,2019-10-31,2025-05-02,2025-05-03,2025-06-01,2011,30,planned
job_000679,DEU-Go Local,1,XGBoost,MachineLearning,2019-10-31,2025-05-02,2025-05-03,2025-06-01,2011,30,planned
job_000680,DEU-Go Local,2,AutoARIMA,Statistical,2019-10-31,2025-06-01,2025-06-02,2025-07-01,2041,30,planned
job_000681,DEU-Go Local,2,ETS,Statistical,2019-10-31,2025-06-01,2025-06-02,2025-07-01,2041,30,planned
job_000682,DEU-Go Local,2,LightGBM,MachineLearning,2019-10-31,2025-06-01,2025-06-02,2025-07-01,2041,30,planned
job_000683,DEU-Go Local,2,NBEATS,DeepLearning,2019-10-31,2025-06-01,2025-06-02,2025-07-01,2041,30,planned
job_000684,DEU-Go Local,2,NHITS,DeepLearning,2019-10-31,2025-06-01,2025-06-02,2025-07-01,2041,30,planned
job_000685,DEU-Go Local,2,Theta,Statistical,2019-10-31,2025-06-01,2025-06-02,2025-07-01,2041,30,planned
job_000686,DEU-Go Local,2,XGBoost,MachineLearning,2019-10-31,2025-06-01,2025-06-02,2025-07-01,2041,30,planned
job_000687,DEU-Go Local,3,AutoARIMA,Statistical,2019-10-31,2025-07-01,2025-07-02,2025-07-31,2071,30,planned
job_000688,DEU-Go Local,3,ETS,Statistical,2019-10-31,2025-07-01,2025-07-02,2025-07-31,2071,30,planned
job_000689,DEU-Go Local,3,LightGBM,MachineLearning,2019-10-31,2025-07-01,2025-07-02,2025-07-31,2071,30,planned
