batch_id,phase,metric,series_id,model_name,model_family,origins_run,prediction_rows,model_status,runtime_seconds,error_message
SSD_A_02,A,SSD,SSD__Phoenix__Forest__FRAP264,ETS Explicit,Challenger,10,300,OK,0.096,
SSD_A_02,A,SSD,SSD__Phoenix__Forest__FRAP264,ETS_Current,Baseline,10,300,OK,0.02,
SSD_A_02,A,SSD,SSD__Phoenix__Forest__FRAP264,Theta,Challenger,10,300,OK,0.093,
SSD_A_02,A,SSD,SSD__Phoenix__Forest__FRAP264,LightGBM,Challenger,10,300,OK,0.113,
SSD_A_02,A,SSD,SSD__Phoenix__Forest__FRAP264,LinearRegression,Baseline,10,300,OK,0.023,
SSD_A_02,A,SSD,SSD__Phoenix__Forest__FRAP264,XGBoost,Challenger,10,300,OK,0.238,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__GBRP123,FixedGrowth_1_5,Baseline,10,300,OK,0.02,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__GBRP123,FixedGrowth_3,Baseline,10,300,OK,0.019,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__GBRP123,FixedGrowth_4,Baseline,10,300,OK,0.019,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__GBRP123,FixedGrowth_6,Baseline,10,300,OK,0.019,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__GBRP123,ARIMA_Fixed,Baseline,10,300,OK,0.019,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__GBRP123,AutoARIMA,Challenger,10,300,OK,2.189,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__GBRP123,ETS Explicit,Challenger,10,300,OK,0.123,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__GBRP123,ETS_Current,Baseline,10,300,OK,0.02,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__GBRP123,Theta,Challenger,10,300,OK,0.101,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__GBRP123,LightGBM,Challenger,10,300,OK,0.113,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__GBRP123,LinearRegression,Baseline,10,300,OK,0.025,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__GBRP123,XGBoost,Challenger,10,300,OK,0.26,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__GBRP265,FixedGrowth_1_5,Baseline,10,300,OK,0.019,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__GBRP265,FixedGrowth_3,Baseline,10,300,OK,0.021,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__GBRP265,FixedGrowth_4,Baseline,10,300,OK,0.019,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__GBRP265,FixedGrowth_6,Baseline,10,300,OK,0.019,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__GBRP265,ARIMA_Fixed,Baseline,10,300,OK,0.024,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__GBRP265,AutoARIMA,Challenger,10,300,OK,1.731,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__GBRP265,ETS Explicit,Challenger,10,300,OK,0.112,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__GBRP265,ETS_Current,Baseline,10,300,OK,0.02,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__GBRP265,Theta,Challenger,10,300,OK,0.092,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__GBRP265,LightGBM,Challenger,10,300,OK,0.112,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__GBRP265,LinearRegression,Baseline,10,300,OK,0.022,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__GBRP265,XGBoost,Challenger,10,300,OK,0.237,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__GBRP267,FixedGrowth_1_5,Baseline,10,300,OK,0.02,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__GBRP267,FixedGrowth_3,Baseline,10,300,OK,0.019,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__GBRP267,FixedGrowth_4,Baseline,10,300,OK,0.019,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__GBRP267,FixedGrowth_6,Baseline,10,300,OK,0.019,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__GBRP267,ARIMA_Fixed,Baseline,10,300,OK,0.02,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__GBRP267,AutoARIMA,Challenger,10,300,OK,2.89,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__GBRP267,ETS Explicit,Challenger,10,300,OK,0.096,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__GBRP267,ETS_Current,Baseline,10,300,OK,0.02,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__GBRP267,Theta,Challenger,10,300,OK,0.097,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__GBRP267,LightGBM,Challenger,10,300,OK,0.113,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__GBRP267,LinearRegression,Baseline,10,300,OK,0.022,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__GBRP267,XGBoost,Challenger,10,300,OK,0.179,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__IDNP305,FixedGrowth_1_5,Baseline,10,300,OK,0.02,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__IDNP305,FixedGrowth_3,Baseline,10,300,OK,0.019,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__IDNP305,FixedGrowth_4,Baseline,10,300,OK,0.018,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__IDNP305,FixedGrowth_6,Baseline,10,300,OK,0.018,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__IDNP305,ARIMA_Fixed,Baseline,10,300,OK,0.019,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__IDNP305,AutoARIMA,Challenger,10,300,OK,1.955,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__IDNP305,ETS Explicit,Challenger,10,300,OK,0.103,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__IDNP305,ETS_Current,Baseline,10,300,OK,0.02,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__IDNP305,Theta,Challenger,10,300,OK,0.085,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__IDNP305,LightGBM,Challenger,10,300,OK,0.112,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__IDNP305,LinearRegression,Baseline,10,300,OK,0.025,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__IDNP305,XGBoost,Challenger,10,300,OK,0.158,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__INDP287,FixedGrowth_1_5,Baseline,10,300,OK,0.02,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__INDP287,FixedGrowth_3,Baseline,10,300,OK,0.02,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__INDP287,FixedGrowth_4,Baseline,10,300,OK,0.019,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__INDP287,FixedGrowth_6,Baseline,10,300,OK,0.019,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__INDP287,ARIMA_Fixed,Baseline,10,300,OK,0.02,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__INDP287,AutoARIMA,Challenger,10,300,OK,1.613,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__INDP287,ETS Explicit,Challenger,10,300,OK,0.11,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__INDP287,ETS_Current,Baseline,10,300,OK,0.021,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__INDP287,Theta,Challenger,10,300,OK,0.093,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__INDP287,LightGBM,Challenger,10,300,OK,0.114,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__INDP287,LinearRegression,Baseline,10,300,OK,0.022,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__INDP287,XGBoost,Challenger,10,300,OK,0.248,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__INDPRD01,FixedGrowth_1_5,Baseline,10,300,OK,0.02,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__INDPRD01,FixedGrowth_3,Baseline,10,300,OK,0.019,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__INDPRD01,FixedGrowth_4,Baseline,10,300,OK,0.019,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__INDPRD01,FixedGrowth_6,Baseline,10,300,OK,0.019,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__INDPRD01,ARIMA_Fixed,Baseline,10,300,OK,0.019,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__INDPRD01,AutoARIMA,Challenger,10,300,OK,2.197,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__INDPRD01,ETS Explicit,Challenger,10,300,OK,0.112,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__INDPRD01,ETS_Current,Baseline,10,300,OK,0.021,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__INDPRD01,Theta,Challenger,10,300,OK,0.094,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__INDPRD01,LightGBM,Challenger,10,300,OK,0.115,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__INDPRD01,LinearRegression,Baseline,10,300,OK,0.023,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__INDPRD01,XGBoost,Challenger,10,300,OK,0.231,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__ISRP290,FixedGrowth_1_5,Baseline,10,300,OK,0.019,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__ISRP290,FixedGrowth_3,Baseline,10,300,OK,0.02,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__ISRP290,FixedGrowth_4,Baseline,10,300,OK,0.018,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__ISRP290,FixedGrowth_6,Baseline,10,300,OK,0.142,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__ISRP290,ARIMA_Fixed,Baseline,10,300,OK,0.019,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__ISRP290,AutoARIMA,Challenger,10,300,OK,1.763,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__ISRP290,ETS Explicit,Challenger,10,300,OK,0.095,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__ISRP290,ETS_Current,Baseline,10,300,OK,0.021,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__ISRP290,Theta,Challenger,10,300,OK,0.1,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__ISRP290,LightGBM,Challenger,10,300,OK,0.112,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__ISRP290,LinearRegression,Baseline,10,300,OK,0.022,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__ISRP290,XGBoost,Challenger,10,300,OK,0.219,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__ITAP293,FixedGrowth_1_5,Baseline,10,300,OK,0.02,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__ITAP293,FixedGrowth_3,Baseline,10,300,OK,0.018,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__ITAP293,FixedGrowth_4,Baseline,10,300,OK,0.019,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__ITAP293,FixedGrowth_6,Baseline,10,300,OK,0.019,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__ITAP293,ARIMA_Fixed,Baseline,10,300,OK,0.02,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__ITAP293,AutoARIMA,Challenger,10,300,OK,1.745,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__ITAP293,ETS Explicit,Challenger,10,300,OK,0.116,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__ITAP293,ETS_Current,Baseline,10,300,OK,0.02,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__ITAP293,Theta,Challenger,10,300,OK,0.102,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__ITAP293,LightGBM,Challenger,10,300,OK,0.114,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__ITAP293,LinearRegression,Baseline,10,300,OK,0.024,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__ITAP293,XGBoost,Challenger,10,300,OK,0.254,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__JPNP286,FixedGrowth_1_5,Baseline,10,300,OK,0.019,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__JPNP286,FixedGrowth_3,Baseline,10,300,OK,0.02,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__JPNP286,FixedGrowth_4,Baseline,10,300,OK,0.019,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__JPNP286,FixedGrowth_6,Baseline,10,300,OK,0.021,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__JPNP286,ARIMA_Fixed,Baseline,10,300,OK,0.02,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__JPNP286,AutoARIMA,Challenger,10,300,OK,1.338,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__JPNP286,ETS Explicit,Challenger,10,300,OK,0.127,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__JPNP286,ETS_Current,Baseline,10,300,OK,0.02,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__JPNP286,Theta,Challenger,10,300,OK,0.101,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__JPNP286,LightGBM,Challenger,10,300,OK,0.112,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__JPNP286,LinearRegression,Baseline,10,300,OK,0.023,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__JPNP286,XGBoost,Challenger,10,300,OK,0.25,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__JPNP301,FixedGrowth_1_5,Baseline,10,300,OK,0.02,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__JPNP301,FixedGrowth_3,Baseline,10,300,OK,0.019,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__JPNP301,FixedGrowth_4,Baseline,10,300,OK,0.019,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__JPNP301,FixedGrowth_6,Baseline,10,300,OK,0.021,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__JPNP301,ARIMA_Fixed,Baseline,10,300,OK,0.02,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__JPNP301,AutoARIMA,Challenger,10,300,OK,2.362,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__JPNP301,ETS Explicit,Challenger,10,300,OK,0.121,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__JPNP301,ETS_Current,Baseline,10,300,OK,0.02,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__JPNP301,Theta,Challenger,10,300,OK,0.096,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__JPNP301,LightGBM,Challenger,10,300,OK,0.113,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__JPNP301,LinearRegression,Baseline,10,300,OK,0.023,
SSD_A_03,A,SSD,SSD__Phoenix__Forest__JPNP301,XGBoost,Challenger,10,300,OK,0.24,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__JPNPRD01,FixedGrowth_1_5,Baseline,10,300,OK,0.02,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__JPNPRD01,FixedGrowth_3,Baseline,10,300,OK,0.018,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__JPNPRD01,FixedGrowth_4,Baseline,10,300,OK,0.018,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__JPNPRD01,FixedGrowth_6,Baseline,10,300,OK,0.019,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__JPNPRD01,ARIMA_Fixed,Baseline,10,300,OK,0.019,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__JPNPRD01,AutoARIMA,Challenger,10,300,OK,1.957,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__JPNPRD01,ETS Explicit,Challenger,10,300,OK,0.123,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__JPNPRD01,ETS_Current,Baseline,10,300,OK,0.02,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__JPNPRD01,Theta,Challenger,10,300,OK,0.088,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__JPNPRD01,LightGBM,Challenger,10,300,OK,0.114,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__JPNPRD01,LinearRegression,Baseline,10,300,OK,0.022,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__JPNPRD01,XGBoost,Challenger,10,300,OK,0.244,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__KORP216,FixedGrowth_1_5,Baseline,10,300,OK,0.019,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__KORP216,FixedGrowth_3,Baseline,10,300,OK,0.019,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__KORP216,FixedGrowth_4,Baseline,10,300,OK,0.019,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__KORP216,FixedGrowth_6,Baseline,10,300,OK,0.019,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__KORP216,ARIMA_Fixed,Baseline,10,300,OK,0.019,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__KORP216,AutoARIMA,Challenger,10,300,OK,1.391,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__KORP216,ETS Explicit,Challenger,10,300,OK,0.116,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__KORP216,ETS_Current,Baseline,10,300,OK,0.021,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__KORP216,Theta,Challenger,10,300,OK,0.095,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__KORP216,LightGBM,Challenger,10,300,OK,0.113,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__KORP216,LinearRegression,Baseline,10,300,OK,0.023,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__KORP216,XGBoost,Challenger,10,300,OK,0.243,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__LAMP152,FixedGrowth_1_5,Baseline,10,300,OK,0.019,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__LAMP152,FixedGrowth_3,Baseline,10,300,OK,0.021,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__LAMP152,FixedGrowth_4,Baseline,10,300,OK,0.02,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__LAMP152,FixedGrowth_6,Baseline,10,300,OK,0.019,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__LAMP152,ARIMA_Fixed,Baseline,10,300,OK,0.023,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__LAMP152,AutoARIMA,Challenger,10,300,OK,2.954,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__LAMP152,ETS Explicit,Challenger,10,300,OK,0.116,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__LAMP152,ETS_Current,Baseline,10,300,OK,0.02,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__LAMP152,Theta,Challenger,10,300,OK,0.094,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__LAMP152,LightGBM,Challenger,10,300,OK,0.111,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__LAMP152,LinearRegression,Baseline,10,300,OK,0.022,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__LAMP152,XGBoost,Challenger,10,300,OK,0.244,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__LAMP215,FixedGrowth_1_5,Baseline,10,300,OK,0.019,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__LAMP215,FixedGrowth_3,Baseline,10,300,OK,0.019,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__LAMP215,FixedGrowth_4,Baseline,10,300,OK,0.019,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__LAMP215,FixedGrowth_6,Baseline,10,300,OK,0.019,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__LAMP215,ARIMA_Fixed,Baseline,10,300,OK,0.02,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__LAMP215,AutoARIMA,Challenger,10,300,OK,2.176,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__LAMP215,ETS Explicit,Challenger,10,300,OK,0.131,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__LAMP215,ETS_Current,Baseline,10,300,OK,0.022,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__LAMP215,Theta,Challenger,10,300,OK,0.102,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__LAMP215,LightGBM,Challenger,10,300,OK,0.122,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__LAMP215,LinearRegression,Baseline,10,300,OK,0.024,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__LAMP215,XGBoost,Challenger,10,300,OK,0.248,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__LAMPRD80,FixedGrowth_1_5,Baseline,10,300,OK,0.021,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__LAMPRD80,FixedGrowth_3,Baseline,10,300,OK,0.02,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__LAMPRD80,FixedGrowth_4,Baseline,10,300,OK,0.02,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__LAMPRD80,FixedGrowth_6,Baseline,10,300,OK,0.02,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__LAMPRD80,ARIMA_Fixed,Baseline,10,300,OK,0.021,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__LAMPRD80,AutoARIMA,Challenger,10,300,OK,3.35,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__LAMPRD80,ETS Explicit,Challenger,10,300,OK,0.119,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__LAMPRD80,ETS_Current,Baseline,10,300,OK,0.021,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__LAMPRD80,Theta,Challenger,10,300,OK,0.099,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__LAMPRD80,LightGBM,Challenger,10,300,OK,0.11,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__LAMPRD80,LinearRegression,Baseline,10,300,OK,0.023,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__LAMPRD80,XGBoost,Challenger,10,300,OK,0.253,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__MEXP297,FixedGrowth_1_5,Baseline,10,300,OK,0.02,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__MEXP297,FixedGrowth_3,Baseline,10,300,OK,0.019,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__MEXP297,FixedGrowth_4,Baseline,10,300,OK,0.02,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__MEXP297,FixedGrowth_6,Baseline,10,300,OK,0.019,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__MEXP297,ARIMA_Fixed,Baseline,10,300,OK,0.02,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__MEXP297,AutoARIMA,Challenger,10,300,OK,4.042,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__MEXP297,ETS Explicit,Challenger,10,300,OK,0.086,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__MEXP297,ETS_Current,Baseline,10,300,OK,0.02,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__MEXP297,Theta,Challenger,10,300,OK,0.09,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__MEXP297,LightGBM,Challenger,10,300,OK,0.11,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__MEXP297,LinearRegression,Baseline,10,300,OK,0.022,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__MEXP297,XGBoost,Challenger,10,300,OK,0.191,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__MYSP306,FixedGrowth_1_5,Baseline,10,300,OK,0.019,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__MYSP306,FixedGrowth_3,Baseline,10,300,OK,0.019,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__MYSP306,FixedGrowth_4,Baseline,10,300,OK,0.019,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__MYSP306,FixedGrowth_6,Baseline,10,300,OK,0.019,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__MYSP306,ARIMA_Fixed,Baseline,10,300,OK,0.02,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__MYSP306,AutoARIMA,Challenger,10,300,OK,1.682,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__MYSP306,ETS Explicit,Challenger,10,300,OK,0.093,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__MYSP306,ETS_Current,Baseline,10,300,OK,0.019,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__MYSP306,Theta,Challenger,10,300,OK,0.092,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__MYSP306,LightGBM,Challenger,10,300,OK,0.116,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__MYSP306,LinearRegression,Baseline,10,300,OK,0.022,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__MYSP306,XGBoost,Challenger,10,300,OK,0.188,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__NAMP100,FixedGrowth_1_5,Baseline,10,300,OK,0.019,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__NAMP100,FixedGrowth_3,Baseline,10,300,OK,0.02,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__NAMP100,FixedGrowth_4,Baseline,10,300,OK,0.018,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__NAMP100,FixedGrowth_6,Baseline,10,300,OK,0.018,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__NAMP100,ARIMA_Fixed,Baseline,10,300,OK,0.019,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__NAMP100,AutoARIMA,Challenger,10,300,OK,1.346,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__NAMP100,ETS Explicit,Challenger,10,300,OK,0.109,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__NAMP100,ETS_Current,Baseline,10,300,OK,0.02,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__NAMP100,Theta,Challenger,10,300,OK,0.09,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__NAMP100,LightGBM,Challenger,10,300,OK,0.113,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__NAMP100,LinearRegression,Baseline,10,300,OK,0.022,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__NAMP100,XGBoost,Challenger,10,300,OK,0.217,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__NAMP101,FixedGrowth_1_5,Baseline,10,300,OK,0.019,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__NAMP101,FixedGrowth_3,Baseline,10,300,OK,0.019,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__NAMP101,FixedGrowth_4,Baseline,10,300,OK,0.019,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__NAMP101,FixedGrowth_6,Baseline,10,300,OK,0.019,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__NAMP101,ARIMA_Fixed,Baseline,10,300,OK,0.019,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__NAMP101,AutoARIMA,Challenger,10,300,OK,1.247,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__NAMP101,ETS Explicit,Challenger,10,300,OK,0.097,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__NAMP101,ETS_Current,Baseline,10,300,OK,0.02,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__NAMP101,Theta,Challenger,10,300,OK,0.09,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__NAMP101,LightGBM,Challenger,10,300,OK,0.113,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__NAMP101,LinearRegression,Baseline,10,300,OK,0.023,
SSD_A_04,A,SSD,SSD__Phoenix__Forest__NAMP101,XGBoost,Challenger,10,300,OK,0.217,
