"file_path","file_name","extension","size_bytes","size_mb","category","stage_or_source","dashboard_feeding_role","evidence_only","contract_only","productive_runtime_input","notes"
"V6/outputs/model_lab/contracts/metrics_output_schema.csv","metrics_output_schema.csv","csv","813","0.000775","CONTRACT_SPEC","model_lab","NONE","FALSE","TRUE","FALSE","Defines scope behavior schema policy or plan; not runtime data"
"V6/outputs/model_lab/contracts/model_output_schema.csv","model_output_schema.csv","csv","911","0.000869","CONTRACT_SPEC","model_lab","NONE","FALSE","TRUE","FALSE","Defines scope behavior schema policy or plan; not runtime data"
"V6/outputs/model_lab/contracts/output_artifacts.csv","output_artifacts.csv","csv","779","0.000743","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/contracts/tournament_output_schema.csv","tournament_output_schema.csv","csv","445","0.000424","CONTRACT_SPEC","model_lab","NONE","FALSE","TRUE","FALSE","Defines scope behavior schema policy or plan; not runtime data"
"V6/outputs/model_lab/denominator_reconciliation/denominator_reconciliation_report.md","denominator_reconciliation_report.md","md","3187","0.003039","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/denominator_reconciliation/denominator_reconciliation_summary.csv","denominator_reconciliation_summary.csv","csv","464","0.000443","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/denominator_reconciliation/denominator_unit_test_report.csv","denominator_unit_test_report.csv","csv","604","0.000576","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/denominator_reconciliation/training_only_denominators.csv","training_only_denominators.csv","csv","89441","0.085298","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/features/dataset_contract.csv","dataset_contract.csv","csv","1136","0.001083","CONTRACT_SPEC","model_lab","NONE","FALSE","TRUE","FALSE","Defines scope behavior schema policy or plan; not runtime data"
"V6/outputs/model_lab/features/feature_dataset.csv","feature_dataset.csv","csv","17545493","16.732686","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/features/feature_metadata.csv","feature_metadata.csv","csv","1281","0.001222","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/forecast_viewer_handoff_pilot_qa/forecast_viewer_pilot_qa_chart_readiness.csv","forecast_viewer_pilot_qa_chart_readiness.csv","csv","270","0.000257","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/forecast_viewer_handoff_pilot_qa/forecast_viewer_pilot_qa_horizon_summary.csv","forecast_viewer_pilot_qa_horizon_summary.csv","csv","622","0.000593","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/forecast_viewer_handoff_pilot_qa/forecast_viewer_pilot_qa_model_summary.csv","forecast_viewer_pilot_qa_model_summary.csv","csv","923","0.00088","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/forecast_viewer_handoff_pilot_qa/forecast_viewer_pilot_qa_preview_long.csv","forecast_viewer_pilot_qa_preview_long.csv","csv","5086","0.00485","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/forecast_viewer_handoff_pilot_qa/forecast_viewer_pilot_qa_preview_wide.csv","forecast_viewer_pilot_qa_preview_wide.csv","csv","1263","0.001204","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/forecast_viewer_handoff_pilot_qa/forecast_viewer_pilot_qa_report.md","forecast_viewer_pilot_qa_report.md","md","15650","0.014925","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/forecast_viewer_handoff_pilot_qa/forecast_viewer_pilot_qa_series_summary.csv","forecast_viewer_pilot_qa_series_summary.csv","csv","916","0.000874","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/forecast_viewer_handoff_pilot_qa/forecast_viewer_pilot_qa_validation.csv","forecast_viewer_pilot_qa_validation.csv","csv","1819","0.001735","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/forecast_viewer_handoff_pilot/forecast_viewer_handoff_pilot_coverage_by_series.csv","forecast_viewer_handoff_pilot_coverage_by_series.csv","csv","1825","0.00174","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/forecast_viewer_handoff_pilot/forecast_viewer_handoff_pilot_model_coverage.csv","forecast_viewer_handoff_pilot_model_coverage.csv","csv","3701","0.00353","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/forecast_viewer_handoff_pilot/forecast_viewer_handoff_pilot_report.md","forecast_viewer_handoff_pilot_report.md","md","4356","0.004154","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/forecast_viewer_handoff_pilot/forecast_viewer_handoff_pilot_schema.csv","forecast_viewer_handoff_pilot_schema.csv","csv","869","0.000829","CONTRACT_SPEC","model_lab","NONE","FALSE","TRUE","FALSE","Defines scope behavior schema policy or plan; not runtime data"
"V6/outputs/model_lab/forecast_viewer_handoff_pilot/forecast_viewer_handoff_pilot_source_manifest.csv","forecast_viewer_handoff_pilot_source_manifest.csv","csv","804","0.000767","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/forecast_viewer_handoff_pilot/forecast_viewer_handoff_pilot_validation.csv","forecast_viewer_handoff_pilot_validation.csv","csv","1956","0.001865","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/forecast_viewer_handoff_pilot/logs/build_pilot_20260618_114220.log","build_pilot_20260618_114220.log","log","1504","0.001434","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/forecast_viewer_handoff/forecast_viewer_handoff_chart_readiness.csv","forecast_viewer_handoff_chart_readiness.csv","csv","6018","0.005739","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/forecast_viewer_handoff/forecast_viewer_handoff_coverage_by_series.csv","forecast_viewer_handoff_coverage_by_series.csv","csv","11207","0.010688","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/forecast_viewer_handoff/forecast_viewer_handoff_excluded_series.csv","forecast_viewer_handoff_excluded_series.csv","csv","804","0.000767","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/forecast_viewer_handoff/forecast_viewer_handoff_horizon_summary.csv","forecast_viewer_handoff_horizon_summary.csv","csv","678","0.000647","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/forecast_viewer_handoff/forecast_viewer_handoff_model_coverage.csv","forecast_viewer_handoff_model_coverage.csv","csv","49171","0.046893","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/forecast_viewer_handoff/forecast_viewer_handoff_report.md","forecast_viewer_handoff_report.md","md","4413","0.004209","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/forecast_viewer_handoff/forecast_viewer_handoff_schema.csv","forecast_viewer_handoff_schema.csv","csv","890","0.000849","CONTRACT_SPEC","model_lab","NONE","FALSE","TRUE","FALSE","Defines scope behavior schema policy or plan; not runtime data"
"V6/outputs/model_lab/forecast_viewer_handoff/forecast_viewer_handoff_source_manifest.csv","forecast_viewer_handoff_source_manifest.csv","csv","804","0.000767","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/forecast_viewer_handoff/forecast_viewer_handoff_validation.csv","forecast_viewer_handoff_validation.csv","csv","2895","0.002761","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/forecast_viewer_handoff/logs/build_full_20260618_205322.log","build_full_20260618_205322.log","log","1483","0.001414","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/forecast_viewer_handoff/logs/build_full_20260626_182316.log","build_full_20260626_182316.log","log","1483","0.001414","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/forecasts/baseline_execution_status.csv","baseline_execution_status.csv","csv","518863","0.494826","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/forecasts/baseline_forecasts.csv","baseline_forecasts.csv","csv","119","0.000113","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/full_baseline/full_baseline_execution_status.csv","full_baseline_execution_status.csv","csv","413989","0.394811","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/full_baseline/full_baseline_forecasts.csv","full_baseline_forecasts.csv","csv","13499531","12.874156","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/full_baseline/full_baseline_summary.csv","full_baseline_summary.csv","csv","208","0.000198","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/implementation_issue/implementation_issue_actuals.csv","implementation_issue_actuals.csv","csv","746","0.000711","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/implementation_issue/implementation_issue_analysis.csv","implementation_issue_analysis.csv","csv","318","0.000303","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/implementation_issue/implementation_issue_code_review.csv","implementation_issue_code_review.csv","csv","549","0.000524","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/implementation_issue/implementation_issue_final_classification.csv","implementation_issue_final_classification.csv","csv","218","0.000208","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/implementation_issue/implementation_issue_forecast.csv","implementation_issue_forecast.csv","csv","783","0.000747","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/implementation_issue/implementation_issue_record.csv","implementation_issue_record.csv","csv","146","0.000139","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/implementation_issue/implementation_issue_summary.csv","implementation_issue_summary.csv","csv","206","0.000196","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/mase/mase_by_entity.csv","mase_by_entity.csv","csv","3658","0.003489","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/mase/mase_by_model.csv","mase_by_model.csv","csv","899","0.000857","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/mase/mase_scores.csv","mase_scores.csv","csv","430496","0.410553","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/mase/mase_summary.csv","mase_summary.csv","csv","233","0.000222","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/metrics_sanity/metrics_sanity_by_entity.csv","metrics_sanity_by_entity.csv","csv","5580","0.005322","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/metrics_sanity/metrics_sanity_by_model.csv","metrics_sanity_by_model.csv","csv","1337","0.001275","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/metrics_sanity/metrics_sanity_flags.csv","metrics_sanity_flags.csv","csv","765","0.00073","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/metrics_sanity/metrics_sanity_summary.csv","metrics_sanity_summary.csv","csv","146","0.000139","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/metrics/baseline_metrics_by_entity.csv","baseline_metrics_by_entity.csv","csv","4541","0.004331","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/metrics/baseline_metrics_by_model.csv","baseline_metrics_by_model.csv","csv","885","0.000844","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/metrics/baseline_metrics_summary.csv","baseline_metrics_summary.csv","csv","270","0.000257","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/metrics/baseline_metrics.csv","baseline_metrics.csv","csv","578352","0.551559","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/model_lab_closure_pack/model_lab_artifact_manifest.csv","model_lab_artifact_manifest.csv","csv","1682","0.001604","DASHBOARD_PRODUCTIVE_INPUT","model_lab","CURRENT_REGISTERED_SHINY_INPUT","FALSE","FALSE","TRUE","Path is registered in shiny_app/R/data_loader.R and exists in the snapshot"
"V6/outputs/model_lab/model_lab_closure_pack/model_lab_champion_summary.csv","model_lab_champion_summary.csv","csv","485","0.000463","DASHBOARD_PRODUCTIVE_INPUT","model_lab","CURRENT_REGISTERED_SHINY_INPUT","FALSE","FALSE","TRUE","Path is registered in shiny_app/R/data_loader.R and exists in the snapshot"
"V6/outputs/model_lab/model_lab_closure_pack/model_lab_closure_report.md","model_lab_closure_report.md","md","2329","0.002221","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/model_lab_closure_pack/model_lab_closure_summary.csv","model_lab_closure_summary.csv","csv","391","0.000373","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/model_lab_closure_pack/model_lab_closure_validation.csv","model_lab_closure_validation.csv","csv","818","0.00078","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/model_lab_closure_pack/model_lab_dashboard_handoff_manifest.csv","model_lab_dashboard_handoff_manifest.csv","csv","2140","0.002041","DASHBOARD_PRODUCTIVE_INPUT","model_lab","CURRENT_REGISTERED_SHINY_INPUT","FALSE","FALSE","TRUE","Path is registered in shiny_app/R/data_loader.R and exists in the snapshot"
"V6/outputs/model_lab/model_lab_closure_pack/model_lab_deferred_models.csv","model_lab_deferred_models.csv","csv","445","0.000424","DASHBOARD_PRODUCTIVE_INPUT","model_lab","CURRENT_REGISTERED_SHINY_INPUT","FALSE","FALSE","TRUE","Path is registered in shiny_app/R/data_loader.R and exists in the snapshot"
"V6/outputs/model_lab/model_lab_closure_pack/model_lab_executive_summary.md","model_lab_executive_summary.md","md","525","0.000501","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/model_lab_closure_pack/model_lab_final_model_universe.csv","model_lab_final_model_universe.csv","csv","1785","0.001702","DASHBOARD_PRODUCTIVE_INPUT","model_lab","CURRENT_REGISTERED_SHINY_INPUT","FALSE","FALSE","TRUE","Path is registered in shiny_app/R/data_loader.R and exists in the snapshot"
"V6/outputs/model_lab/model_lab_closure_pack/model_lab_key_results.csv","model_lab_key_results.csv","csv","1283","0.001224","DASHBOARD_PRODUCTIVE_INPUT","model_lab","CURRENT_REGISTERED_SHINY_INPUT","FALSE","FALSE","TRUE","Path is registered in shiny_app/R/data_loader.R and exists in the snapshot"
"V6/outputs/model_lab/model_lab_closure_pack/model_lab_next_steps.csv","model_lab_next_steps.csv","csv","818","0.00078","DASHBOARD_PRODUCTIVE_INPUT","model_lab","CURRENT_REGISTERED_SHINY_INPUT","FALSE","FALSE","TRUE","Path is registered in shiny_app/R/data_loader.R and exists in the snapshot"
"V6/outputs/model_lab/model_lab_closure_pack/model_lab_risk_register_final.csv","model_lab_risk_register_final.csv","csv","1359","0.001296","DASHBOARD_PRODUCTIVE_INPUT","model_lab","CURRENT_REGISTERED_SHINY_INPUT","FALSE","FALSE","TRUE","Path is registered in shiny_app/R/data_loader.R and exists in the snapshot"
"V6/outputs/model_lab/model_lab_closure_pack/model_lab_stage_status_manifest.csv","model_lab_stage_status_manifest.csv","csv","3502","0.00334","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/no_tuning_leakage_contract/audit_readiness_manifest.csv","audit_readiness_manifest.csv","csv","1221","0.001164","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/no_tuning_leakage_contract/challenger_preregistration_template.csv","challenger_preregistration_template.csv","csv","978","0.000933","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/no_tuning_leakage_contract/leakage_control_checklist.csv","leakage_control_checklist.csv","csv","1504","0.001434","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/no_tuning_leakage_contract/no_tuning_leakage_contract.md","no_tuning_leakage_contract.md","md","4895","0.004668","CONTRACT_SPEC","model_lab","NONE","FALSE","TRUE","FALSE","Defines scope behavior schema policy or plan; not runtime data"
"V6/outputs/model_lab/no_tuning_leakage_contract/no_tuning_leakage_summary.csv","no_tuning_leakage_summary.csv","csv","267","0.000255","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/non_negative_policy/non_negative_forecasts.csv","non_negative_forecasts.csv","csv","13397973","12.777303","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/non_negative_policy/non_negative_impact_by_entity.csv","non_negative_impact_by_entity.csv","csv","3391","0.003234","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/non_negative_policy/non_negative_impact_by_model.csv","non_negative_impact_by_model.csv","csv","1006","0.000959","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/non_negative_policy/non_negative_mase_scores.csv","non_negative_mase_scores.csv","csv","478152","0.456001","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/non_negative_policy/non_negative_policy_summary.csv","non_negative_policy_summary.csv","csv","457","0.000436","CONTRACT_SPEC","model_lab","NONE","FALSE","TRUE","FALSE","Defines scope behavior schema policy or plan; not runtime data"
"V6/outputs/model_lab/non_negative_policy/non_negative_rmsse_scores.csv","non_negative_rmsse_scores.csv","csv","510604","0.48695","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/outlier_drilldown/outlier_by_entity.csv","outlier_by_entity.csv","csv","1300","0.00124","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/outlier_drilldown/outlier_by_model.csv","outlier_by_model.csv","csv","467","0.000445","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/outlier_drilldown/outlier_drilldown_summary.csv","outlier_drilldown_summary.csv","csv","249","0.000237","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/outlier_drilldown/outlier_root_causes.csv","outlier_root_causes.csv","csv","15586","0.014864","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/outlier_drilldown/outlier_window_diagnostics.csv","outlier_window_diagnostics.csv","csv","23033","0.021966","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/outlier_drilldown/ranking_risk_assessment.csv","ranking_risk_assessment.csv","csv","4656","0.00444","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/outlier_drilldown/top_metric_outliers.csv","top_metric_outliers.csv","csv","29711","0.028335","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/ranking_dry_run/baseline_ranking_by_entity.csv","baseline_ranking_by_entity.csv","csv","28826","0.027491","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/ranking_dry_run/baseline_ranking_by_model.csv","baseline_ranking_by_model.csv","csv","1301","0.001241","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/ranking_dry_run/baseline_ranking_distribution.csv","baseline_ranking_distribution.csv","csv","331","0.000316","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/ranking_dry_run/baseline_ranking_flags.csv","baseline_ranking_flags.csv","csv","41","3.9E-05","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/ranking_dry_run/baseline_ranking_scores.csv","baseline_ranking_scores.csv","csv","1332538","1.270807","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/ranking_dry_run/baseline_ranking_summary.csv","baseline_ranking_summary.csv","csv","289","0.000276","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/ranking_policy/ranking_aggregation_rules.csv","ranking_aggregation_rules.csv","csv","435","0.000415","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/ranking_policy/ranking_metric_weights.csv","ranking_metric_weights.csv","csv","301","0.000287","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/ranking_policy/ranking_normalization_rules.csv","ranking_normalization_rules.csv","csv","968","0.000923","CONTRACT_SPEC","model_lab","NONE","FALSE","TRUE","FALSE","Defines scope behavior schema policy or plan; not runtime data"
"V6/outputs/model_lab/ranking_policy/ranking_outlier_rules.csv","ranking_outlier_rules.csv","csv","465","0.000443","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/ranking_policy/ranking_policy_definition.csv","ranking_policy_definition.csv","csv","515","0.000491","CONTRACT_SPEC","model_lab","NONE","FALSE","TRUE","FALSE","Defines scope behavior schema policy or plan; not runtime data"
"V6/outputs/model_lab/ranking_policy/ranking_policy_summary.csv","ranking_policy_summary.csv","csv","235","0.000224","CONTRACT_SPEC","model_lab","NONE","FALSE","TRUE","FALSE","Defines scope behavior schema policy or plan; not runtime data"
"V6/outputs/model_lab/ranking_policy/ranking_tiebreak_rules.csv","ranking_tiebreak_rules.csv","csv","480","0.000458","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/rmsse/rmsse_by_entity.csv","rmsse_by_entity.csv","csv","4390","0.004187","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/rmsse/rmsse_by_model.csv","rmsse_by_model.csv","csv","1037","0.000989","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
"V6/outputs/model_lab/rmsse/rmsse_guardrail_summary.csv","rmsse_guardrail_summary.csv","csv","264","0.000252","EVIDENCE_ARTIFACT","model_lab","NONE","TRUE","FALSE","FALSE","Historical validation report log backup script or other non-runtime evidence"
