run_id,entity_key,resource,scenario,granularity,forecast_date,value,model_name,model_group,forecast_version,value_type
baseline_HDD_Enterprise_20260529,deu-Go-Local,HDD,Enterprise,Region,2026-09-04,1252.5694329757666,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,MEA-Dedicated,HDD,Enterprise,Region,2026-09-04,652.1132591382108,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APJ-Dedicated,HDD,Enterprise,Region,2026-09-04,1841.9944847792417,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,nam-TDF,HDD,Enterprise,Region,2026-09-04,3054.041949936742,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APJ-Local,HDD,Enterprise,Region,2026-09-04,949.7220493161029,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APC-Local,HDD,Enterprise,Region,2026-09-04,793.1815184330795,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,EUR-Gallatin,HDD,Enterprise,Region,2026-09-04,470.2241650998004,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,NAM-Dedicated,HDD,Enterprise,Region,2026-09-04,1049.4342457693092,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,NAM-TDF,HDD,Enterprise,Region,2026-09-11,5455.379678531526,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,EUR-Dedicated,HDD,Enterprise,Region,2026-09-11,3658.3500676522926,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APC-Dedicated,HDD,Enterprise,Region,2026-09-11,2070.5291662771165,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,che-Go-Local,HDD,Enterprise,Region,2026-09-11,875.6530542094091,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,deu-Go-Local,HDD,Enterprise,Region,2026-09-11,1252.9307510814326,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,MEA-Dedicated,HDD,Enterprise,Region,2026-09-11,652.3013687321929,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APJ-Dedicated,HDD,Enterprise,Region,2026-09-11,1842.5258293421587,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,nam-TDF,HDD,Enterprise,Region,2026-09-11,3054.922923576147,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APJ-Local,HDD,Enterprise,Region,2026-09-11,949.9960075995594,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APC-Local,HDD,Enterprise,Region,2026-09-11,793.410320794166,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,EUR-Gallatin,HDD,Enterprise,Region,2026-09-11,470.3598066858869,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,NAM-Dedicated,HDD,Enterprise,Region,2026-09-11,1049.736967186358,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,NAM-TDF,HDD,Enterprise,Region,2026-09-18,5456.953345746488,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,EUR-Dedicated,HDD,Enterprise,Region,2026-09-18,3659.405360941039,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APC-Dedicated,HDD,Enterprise,Region,2026-09-18,2071.12643430585,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,che-Go-Local,HDD,Enterprise,Region,2026-09-18,875.905646436585,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,deu-Go-Local,HDD,Enterprise,Region,2026-09-18,1253.2921734134754,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,MEA-Dedicated,HDD,Enterprise,Region,2026-09-18,652.4895325885581,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APJ-Dedicated,HDD,Enterprise,Region,2026-09-18,1843.057327177546,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,nam-TDF,HDD,Enterprise,Region,2026-09-18,3055.8041513425633,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APJ-Local,HDD,Enterprise,Region,2026-09-18,950.270044909444,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APC-Local,HDD,Enterprise,Region,2026-09-18,793.6391891559335,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,EUR-Gallatin,HDD,Enterprise,Region,2026-09-18,470.495487399354,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,NAM-Dedicated,HDD,Enterprise,Region,2026-09-18,1050.0397759268926,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,NAM-TDF,HDD,Enterprise,Region,2026-09-25,5458.5274669039145,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,EUR-Dedicated,HDD,Enterprise,Region,2026-09-25,3660.46095864131,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APC-Dedicated,HDD,Enterprise,Region,2026-09-25,2071.7238746234384,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,che-Go-Local,HDD,Enterprise,Region,2026-09-25,876.1583115269032,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,deu-Go-Local,HDD,Enterprise,Region,2026-09-25,1253.65370000196,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,MEA-Dedicated,HDD,Enterprise,Region,2026-09-25,652.6777507229585,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APJ-Dedicated,HDD,Enterprise,Region,2026-09-25,1843.5889783296163,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,nam-TDF,HDD,Enterprise,Region,2026-09-25,3056.685633309296,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APJ-Local,HDD,Enterprise,Region,2026-09-25,950.5441612685524,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APC-Local,HDD,Enterprise,Region,2026-09-25,793.8681235374207,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,EUR-Gallatin,HDD,Enterprise,Region,2026-09-25,470.6312072514884,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,NAM-Dedicated,HDD,Enterprise,Region,2026-09-25,1050.3426720161021,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,NAM-TDF,HDD,Enterprise,Region,2026-10-02,5460.102042134753,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,EUR-Dedicated,HDD,Enterprise,Region,2026-10-02,3661.5168608409185,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APC-Dedicated,HDD,Enterprise,Region,2026-10-02,2072.32148727958,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,che-Go-Local,HDD,Enterprise,Region,2026-10-02,876.4110495013822,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,deu-Go-Local,HDD,Enterprise,Region,2026-10-02,1254.0153308769607,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,MEA-Dedicated,HDD,Enterprise,Region,2026-10-02,652.8660231510518,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APJ-Dedicated,HDD,Enterprise,Region,2026-10-02,1844.1207828425963,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,nam-TDF,HDD,Enterprise,Region,2026-10-02,3057.5673695496744,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APJ-Local,HDD,Enterprise,Region,2026-10-02,950.8183566996877,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APC-Local,HDD,Enterprise,Region,2026-10-02,794.0971239576721,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,EUR-Gallatin,HDD,Enterprise,Region,2026-10-02,470.7669662535802,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,NAM-Dedicated,HDD,Enterprise,Region,2026-10-02,1050.645655479184,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,NAM-TDF,HDD,Enterprise,Region,2026-10-09,5461.677071569983,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,EUR-Dedicated,HDD,Enterprise,Region,2026-10-09,3662.5730676276994,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APC-Dedicated,HDD,Enterprise,Region,2026-10-09,2072.9192723239876,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,che-Go-Local,HDD,Enterprise,Region,2026-10-09,876.663860381046,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,deu-Go-Local,HDD,Enterprise,Region,2026-10-09,1254.3770660685598,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,MEA-Dedicated,HDD,Enterprise,Region,2026-10-09,653.0543498884991,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APJ-Dedicated,HDD,Enterprise,Region,2026-10-09,1844.6527407607239,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,nam-TDF,HDD,Enterprise,Region,2026-10-09,3058.449360137044,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APJ-Local,HDD,Enterprise,Region,2026-10-09,951.0926312256587,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APC-Local,HDD,Enterprise,Region,2026-10-09,794.3261904357367,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,EUR-Gallatin,HDD,Enterprise,Region,2026-10-09,470.90276441692254,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,NAM-Dedicated,HDD,Enterprise,Region,2026-10-09,1050.9487263413414,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,NAM-TDF,HDD,Enterprise,Region,2026-10-16,5463.252555340628,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,EUR-Dedicated,HDD,Enterprise,Region,2026-10-16,3663.6295790895147,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APC-Dedicated,HDD,Enterprise,Region,2026-10-16,2073.5172298063885,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,che-Go-Local,HDD,Enterprise,Region,2026-10-16,876.916744186925,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,deu-Go-Local,HDD,Enterprise,Region,2026-10-16,1254.7389056068487,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,MEA-Dedicated,HDD,Enterprise,Region,2026-10-16,653.2427309509669,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APJ-Dedicated,HDD,Enterprise,Region,2026-10-16,1845.1848521282507,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,nam-TDF,HDD,Enterprise,Region,2026-10-16,3059.331605144776,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APJ-Local,HDD,Enterprise,Region,2026-10-16,951.3669848692814,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APC-Local,HDD,Enterprise,Region,2026-10-16,794.55532299067,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,EUR-Gallatin,HDD,Enterprise,Region,2026-10-16,471.038601752812,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,NAM-Dedicated,HDD,Enterprise,Region,2026-10-16,1051.2518846277858,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,NAM-TDF,HDD,Enterprise,Region,2026-10-23,5464.828493577746,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,EUR-Dedicated,HDD,Enterprise,Region,2026-10-23,3664.6863953142524,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APC-Dedicated,HDD,Enterprise,Region,2026-10-23,2074.115359776525,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,che-Go-Local,HDD,Enterprise,Region,2026-10-23,877.1697009400559,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,deu-Go-Local,HDD,Enterprise,Region,2026-10-23,1255.1008495219276,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,MEA-Dedicated,HDD,Enterprise,Region,2026-10-23,653.4311663541259,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APJ-Dedicated,HDD,Enterprise,Region,2026-10-23,1845.7171169894416,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,nam-TDF,HDD,Enterprise,Region,2026-10-23,3060.2141046462602,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APJ-Local,HDD,Enterprise,Region,2026-10-23,951.6414176533783,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APC-Local,HDD,Enterprise,Region,2026-10-23,794.7845216415328,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,EUR-Gallatin,HDD,Enterprise,Region,2026-10-23,471.1744782725484,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,NAM-Dedicated,HDD,Enterprise,Region,2026-10-23,1051.5551303637362,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,NAM-TDF,HDD,Enterprise,Region,2026-10-30,5466.404886412432,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,EUR-Dedicated,HDD,Enterprise,Region,2026-10-30,3665.7435163898235,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APC-Dedicated,HDD,Enterprise,Region,2026-10-30,2074.7136622841526,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,che-Go-Local,HDD,Enterprise,Region,2026-10-30,877.422730661481,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,deu-Go-Local,HDD,Enterprise,Region,2026-10-30,1255.462897843905,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,MEA-Dedicated,HDD,Enterprise,Region,2026-10-30,653.6196561136511,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APJ-Dedicated,HDD,Enterprise,Region,2026-10-30,1846.2495353885731,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,nam-TDF,HDD,Enterprise,Region,2026-10-30,3061.0968587149077,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APJ-Local,HDD,Enterprise,Region,2026-10-30,951.9159296007783,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APC-Local,HDD,Enterprise,Region,2026-10-30,795.0137864073909,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,EUR-Gallatin,HDD,Enterprise,Region,2026-10-30,471.31039398743474,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,NAM-Dedicated,HDD,Enterprise,Region,2026-10-30,1051.858463574418,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,NAM-TDF,HDD,Enterprise,Region,2026-11-06,5467.981733975819,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,EUR-Dedicated,HDD,Enterprise,Region,2026-11-06,3666.800942404166,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APC-Dedicated,HDD,Enterprise,Region,2026-11-06,2075.3121373790423,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,che-Go-Local,HDD,Enterprise,Region,2026-11-06,877.6758333722485,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,deu-Go-Local,HDD,Enterprise,Region,2026-11-06,1255.8250506028983,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,MEA-Dedicated,HDD,Enterprise,Region,2026-11-06,653.8082002452222,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APJ-Dedicated,HDD,Enterprise,Region,2026-11-06,1846.782107369935,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,nam-TDF,HDD,Enterprise,Region,2026-11-06,3061.979867424152,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APJ-Local,HDD,Enterprise,Region,2026-11-06,952.1905207343169,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APC-Local,HDD,Enterprise,Region,2026-11-06,795.243117307316,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,EUR-Gallatin,HDD,Enterprise,Region,2026-11-06,471.44634890877717,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,NAM-Dedicated,HDD,Enterprise,Region,2026-11-06,1052.1618842850644,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,NAM-TDF,HDD,Enterprise,Region,2026-11-13,5469.559036399082,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,EUR-Dedicated,HDD,Enterprise,Region,2026-11-13,3667.8586734452447,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APC-Dedicated,HDD,Enterprise,Region,2026-11-13,2075.910785110979,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,che-Go-Local,HDD,Enterprise,Region,2026-11-13,877.9290090934137,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,deu-Go-Local,HDD,Enterprise,Region,2026-11-13,1256.187307829034,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,MEA-Dedicated,HDD,Enterprise,Region,2026-11-13,653.9967987645239,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APJ-Dedicated,HDD,Enterprise,Region,2026-11-13,1847.3148329778305,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,nam-TDF,HDD,Enterprise,Region,2026-11-13,3062.8631308474482,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APJ-Local,HDD,Enterprise,Region,2026-11-13,952.4651910768365,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APC-Local,HDD,Enterprise,Region,2026-11-13,795.4725143603855,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,EUR-Gallatin,HDD,Enterprise,Region,2026-11-13,471.58234304788556,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,NAM-Dedicated,HDD,Enterprise,Region,2026-11-13,1052.4653925209159,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,NAM-TDF,HDD,Enterprise,Region,2026-11-20,5471.136793813427,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,EUR-Dedicated,HDD,Enterprise,Region,2026-11-20,3668.916709601046,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APC-Dedicated,HDD,Enterprise,Region,2026-11-20,2076.5096055297604,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,che-Go-Local,HDD,Enterprise,Region,2026-11-20,878.1822578460367,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,deu-Go-Local,HDD,Enterprise,Region,2026-11-20,1256.549669552446,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,MEA-Dedicated,HDD,Enterprise,Region,2026-11-20,654.1854516872444,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APJ-Dedicated,HDD,Enterprise,Region,2026-11-20,1847.847712256574,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,nam-TDF,HDD,Enterprise,Region,2026-11-20,3063.746649058269,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APJ-Local,HDD,Enterprise,Region,2026-11-20,952.7399406511855,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APC-Local,HDD,Enterprise,Region,2026-11-20,795.7019775856817,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,EUR-Gallatin,HDD,Enterprise,Region,2026-11-20,471.71837641607243,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,NAM-Dedicated,HDD,Enterprise,Region,2026-11-20,1052.76898830722,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,NAM-TDF,HDD,Enterprise,Region,2026-11-27,5472.715006350104,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,EUR-Dedicated,HDD,Enterprise,Region,2026-11-27,3669.975050959584,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APC-Dedicated,HDD,Enterprise,Region,2026-11-27,2077.1085986852013,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,che-Go-Local,HDD,Enterprise,Region,2026-11-27,878.4355796511845,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,deu-Go-Local,HDD,Enterprise,Region,2026-11-27,1256.9121358032783,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,MEA-Dedicated,HDD,Enterprise,Region,2026-11-27,654.3741590290771,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APJ-Dedicated,HDD,Enterprise,Region,2026-11-27,1848.3807452504939,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,nam-TDF,HDD,Enterprise,Region,2026-11-27,3064.6304221301125,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APJ-Local,HDD,Enterprise,Region,2026-11-27,953.0147694802195,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APC-Local,HDD,Enterprise,Region,2026-11-27,795.9315070022928,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,EUR-Gallatin,HDD,Enterprise,Region,2026-11-27,471.8544490246539,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,NAM-Dedicated,HDD,Enterprise,Region,2026-11-27,1053.0726716692316,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,NAM-TDF,HDD,Enterprise,Region,2026-12-04,5474.293674140397,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,EUR-Dedicated,HDD,Enterprise,Region,2026-12-04,3671.0336976088997,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APC-Dedicated,HDD,Enterprise,Region,2026-12-04,2077.70776462713,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,che-Go-Local,HDD,Enterprise,Region,2026-12-04,878.6889745299301,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,deu-Go-Local,HDD,Enterprise,Region,2026-12-04,1257.274706611683,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,MEA-Dedicated,HDD,Enterprise,Region,2026-12-04,654.5629208057201,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,APJ-Dedicated,HDD,Enterprise,Region,2026-12-04,1848.9139320039314,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
baseline_HDD_Enterprise_20260529,nam-TDF,HDD,Enterprise,Region,2026-12-04,3065.514450136496,FixedGrowth1.5%,baseline,2026-05-29,Forecast-Mean
