timestamp,candidate_id,series_key,window_id,forecast_origin,status,runtime_seconds,message
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-GCC Low,12,2026-03-28,ok,0.0021,mase=14.097 rmsse=4.156 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-ITAR DoD,1,2025-05-02,ok,0.0022,mase=17.395 rmsse=2.814 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-ITAR DoD,2,2025-06-01,ok,0.0027,mase=15.232 rmsse=2.255 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-ITAR DoD,3,2025-07-01,ok,0.0026,mase=10.347 rmsse=1.783 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-ITAR DoD,4,2025-07-31,ok,0.0022,mase=69.919 rmsse=23.594 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-ITAR DoD,5,2025-08-30,ok,0.0022,mase=240.389 rmsse=27.212 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-ITAR DoD,6,2025-09-29,ok,0.0025,mase=218.998 rmsse=24.709 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-ITAR DoD,7,2025-10-29,ok,0.0029,mase=32.405 rmsse=7.414 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-ITAR DoD,8,2025-11-28,ok,0.0029,mase=10.221 rmsse=1.471 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-ITAR DoD,9,2025-12-28,ok,0.0027,mase=12.412 rmsse=1.473 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-ITAR DoD,10,2026-01-27,ok,0.0027,mase=14.012 rmsse=1.659 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-ITAR DoD,11,2026-02-26,ok,0.0024,mase=7.532 rmsse=0.919 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-ITAR DoD,12,2026-03-28,ok,0.0022,mase=5.311 rmsse=0.792 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-ITAR GCCH,1,2025-05-02,ok,0.002,mase=15.038 rmsse=1.395 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-ITAR GCCH,2,2025-06-01,ok,0.0019,mase=8.988 rmsse=0.806 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-ITAR GCCH,3,2025-07-01,ok,0.0021,mase=19.012 rmsse=2.135 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-ITAR GCCH,4,2025-07-31,ok,0.0021,mase=103.531 rmsse=21.396 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-ITAR GCCH,5,2025-08-30,ok,0.002,mase=421.150 rmsse=33.169 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-ITAR GCCH,6,2025-09-29,ok,0.0022,mase=123.781 rmsse=11.908 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-ITAR GCCH,7,2025-10-29,ok,0.0022,mase=164.149 rmsse=16.890 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-ITAR GCCH,8,2025-11-28,ok,0.0021,mase=94.993 rmsse=10.836 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-ITAR GCCH,9,2025-12-28,ok,0.0022,mase=9.561 rmsse=1.078 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-ITAR GCCH,10,2026-01-27,ok,0.0023,mase=7.463 rmsse=0.852 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-ITAR GCCH,11,2026-02-26,ok,0.0022,mase=7.399 rmsse=0.834 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-ITAR GCCH,12,2026-03-28,ok,0.002,mase=8.778 rmsse=0.964 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-MSIT,1,2025-05-02,ok,0.0021,mase=13.249 rmsse=2.770 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-MSIT,2,2025-06-01,ok,0.0019,mase=10.066 rmsse=2.867 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-MSIT,3,2025-07-01,ok,0.002,mase=40.592 rmsse=8.642 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-MSIT,4,2025-07-31,ok,0.0019,mase=13.938 rmsse=4.351 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-MSIT,5,2025-08-30,ok,0.0018,mase=7.860 rmsse=1.678 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-MSIT,6,2025-09-29,ok,0.0021,mase=5.024 rmsse=1.245 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-MSIT,7,2025-10-29,ok,0.0021,mase=2.354 rmsse=0.539 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-MSIT,8,2025-11-28,ok,0.0028,mase=6.347 rmsse=1.311 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-MSIT,9,2025-12-28,ok,0.0022,mase=2.100 rmsse=0.453 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-MSIT,10,2026-01-27,ok,0.0024,mase=3.648 rmsse=0.885 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-MSIT,11,2026-02-26,ok,0.0027,mase=4.005 rmsse=0.867 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-MSIT,12,2026-03-28,ok,0.0028,mase=5.110 rmsse=1.253 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-Multitenant,1,2025-05-02,ok,0.0019,mase=2.977 rmsse=1.021 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-Multitenant,2,2025-06-01,ok,0.0018,mase=4.529 rmsse=1.350 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-Multitenant,3,2025-07-01,ok,0.0018,mase=8.248 rmsse=2.498 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-Multitenant,4,2025-07-31,ok,0.0021,mase=21.772 rmsse=15.925 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-Multitenant,5,2025-08-30,ok,0.002,mase=74.643 rmsse=14.805 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-Multitenant,6,2025-09-29,ok,0.0019,mase=41.246 rmsse=8.312 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-Multitenant,7,2025-10-29,ok,0.0021,mase=4.844 rmsse=1.099 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-Multitenant,8,2025-11-28,ok,0.0019,mase=5.707 rmsse=1.341 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-Multitenant,9,2025-12-28,ok,0.0022,mase=1.089 rmsse=0.262 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-Multitenant,10,2026-01-27,ok,0.0021,mase=5.957 rmsse=1.687 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-Multitenant,11,2026-02-26,ok,0.002,mase=4.394 rmsse=1.063 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-Multitenant,12,2026-03-28,ok,0.002,mase=3.556 rmsse=0.832 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-SDF,1,2025-05-02,ok,0.0018,mase=7.832 rmsse=2.272 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-SDF,2,2025-06-01,ok,0.002,mase=1.123 rmsse=0.332 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-SDF,3,2025-07-01,ok,0.0024,mase=4.656 rmsse=2.651 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-SDF,4,2025-07-31,ok,0.0022,mase=11.673 rmsse=3.311 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-SDF,5,2025-08-30,ok,0.0022,mase=7.380 rmsse=2.072 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-SDF,6,2025-09-29,ok,0.0022,mase=4.627 rmsse=2.584 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-SDF,7,2025-10-29,ok,0.0031,mase=9.118 rmsse=2.608 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-SDF,8,2025-11-28,ok,0.0028,mase=4.703 rmsse=2.225 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-SDF,9,2025-12-28,ok,0.0032,mase=2.647 rmsse=0.793 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-SDF,10,2026-01-27,ok,0.003,mase=5.237 rmsse=3.115 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-SDF,11,2026-02-26,ok,0.0029,mase=8.972 rmsse=2.508 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-SDF,12,2026-03-28,ok,0.0027,mase=1.626 rmsse=0.540 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-TDF,1,2025-05-02,ok,0.002,mase=17.516 rmsse=3.569 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-TDF,2,2025-06-01,ok,0.0025,mase=1.997 rmsse=0.387 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-TDF,3,2025-07-01,ok,0.0022,mase=14.373 rmsse=4.619 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-TDF,4,2025-07-31,ok,0.002,mase=16.623 rmsse=3.459 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-TDF,5,2025-08-30,ok,0.0021,mase=9.662 rmsse=1.949 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-TDF,6,2025-09-29,ok,0.0024,mase=7.388 rmsse=2.879 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-TDF,7,2025-10-29,ok,0.0024,mase=6.631 rmsse=1.403 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-TDF,8,2025-11-28,ok,0.0023,mase=8.785 rmsse=2.557 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-TDF,9,2025-12-28,ok,0.0023,mase=5.609 rmsse=1.196 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-TDF,10,2026-01-27,ok,0.0026,mase=5.905 rmsse=2.074 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-TDF,11,2026-02-26,ok,0.0026,mase=5.042 rmsse=1.119 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NAM-TDF,12,2026-03-28,ok,0.0025,mase=3.229 rmsse=0.641 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NOR-Go Local,1,2025-05-02,ok,0.0025,mase=55.292 rmsse=10.598 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NOR-Go Local,2,2025-06-01,ok,0.003,mase=52.849 rmsse=9.980 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NOR-Go Local,3,2025-07-01,ok,0.0027,mase=71.461 rmsse=14.293 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NOR-Go Local,4,2025-07-31,ok,0.0027,mase=32.724 rmsse=6.771 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NOR-Go Local,5,2025-08-30,ok,0.0024,mase=373.973 rmsse=82.306 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NOR-Go Local,6,2025-09-29,ok,0.0025,mase=132.648 rmsse=35.850 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NOR-Go Local,7,2025-10-29,ok,0.0024,mase=79.351 rmsse=18.826 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NOR-Go Local,8,2025-11-28,ok,0.0032,mase=70.776 rmsse=16.734 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NOR-Go Local,9,2025-12-28,ok,0.0027,mase=72.323 rmsse=17.095 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NOR-Go Local,10,2026-01-27,ok,0.0054,mase=70.015 rmsse=16.435 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NOR-Go Local,11,2026-02-26,ok,0.0029,mase=73.043 rmsse=17.507 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NOR-Go Local,12,2026-03-28,ok,0.0025,mase=71.210 rmsse=16.557 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NZL-Go Local,6,2025-09-29,ok,0.0011,mase=86.373 rmsse=27.117 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NZL-Go Local,7,2025-10-29,ok,0.0009,mase=93.427 rmsse=30.443 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NZL-Go Local,8,2025-11-28,ok,0.0008,mase=66.420 rmsse=21.636 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NZL-Go Local,9,2025-12-28,ok,0.0009,mase=80.084 rmsse=28.199 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NZL-Go Local,10,2026-01-27,ok,0.0008,mase=76.982 rmsse=28.399 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NZL-Go Local,11,2026-02-26,ok,0.0008,mase=171.310 rmsse=61.661 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,NZL-Go Local,12,2026-03-28,ok,0.0008,mase=88.704 rmsse=33.887 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,POL-Go Local,1,2025-05-02,ok,0.0014,mase=145.421 rmsse=44.405 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,POL-Go Local,2,2025-06-01,ok,0.0013,mase=57.109 rmsse=14.775 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,POL-Go Local,3,2025-07-01,ok,0.0012,mase=229.797 rmsse=69.298 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,POL-Go Local,4,2025-07-31,ok,0.0013,mase=250.669 rmsse=103.407 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,POL-Go Local,5,2025-08-30,ok,0.0013,mase=113.569 rmsse=31.355 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,POL-Go Local,6,2025-09-29,ok,0.0013,mase=166.805 rmsse=48.629 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,POL-Go Local,7,2025-10-29,ok,0.0012,mase=105.519 rmsse=32.387 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,POL-Go Local,8,2025-11-28,ok,0.0015,mase=112.031 rmsse=33.632 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,POL-Go Local,9,2025-12-28,ok,0.0015,mase=118.528 rmsse=35.411 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,POL-Go Local,10,2026-01-27,ok,0.0017,mase=121.897 rmsse=36.559 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,POL-Go Local,11,2026-02-26,ok,0.0018,mase=93.494 rmsse=28.162 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,POL-Go Local,12,2026-03-28,ok,0.0016,mase=89.485 rmsse=26.701 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,QAT-Go Local,1,2025-05-02,ok,0.0016,mase=62.315 rmsse=17.789 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,QAT-Go Local,2,2025-06-01,ok,0.0017,mase=89.050 rmsse=24.572 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,QAT-Go Local,3,2025-07-01,ok,0.002,mase=61.227 rmsse=18.856 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,QAT-Go Local,4,2025-07-31,ok,0.0019,mase=64.490 rmsse=20.550 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,QAT-Go Local,5,2025-08-30,ok,0.0018,mase=107.654 rmsse=25.013 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,QAT-Go Local,6,2025-09-29,ok,0.0025,mase=75.201 rmsse=19.657 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,QAT-Go Local,7,2025-10-29,ok,0.0019,mase=57.526 rmsse=15.878 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,QAT-Go Local,8,2025-11-28,ok,0.0018,mase=56.795 rmsse=15.962 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,QAT-Go Local,9,2025-12-28,ok,0.0017,mase=56.807 rmsse=16.058 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,QAT-Go Local,10,2026-01-27,ok,0.0018,mase=56.212 rmsse=16.157 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,QAT-Go Local,11,2026-02-26,ok,0.0021,mase=117.152 rmsse=38.821 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,QAT-Go Local,12,2026-03-28,ok,0.0019,mase=60.441 rmsse=17.138 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,SGP-Go Local,1,2025-05-02,ok,0.0024,mase=20.820 rmsse=7.173 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,SGP-Go Local,2,2025-06-01,ok,0.0023,mase=33.188 rmsse=11.669 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,SGP-Go Local,3,2025-07-01,ok,0.0026,mase=18.290 rmsse=7.461 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,SGP-Go Local,6,2025-09-29,ok,0.0032,mase=27.781 rmsse=2.610 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,SGP-Go Local,7,2025-10-29,ok,0.0025,mase=7.020 rmsse=0.634 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,SGP-Go Local,8,2025-11-28,ok,0.0024,mase=11.875 rmsse=1.514 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,SGP-Go Local,9,2025-12-28,ok,0.0029,mase=75.492 rmsse=7.782 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,SGP-Go Local,10,2026-01-27,ok,0.003,mase=65.636 rmsse=6.753 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,SGP-Go Local,11,2026-02-26,ok,0.0027,mase=64.746 rmsse=6.620 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,SGP-Go Local,12,2026-03-28,ok,0.0029,mase=63.751 rmsse=6.478 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,SWE-Go Local,1,2025-05-02,ok,0.0019,mase=18.616 rmsse=5.170 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,SWE-Go Local,2,2025-06-01,ok,0.0017,mase=28.796 rmsse=7.569 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,SWE-Go Local,3,2025-07-01,ok,0.0016,mase=17.751 rmsse=4.553 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,SWE-Go Local,4,2025-07-31,ok,0.0017,mase=65.842 rmsse=24.335 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,SWE-Go Local,5,2025-08-30,ok,0.0016,mase=32.342 rmsse=10.620 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,SWE-Go Local,6,2025-09-29,ok,0.002,mase=53.081 rmsse=16.765 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,SWE-Go Local,7,2025-10-29,ok,0.0019,mase=41.206 rmsse=14.045 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,SWE-Go Local,8,2025-11-28,ok,0.002,mase=37.101 rmsse=12.709 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,SWE-Go Local,9,2025-12-28,ok,0.0022,mase=40.367 rmsse=13.397 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,SWE-Go Local,10,2026-01-27,ok,0.0021,mase=35.418 rmsse=12.385 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,SWE-Go Local,11,2026-02-26,ok,0.0022,mase=146.293 rmsse=44.912 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,SWE-Go Local,12,2026-03-28,ok,0.0019,mase=20.815 rmsse=8.121 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,TWN-Go Local,6,2025-09-29,ok,0.0009,mase=78.859 rmsse=23.537 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,TWN-Go Local,7,2025-10-29,ok,0.0008,mase=78.021 rmsse=17.435 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,TWN-Go Local,8,2025-11-28,ok,0.0008,mase=320.125 rmsse=80.403 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,TWN-Go Local,9,2025-12-28,ok,0.0008,mase=85.443 rmsse=33.735 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,TWN-Go Local,10,2026-01-27,ok,0.0009,mase=119.219 rmsse=46.767 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,TWN-Go Local,11,2026-02-26,ok,0.0009,mase=45.804 rmsse=21.047 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,TWN-Go Local,12,2026-03-28,ok,0.0009,mase=115.513 rmsse=41.115 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,ZAF-Go Local,1,2025-05-02,ok,0.0022,mase=39.441 rmsse=14.506 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,ZAF-Go Local,2,2025-06-01,ok,0.0021,mase=35.658 rmsse=13.385 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,ZAF-Go Local,3,2025-07-01,ok,0.0021,mase=40.915 rmsse=15.840 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,ZAF-Go Local,6,2025-09-29,ok,0.0024,mase=9.407 rmsse=0.851 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,ZAF-Go Local,7,2025-10-29,ok,0.0022,mase=32.446 rmsse=2.611 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,ZAF-Go Local,8,2025-11-28,ok,0.0021,mase=31.728 rmsse=2.559 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,ZAF-Go Local,9,2025-12-28,ok,0.0022,mase=16.871 rmsse=1.302 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,ZAF-Go Local,10,2026-01-27,ok,0.0021,mase=12.742 rmsse=1.024 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,ZAF-Go Local,11,2026-02-26,ok,0.0022,mase=20.535 rmsse=1.629 raw_neg=0
2026-06-26T08:29:42,NLIN-DLIN_FIXED,ZAF-Go Local,12,2026-03-28,ok,0.0021,mase=27.554 rmsse=2.177 raw_neg=0
2026-06-26T08:29:44,SMLP-TCN,APC-Dedicated,1,2025-05-02,ok,2.1866,mase=89.981 rmsse=7.497 raw_neg=0
2026-06-26T08:29:46,SMLP-TCN,APC-Dedicated,2,2025-06-01,ok,1.8779,mase=208.191 rmsse=20.888 raw_neg=0
2026-06-26T08:29:49,SMLP-TCN,APC-Dedicated,3,2025-07-01,ok,2.5678,mase=162.391 rmsse=15.207 raw_neg=0
2026-06-26T08:29:51,SMLP-TCN,APC-Dedicated,4,2025-07-31,ok,2.4333,mase=12.151 rmsse=1.512 raw_neg=0
2026-06-26T08:29:54,SMLP-TCN,APC-Dedicated,5,2025-08-30,ok,2.4424,mase=13.765 rmsse=1.512 raw_neg=0
2026-06-26T08:29:56,SMLP-TCN,APC-Dedicated,6,2025-09-29,ok,2.1587,mase=8.316 rmsse=0.954 raw_neg=0
2026-06-26T08:29:58,SMLP-TCN,APC-Dedicated,7,2025-10-29,ok,2.2745,mase=18.364 rmsse=1.833 raw_neg=0
2026-06-26T08:30:01,SMLP-TCN,APC-Dedicated,8,2025-11-28,ok,2.6466,mase=14.320 rmsse=1.544 raw_neg=0
2026-06-26T08:30:03,SMLP-TCN,APC-Dedicated,9,2025-12-28,ok,2.2622,mase=99.818 rmsse=17.442 raw_neg=0
2026-06-26T08:30:05,SMLP-TCN,APC-Dedicated,10,2026-01-27,ok,2.4338,mase=213.475 rmsse=22.927 raw_neg=0
2026-06-26T08:30:09,SMLP-TCN,APC-Dedicated,11,2026-02-26,ok,3.3604,mase=6.029 rmsse=0.633 raw_neg=0
2026-06-26T08:30:11,SMLP-TCN,APC-Dedicated,12,2026-03-28,ok,2.3084,mase=0.818 rmsse=0.102 raw_neg=0
2026-06-26T08:30:11,SMLP-TCN,APC-MSIT,1,2025-05-02,ok,0.0005,mase=3.693 rmsse=0.754 raw_neg=0
2026-06-26T08:30:11,SMLP-TCN,APC-MSIT,2,2025-06-01,ok,0.0006,mase=6.746 rmsse=1.116 raw_neg=0
2026-06-26T08:30:11,SMLP-TCN,APC-MSIT,3,2025-07-01,ok,0.0005,mase=8.133 rmsse=1.511 raw_neg=0
2026-06-26T08:30:11,SMLP-TCN,APC-MSIT,4,2025-07-31,ok,0.0005,mase=7.170 rmsse=2.213 raw_neg=0
2026-06-26T08:30:11,SMLP-TCN,APC-MSIT,5,2025-08-30,ok,0.0005,mase=8.934 rmsse=1.446 raw_neg=0
2026-06-26T08:30:11,SMLP-TCN,APC-MSIT,6,2025-09-29,ok,0.0005,mase=3.096 rmsse=0.590 raw_neg=0
2026-06-26T08:30:11,SMLP-TCN,APC-MSIT,7,2025-10-29,ok,0.0005,mase=3.328 rmsse=0.568 raw_neg=0
2026-06-26T08:30:11,SMLP-TCN,APC-MSIT,8,2025-11-28,ok,0.0004,mase=3.196 rmsse=0.623 raw_neg=0
2026-06-26T08:30:11,SMLP-TCN,APC-MSIT,9,2025-12-28,ok,0.0004,mase=2.619 rmsse=0.506 raw_neg=0
2026-06-26T08:30:11,SMLP-TCN,APC-MSIT,10,2026-01-27,ok,0.0005,mase=1.930 rmsse=0.375 raw_neg=0
2026-06-26T08:30:11,SMLP-TCN,APC-MSIT,11,2026-02-26,ok,0.0004,mase=1.596 rmsse=0.314 raw_neg=0
2026-06-26T08:30:11,SMLP-TCN,APC-MSIT,12,2026-03-28,ok,0.0004,mase=3.837 rmsse=0.681 raw_neg=0
2026-06-26T08:30:11,SMLP-TCN,APC-Multitenant,1,2025-05-02,ok,0.0005,mase=16.111 rmsse=3.601 raw_neg=0
