run_id,model_name,model_family,entity_key,window_id,forecast_date,horizon_day,forecast_value,execution_mode,created_timestamp
chal_20260630_092944,Theta,Statistical,APC-MSIT,2,2025-06-16,15,2640.137922300141,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,2,2025-06-17,16,2640.8394635402838,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,2,2025-06-18,17,2641.541004780426,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,2,2025-06-19,18,2642.242546020569,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,2,2025-06-20,19,2642.9440872607115,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,2,2025-06-21,20,2643.6456285008544,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,2,2025-06-22,21,2644.3471697409973,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,2,2025-06-23,22,2645.0487109811397,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,2,2025-06-24,23,2645.7502522212826,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,2,2025-06-25,24,2646.451793461425,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,2,2025-06-26,25,2647.153334701568,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,2,2025-06-27,26,2647.854875941711,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,2,2025-06-28,27,2648.5564171818532,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,2,2025-06-29,28,2649.257958421996,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,2,2025-06-30,29,2649.9594996621386,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,2,2025-07-01,30,2650.6610409022815,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,2,2025-06-02,1,2656.496337890625,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,2,2025-06-03,2,2686.767333984375,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,2,2025-06-04,3,2703.21533203125,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,2,2025-06-05,4,2714.297119140625,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,2,2025-06-06,5,2695.768310546875,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,2,2025-06-07,6,2694.458740234375,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,2,2025-06-08,7,2694.458740234375,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,2,2025-06-09,8,2696.764404296875,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,2,2025-06-10,9,2706.18310546875,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,2,2025-06-11,10,2703.456787109375,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,2,2025-06-12,11,2703.456787109375,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,2,2025-06-13,12,2703.456787109375,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,2,2025-06-14,13,2703.456787109375,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,2,2025-06-15,14,2703.456787109375,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,2,2025-06-16,15,2703.456787109375,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,2,2025-06-17,16,2703.456787109375,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,2,2025-06-18,17,2703.456787109375,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,2,2025-06-19,18,2703.456787109375,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,2,2025-06-20,19,2703.456787109375,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,2,2025-06-21,20,2703.456787109375,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,2,2025-06-22,21,2703.456787109375,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,2,2025-06-23,22,2703.456787109375,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,2,2025-06-24,23,2703.456787109375,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,2,2025-06-25,24,2703.456787109375,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,2,2025-06-26,25,2703.456787109375,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,2,2025-06-27,26,2703.456787109375,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,2,2025-06-28,27,2703.456787109375,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,2,2025-06-29,28,2703.456787109375,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,2,2025-06-30,29,2703.456787109375,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,2,2025-07-01,30,2703.456787109375,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,3,2025-07-02,1,2530.5231989312783,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,3,2025-07-03,2,2534.897517529094,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,3,2025-07-04,3,2536.350308839339,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,3,2025-07-05,4,2536.832807437447,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,3,2025-07-06,5,2536.9930540575465,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,3,2025-07-07,6,2537.0462748945683,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,3,2025-07-08,7,2537.0639505091403,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,3,2025-07-09,8,2537.0698209044212,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,3,2025-07-10,9,2537.0717705701945,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,3,2025-07-11,10,2537.0724180899006,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,3,2025-07-12,11,2537.0726331430524,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,3,2025-07-13,12,2537.0727045661424,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,3,2025-07-14,13,2537.0727282870585,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,3,2025-07-15,14,2537.072736165209,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,3,2025-07-16,15,2537.072738781687,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,3,2025-07-17,16,2537.0727396506672,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,3,2025-07-18,17,2537.0727399392713,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,3,2025-07-19,18,2537.072740035122,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,3,2025-07-20,19,2537.0727400669557,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,3,2025-07-21,20,2537.072740077528,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,3,2025-07-22,21,2537.0727400810397,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,3,2025-07-23,22,2537.0727400822057,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,3,2025-07-24,23,2537.072740082593,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,3,2025-07-25,24,2537.072740082722,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,3,2025-07-26,25,2537.0727400827645,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,3,2025-07-27,26,2537.0727400827786,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,3,2025-07-28,27,2537.072740082783,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,3,2025-07-29,28,2537.0727400827845,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,3,2025-07-30,29,2537.072740082785,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,3,2025-07-31,30,2537.072740082785,full,2026-06-30T09:29:44
chal_20260630_092944,ETS Explicit,Statistical,APC-MSIT,3,2025-07-02,1,2526.706010408098,full,2026-06-30T09:29:44
chal_20260630_092944,ETS Explicit,Statistical,APC-MSIT,3,2025-07-03,2,2527.3618037951546,full,2026-06-30T09:29:44
chal_20260630_092944,ETS Explicit,Statistical,APC-MSIT,3,2025-07-04,3,2528.017597182211,full,2026-06-30T09:29:44
chal_20260630_092944,ETS Explicit,Statistical,APC-MSIT,3,2025-07-05,4,2528.673390569267,full,2026-06-30T09:29:44
chal_20260630_092944,ETS Explicit,Statistical,APC-MSIT,3,2025-07-06,5,2529.329183956324,full,2026-06-30T09:29:44
chal_20260630_092944,ETS Explicit,Statistical,APC-MSIT,3,2025-07-07,6,2529.9849773433803,full,2026-06-30T09:29:44
chal_20260630_092944,ETS Explicit,Statistical,APC-MSIT,3,2025-07-08,7,2530.6407707304365,full,2026-06-30T09:29:44
chal_20260630_092944,ETS Explicit,Statistical,APC-MSIT,3,2025-07-09,8,2531.2965641174933,full,2026-06-30T09:29:44
chal_20260630_092944,ETS Explicit,Statistical,APC-MSIT,3,2025-07-10,9,2531.9523575045496,full,2026-06-30T09:29:44
chal_20260630_092944,ETS Explicit,Statistical,APC-MSIT,3,2025-07-11,10,2532.608150891606,full,2026-06-30T09:29:44
chal_20260630_092944,ETS Explicit,Statistical,APC-MSIT,3,2025-07-12,11,2533.2639442786626,full,2026-06-30T09:29:44
chal_20260630_092944,ETS Explicit,Statistical,APC-MSIT,3,2025-07-13,12,2533.919737665719,full,2026-06-30T09:29:44
chal_20260630_092944,ETS Explicit,Statistical,APC-MSIT,3,2025-07-14,13,2534.575531052775,full,2026-06-30T09:29:44
chal_20260630_092944,ETS Explicit,Statistical,APC-MSIT,3,2025-07-15,14,2535.231324439832,full,2026-06-30T09:29:44
chal_20260630_092944,ETS Explicit,Statistical,APC-MSIT,3,2025-07-16,15,2535.8871178268882,full,2026-06-30T09:29:44
chal_20260630_092944,ETS Explicit,Statistical,APC-MSIT,3,2025-07-17,16,2536.5429112139445,full,2026-06-30T09:29:44
chal_20260630_092944,ETS Explicit,Statistical,APC-MSIT,3,2025-07-18,17,2537.1987046010013,full,2026-06-30T09:29:44
chal_20260630_092944,ETS Explicit,Statistical,APC-MSIT,3,2025-07-19,18,2537.8544979880576,full,2026-06-30T09:29:44
chal_20260630_092944,ETS Explicit,Statistical,APC-MSIT,3,2025-07-20,19,2538.510291375114,full,2026-06-30T09:29:44
chal_20260630_092944,ETS Explicit,Statistical,APC-MSIT,3,2025-07-21,20,2539.1660847621706,full,2026-06-30T09:29:44
chal_20260630_092944,ETS Explicit,Statistical,APC-MSIT,3,2025-07-22,21,2539.821878149227,full,2026-06-30T09:29:44
chal_20260630_092944,ETS Explicit,Statistical,APC-MSIT,3,2025-07-23,22,2540.477671536283,full,2026-06-30T09:29:44
chal_20260630_092944,ETS Explicit,Statistical,APC-MSIT,3,2025-07-24,23,2541.13346492334,full,2026-06-30T09:29:44
chal_20260630_092944,ETS Explicit,Statistical,APC-MSIT,3,2025-07-25,24,2541.7892583103962,full,2026-06-30T09:29:44
chal_20260630_092944,ETS Explicit,Statistical,APC-MSIT,3,2025-07-26,25,2542.4450516974525,full,2026-06-30T09:29:44
chal_20260630_092944,ETS Explicit,Statistical,APC-MSIT,3,2025-07-27,26,2543.1008450845093,full,2026-06-30T09:29:44
chal_20260630_092944,ETS Explicit,Statistical,APC-MSIT,3,2025-07-28,27,2543.7566384715656,full,2026-06-30T09:29:44
chal_20260630_092944,ETS Explicit,Statistical,APC-MSIT,3,2025-07-29,28,2544.412431858622,full,2026-06-30T09:29:44
chal_20260630_092944,ETS Explicit,Statistical,APC-MSIT,3,2025-07-30,29,2545.0682252456786,full,2026-06-30T09:29:44
chal_20260630_092944,ETS Explicit,Statistical,APC-MSIT,3,2025-07-31,30,2545.724018632735,full,2026-06-30T09:29:44
chal_20260630_092944,LightGBM,Machine learning,APC-MSIT,3,2025-07-02,1,2529.443577653983,full,2026-06-30T09:29:44
chal_20260630_092944,LightGBM,Machine learning,APC-MSIT,3,2025-07-03,2,2529.443577653983,full,2026-06-30T09:29:44
chal_20260630_092944,LightGBM,Machine learning,APC-MSIT,3,2025-07-04,3,2529.443577653983,full,2026-06-30T09:29:44
chal_20260630_092944,LightGBM,Machine learning,APC-MSIT,3,2025-07-05,4,2531.0983607671747,full,2026-06-30T09:29:44
chal_20260630_092944,LightGBM,Machine learning,APC-MSIT,3,2025-07-06,5,2531.0983607671747,full,2026-06-30T09:29:44
chal_20260630_092944,LightGBM,Machine learning,APC-MSIT,3,2025-07-07,6,2535.212753188872,full,2026-06-30T09:29:44
chal_20260630_092944,LightGBM,Machine learning,APC-MSIT,3,2025-07-08,7,2551.059759461419,full,2026-06-30T09:29:44
chal_20260630_092944,LightGBM,Machine learning,APC-MSIT,3,2025-07-09,8,2553.907481318313,full,2026-06-30T09:29:44
chal_20260630_092944,LightGBM,Machine learning,APC-MSIT,3,2025-07-10,9,2547.3848633484804,full,2026-06-30T09:29:44
chal_20260630_092944,LightGBM,Machine learning,APC-MSIT,3,2025-07-11,10,2512.9691871883388,full,2026-06-30T09:29:44
chal_20260630_092944,LightGBM,Machine learning,APC-MSIT,3,2025-07-12,11,2423.440092598732,full,2026-06-30T09:29:44
chal_20260630_092944,LightGBM,Machine learning,APC-MSIT,3,2025-07-13,12,2414.8368622840035,full,2026-06-30T09:29:44
chal_20260630_092944,LightGBM,Machine learning,APC-MSIT,3,2025-07-14,13,2471.05855736152,full,2026-06-30T09:29:44
chal_20260630_092944,LightGBM,Machine learning,APC-MSIT,3,2025-07-15,14,2544.367131239432,full,2026-06-30T09:29:44
chal_20260630_092944,LightGBM,Machine learning,APC-MSIT,3,2025-07-16,15,2526.150628618276,full,2026-06-30T09:29:44
chal_20260630_092944,LightGBM,Machine learning,APC-MSIT,3,2025-07-17,16,2535.5813423383916,full,2026-06-30T09:29:44
chal_20260630_092944,LightGBM,Machine learning,APC-MSIT,3,2025-07-18,17,2510.136767871394,full,2026-06-30T09:29:44
chal_20260630_092944,LightGBM,Machine learning,APC-MSIT,3,2025-07-19,18,2458.7462392048246,full,2026-06-30T09:29:44
chal_20260630_092944,LightGBM,Machine learning,APC-MSIT,3,2025-07-20,19,2403.0394573748376,full,2026-06-30T09:29:44
chal_20260630_092944,LightGBM,Machine learning,APC-MSIT,3,2025-07-21,20,2440.4964012432706,full,2026-06-30T09:29:44
chal_20260630_092944,LightGBM,Machine learning,APC-MSIT,3,2025-07-22,21,2484.7294593727797,full,2026-06-30T09:29:44
chal_20260630_092944,LightGBM,Machine learning,APC-MSIT,3,2025-07-23,22,2504.862455375094,full,2026-06-30T09:29:44
chal_20260630_092944,LightGBM,Machine learning,APC-MSIT,3,2025-07-24,23,2451.6231051124532,full,2026-06-30T09:29:44
chal_20260630_092944,LightGBM,Machine learning,APC-MSIT,3,2025-07-25,24,2464.0456710956796,full,2026-06-30T09:29:44
chal_20260630_092944,LightGBM,Machine learning,APC-MSIT,3,2025-07-26,25,2502.3674079982634,full,2026-06-30T09:29:44
chal_20260630_092944,LightGBM,Machine learning,APC-MSIT,3,2025-07-27,26,2437.3293437028747,full,2026-06-30T09:29:44
chal_20260630_092944,LightGBM,Machine learning,APC-MSIT,3,2025-07-28,27,2343.6965665856055,full,2026-06-30T09:29:44
chal_20260630_092944,LightGBM,Machine learning,APC-MSIT,3,2025-07-29,28,2419.084866270029,full,2026-06-30T09:29:44
chal_20260630_092944,LightGBM,Machine learning,APC-MSIT,3,2025-07-30,29,2545.857880888257,full,2026-06-30T09:29:44
chal_20260630_092944,LightGBM,Machine learning,APC-MSIT,3,2025-07-31,30,2548.616225815734,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,3,2025-07-02,1,2526.728006033174,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,3,2025-07-03,2,2527.4054753275095,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,3,2025-07-04,3,2528.082944621845,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,3,2025-07-05,4,2528.7604139161804,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,3,2025-07-06,5,2529.4378832105162,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,3,2025-07-07,6,2530.1153525048517,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,3,2025-07-08,7,2530.792821799187,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,3,2025-07-09,8,2531.4702910935225,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,3,2025-07-10,9,2532.147760387858,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,3,2025-07-11,10,2532.8252296821934,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,3,2025-07-12,11,2533.502698976529,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,3,2025-07-13,12,2534.1801682708647,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,3,2025-07-14,13,2534.8576375652,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,3,2025-07-15,14,2535.5351068595355,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,3,2025-07-16,15,2536.212576153871,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,3,2025-07-17,16,2536.8900454482064,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,3,2025-07-18,17,2537.567514742542,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,3,2025-07-19,18,2538.244984036877,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,3,2025-07-20,19,2538.9224533312126,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,3,2025-07-21,20,2539.5999226255485,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,3,2025-07-22,21,2540.277391919884,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,3,2025-07-23,22,2540.9548612142194,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,3,2025-07-24,23,2541.632330508555,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,3,2025-07-25,24,2542.30979980289,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,3,2025-07-26,25,2542.9872690972256,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,3,2025-07-27,26,2543.664738391561,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,3,2025-07-28,27,2544.342207685897,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,3,2025-07-29,28,2545.0196769802324,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,3,2025-07-30,29,2545.697146274568,full,2026-06-30T09:29:44
chal_20260630_092944,Theta,Statistical,APC-MSIT,3,2025-07-31,30,2546.374615568903,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,3,2025-07-02,1,2528.24951171875,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,3,2025-07-03,2,2528.24951171875,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,3,2025-07-04,3,2528.24951171875,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,3,2025-07-05,4,2528.24951171875,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,3,2025-07-06,5,2528.24951171875,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,3,2025-07-07,6,2528.24951171875,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,3,2025-07-08,7,2528.24951171875,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,3,2025-07-09,8,2528.24951171875,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,3,2025-07-10,9,2528.24951171875,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,3,2025-07-11,10,2528.24951171875,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,3,2025-07-12,11,2528.24951171875,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,3,2025-07-13,12,2528.24951171875,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,3,2025-07-14,13,2528.24951171875,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,3,2025-07-15,14,2528.24951171875,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,3,2025-07-16,15,2528.24951171875,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,3,2025-07-17,16,2528.24951171875,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,3,2025-07-18,17,2528.24951171875,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,3,2025-07-19,18,2528.24951171875,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,3,2025-07-20,19,2528.24951171875,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,3,2025-07-21,20,2528.24951171875,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,3,2025-07-22,21,2528.24951171875,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,3,2025-07-23,22,2528.24951171875,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,3,2025-07-24,23,2528.24951171875,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,3,2025-07-25,24,2528.24951171875,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,3,2025-07-26,25,2528.24951171875,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,3,2025-07-27,26,2528.24951171875,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,3,2025-07-28,27,2528.24951171875,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,3,2025-07-29,28,2528.24951171875,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,3,2025-07-30,29,2528.24951171875,full,2026-06-30T09:29:44
chal_20260630_092944,XGBoost,Machine learning,APC-MSIT,3,2025-07-31,30,2528.24951171875,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,4,2025-08-01,1,2320.5720220553353,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,4,2025-08-02,2,2324.425313475431,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,4,2025-08-03,3,2325.700854027674,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,4,2025-08-04,4,2326.1230914146336,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,4,2025-08-05,5,2326.262863067235,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,4,2025-08-06,6,2326.309131151195,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,4,2025-08-07,7,2326.324447100842,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,4,2025-08-08,8,2326.3295170819933,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,4,2025-08-09,9,2326.331195378767,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,4,2025-08-10,10,2326.3317509390295,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,4,2025-08-11,11,2326.331934844052,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,4,2025-08-12,12,2326.331995721439,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,4,2025-08-13,13,2326.3320158734514,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,4,2025-08-14,14,2326.3320225442963,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,4,2025-08-15,15,2326.3320247525207,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,4,2025-08-16,16,2326.332025483501,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,4,2025-08-17,17,2326.332025725475,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,4,2025-08-18,18,2326.3320258055746,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,4,2025-08-19,19,2326.3320258320896,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,4,2025-08-20,20,2326.3320258408667,full,2026-06-30T09:29:44
chal_20260630_092944,AutoARIMA,Statistical,APC-MSIT,4,2025-08-21,21,2326.332025843772,full,2026-06-30T09:29:44
