table_name,key_column,key_value
forecast_substrateBE_cpu,Forest_SKU,CANP288-WCS WCS9
forecast_substrateBE_cpu,Forest_SKU,CANPRD01-HP Gen8
forecast_substrateBE_cpu,Forest_SKU,CANPRD01-WCS Gen5
forecast_substrateBE_cpu,Forest_SKU,CANPRD01-WCS Gen6
forecast_substrateBE_cpu,Forest_SKU,CANPRD01-WCS Gen7
forecast_substrateBE_cpu,Forest_SKU,CANPRD01-WCS Gen8
forecast_substrateBE_cpu,Forest_SKU,CANPRD01-WCS WCS9
forecast_substrateBE_cpu,Forest_SKU,CHEP278-WCS Gen6
forecast_substrateBE_cpu,Forest_SKU,CHEP278-WCS Gen7
forecast_substrateBE_cpu,Forest_SKU,CHLP298-WCS Gen7
forecast_substrateBE_cpu,Forest_SKU,CHNPR01-HP Gen8
forecast_substrateBE_cpu,Forest_SKU,CHNPR01-WCS Gen5
forecast_substrateBE_cpu,Forest_SKU,CHNPR01-WCS Gen6
forecast_substrateBE_cpu,Forest_SKU,CHNPR01-WCS Gen7
forecast_substrateBE_cpu,Forest_SKU,DEUP281-WCS Gen6
forecast_substrateBE_cpu,Forest_SKU,DEUP281-WCS Gen7
forecast_substrateBE_cpu,Forest_SKU,DEUP281-WCS Gen8
forecast_substrateBE_cpu,Forest_SKU,DEUP281-WCS WCS9
forecast_substrateBE_cpu,Forest_SKU,DEUPRD01-HP Gen8
forecast_substrateBE_cpu,Forest_SKU,DNKP307-WCS Gen8
forecast_substrateBE_cpu,Forest_SKU,ESPP292-WCS Gen7
forecast_substrateBE_cpu,Forest_SKU,EURP107-HP Gen8
forecast_substrateBE_cpu,Forest_SKU,EURP107-HP Gen9
forecast_substrateBE_cpu,Forest_SKU,EURP107-WCS Gen5
forecast_substrateBE_cpu,Forest_SKU,EURP107-WCS Gen6
forecast_substrateBE_cpu,Forest_SKU,EURP107-WCS Gen7
forecast_substrateBE_cpu,Forest_SKU,EURP107-WCS Gen8
forecast_substrateBE_cpu,Forest_SKU,EURP119-HP Gen8
forecast_substrateBE_cpu,Forest_SKU,EURP119-HP Gen9
forecast_substrateBE_cpu,Forest_SKU,EURP119-WCS Gen5
forecast_substrateBE_cpu,Forest_SKU,EURP119-WCS Gen6
forecast_substrateBE_cpu,Forest_SKU,EURP119-WCS Gen7
forecast_substrateBE_cpu,Forest_SKU,EURP120-HP Gen8
forecast_substrateBE_cpu,Forest_SKU,EURP120-HP Gen9
forecast_substrateBE_cpu,Forest_SKU,EURP120-WCS Gen5
forecast_substrateBE_cpu_byDB_forest,MyKey,APCP150
forecast_substrateBE_cpu_byDB_forest,MyKey,APCP153
forecast_substrateBE_cpu_byDB_forest,MyKey,APCPRD01
forecast_substrateBE_cpu_byDB_forest,MyKey,APCPRD02
forecast_substrateBE_cpu_byDB_forest,MyKey,APCPRD03
forecast_substrateBE_cpu_byDB_forest,MyKey,APCPRD04
forecast_substrateBE_cpu_byDB_forest,MyKey,APCPRD06
forecast_substrateBE_cpu_byDB_forest,MyKey,AREP273
forecast_substrateBE_cpu_byDB_forest,MyKey,AUSP282
forecast_substrateBE_cpu_byDB_forest,MyKey,AUSP300
forecast_substrateBE_cpu_byDB_forest,MyKey,AUSPRD01
forecast_substrateBE_cpu_byDB_forest,MyKey,AUTP296
forecast_substrateBE_cpu_byDB_forest,MyKey,BRAP284
forecast_substrateBE_cpu_byDB_forest,MyKey,CANP288
forecast_substrateBE_cpu_byDB_forest,MyKey,CANPRD01
forecast_substrateBE_cpu_byDB_forest,MyKey,CHEP278
forecast_substrateBE_cpu_byDB_forest,MyKey,CHLP298
forecast_substrateBE_cpu_byDB_forest,MyKey,CHNPR01
forecast_substrateBE_cpu_byDB_forest,MyKey,DEUP281
forecast_substrateBE_cpu_byDB_forest,MyKey,DNKP307
forecast_substrateBE_cpu_byDB_forest,MyKey,ESPP292
forecast_substrateBE_cpu_byDB_forest,MyKey,EURP107
forecast_substrateBE_cpu_byDB_forest,MyKey,EURP119
forecast_substrateBE_cpu_byDB_forest,MyKey,EURP120
forecast_substrateBE_cpu_byDB_forest,MyKey,EURP121
forecast_substrateBE_cpu_byDB_forest,MyKey,EURP122
forecast_substrateBE_cpu_byDB_forest,MyKey,EURP137
forecast_substrateBE_cpu_byDB_forest,MyKey,EURP138
forecast_substrateBE_cpu_byDB_forest,MyKey,EURP174
forecast_substrateBE_cpu_byDB_forest,MyKey,EURP175
forecast_substrateBE_cpu_byDB_forest,MyKey,EURP176
forecast_substrateBE_cpu_byDB_forest,MyKey,EURP177
forecast_substrateBE_cpu_byDB_forest,MyKey,EURP178
forecast_substrateBE_cpu_byDB_forest,MyKey,EURP179
forecast_substrateBE_cpu_byDB_forest,MyKey,EURP180
forecast_substrateBE_cpu_byDB_forest,MyKey,EURP189
forecast_substrateBE_cpu_byDB_forest,MyKey,EURP190
forecast_substrateBE_cpu_byDB_forest,MyKey,EURP191
forecast_substrateBE_cpu_byDB_forest,MyKey,EURP192
forecast_substrateBE_cpu_byDB_forest,MyKey,EURP193
forecast_substrateBE_cpu_byDB_forest,MyKey,EURP194
forecast_substrateBE_cpu_byDB_forest,MyKey,EURP195
forecast_substrateBE_cpu_byDB_forest,MyKey,EURP250
forecast_substrateBE_cpu_byDB_forest,MyKey,EURP251
forecast_substrateBE_cpu_byDB_forest,MyKey,EURP309
forecast_substrateBE_cpu_byDB_forest,MyKey,EURPRD01
forecast_substrateBE_cpu_byDB_forest,MyKey,EURPRD02
forecast_substrateBE_cpu_byDB_forest,MyKey,EURPRD03
forecast_substrateBE_cpu_byDB_forest,MyKey,EURPRD04
forecast_substrateBE_cpu_byDB_forest,MyKey,EURPRD05
forecast_substrateBE_cpu_byDB_forest,MyKey,EURPRD06
forecast_substrateBE_cpu_byDB_forest,MyKey,EURPRD07
forecast_substrateBE_cpu_byDB_forest,MyKey,EURPRD08
forecast_substrateBE_cpu_byDB_forest,MyKey,EURPRD09
forecast_substrateBE_cpu_byDB_forest,MyKey,EURPRD10
forecast_substrateBE_cpu_byDB_forest,MyKey,EURPRD83
forecast_substrateBE_cpu_byDB_forest,MyKey,FRAP264
forecast_substrateBE_cpu_byDB_forest,MyKey,GBRP123
forecast_substrateBE_cpu_byDB_forest,MyKey,GBRP265
forecast_substrateBE_cpu_byDB_forest,MyKey,GBRP267
forecast_substrateBE_cpu_byDB_forest,MyKey,GBRP302
forecast_substrateBE_cpu_byDB_forest,MyKey,IDNP305
forecast_substrateBE_cpu_byDB_forest,MyKey,INDP287
forecast_substrateBE_cpu_byDB_forest,MyKey,INDPRD01
forecast_substrateBE_cpu_byDB_forest,MyKey,ISRP290
forecast_substrateBE_cpu_byDB_forest,MyKey,ITAP293
forecast_substrateBE_cpu_byDB_forest,MyKey,JPNP286
forecast_substrateBE_cpu_byDB_forest,MyKey,JPNP301
forecast_substrateBE_cpu_byDB_forest,MyKey,JPNPRD01
forecast_substrateBE_cpu_byDB_forest,MyKey,KORP216
forecast_substrateBE_cpu_byDB_forest,MyKey,LAMP152
forecast_substrateBE_cpu_byDB_forest,MyKey,LAMP215
forecast_substrateBE_cpu_byDB_forest,MyKey,LAMPRD80
forecast_substrateBE_cpu_byDB_forest,MyKey,MEXP297
forecast_substrateBE_cpu_byDB_forest,MyKey,MYSP306
forecast_substrateBE_cpu_byDB_forest,MyKey,NAMP100
forecast_substrateBE_cpu_byDB_forest,MyKey,NAMP101
forecast_substrateBE_cpu_byDB_forest,MyKey,NAMP102
forecast_substrateBE_cpu_byDB_forest,MyKey,NAMP103
forecast_substrateBE_cpu_byDB_forest,MyKey,NAMP104
forecast_substrateBE_cpu_byDB_forest,MyKey,NAMP105
forecast_substrateBE_cpu_byDB_forest,MyKey,NAMP106
forecast_substrateBE_cpu_byDB_forest,MyKey,NAMP108
forecast_substrateBE_cpu_byDB_forest,MyKey,NAMP109
forecast_substrateBE_cpu_byDB_forest,MyKey,NAMP110
forecast_substrateBE_cpu_byDB_forest,MyKey,NAMP111
forecast_substrateBE_cpu_byDB_forest,MyKey,NAMP113
forecast_substrateBE_cpu_byDB_forest,MyKey,NAMP114
forecast_substrateBE_cpu_byDB_forest,MyKey,NAMP115
forecast_substrateBE_cpu_byDB_forest,MyKey,NAMP116
forecast_substrateBE_cpu_byDB_forest,MyKey,NAMP118
forecast_substrateBE_cpu_byDB_forest,MyKey,NAMP125
forecast_substrateBE_cpu_byDB_forest,MyKey,NAMP126
forecast_substrateBE_cpu_byDB_forest,MyKey,NAMP128
forecast_substrateBE_cpu_byDB_forest,MyKey,NAMP129
forecast_substrateBE_cpu_byDB_forest,MyKey,NAMP130
forecast_substrateBE_cpu_byDB_forest,MyKey,NAMP131
forecast_substrateBE_cpu_byDB_forest,MyKey,NAMP132
forecast_substrateBE_cpu_byDB_forest,MyKey,NAMP133
forecast_substrateBE_cpu_byDB_forest,MyKey,NAMP134
forecast_substrateBE_cpu_byDB_region,MyKey,APC-Dedicated
forecast_substrateBE_cpu_byDB_region,MyKey,APC-MSIT
forecast_substrateBE_cpu_byDB_region,MyKey,APC-Multitenant
forecast_substrateBE_cpu_byDB_region,MyKey,ARE-Go Local
forecast_substrateBE_cpu_byDB_region,MyKey,AUS-Go Local
forecast_substrateBE_cpu_byDB_region,MyKey,AUT-Go Local
forecast_substrateBE_cpu_byDB_region,MyKey,BRA-Go Local
forecast_substrateBE_cpu_byDB_region,MyKey,CAN-Go Local
forecast_substrateBE_cpu_byDB_region,MyKey,CHE-Go Local
forecast_substrateBE_cpu_byDB_region,MyKey,CHL-Go Local
forecast_substrateBE_cpu_byDB_region,MyKey,CHN-Gallatin
forecast_substrateBE_cpu_byDB_region,MyKey,DEU-Go Local
forecast_substrateBE_cpu_byDB_region,MyKey,ESP-Go Local
forecast_substrateBE_cpu_byDB_region,MyKey,EUR-Dedicated
forecast_substrateBE_cpu_byDB_region,MyKey,EUR-MSIT
forecast_substrateBE_cpu_byDB_region,MyKey,EUR-Multitenant
forecast_substrateBE_cpu_byDB_region,MyKey,FRA-Go Local
forecast_substrateBE_cpu_byDB_region,MyKey,GBR-Dedicated
forecast_substrateBE_cpu_byDB_region,MyKey,GBR-Go Local
forecast_substrateBE_cpu_byDB_region,MyKey,IDN-Go Local
forecast_substrateBE_cpu_byDB_region,MyKey,IND-Go Local
forecast_substrateBE_cpu_byDB_region,MyKey,ISR-Go Local
forecast_substrateBE_cpu_byDB_region,MyKey,ITA-Go Local
forecast_substrateBE_cpu_byDB_region,MyKey,JPN-Go Local
forecast_substrateBE_cpu_byDB_region,MyKey,KOR-Go Local
forecast_substrateBE_cpu_byDB_region,MyKey,LAM-Multitenant
forecast_substrateBE_cpu_byDB_region,MyKey,MEX-Go Local
forecast_substrateBE_cpu_byDB_region,MyKey,MYS-Go Local
forecast_substrateBE_cpu_byDB_region,MyKey,NAM-Dedicated
forecast_substrateBE_cpu_byDB_region,MyKey,NAM-GCC Low
forecast_substrateBE_cpu_byDB_region,MyKey,NAM-ITAR DoD
forecast_substrateBE_cpu_byDB_region,MyKey,NAM-ITAR GCCH
forecast_substrateBE_cpu_byDB_region,MyKey,NAM-MSIT
forecast_substrateBE_cpu_byDB_region,MyKey,NAM-Multitenant
forecast_substrateBE_cpu_byDB_region,MyKey,NAM-SDF
forecast_substrateBE_cpu_byDB_region,MyKey,NAM-TDF
forecast_substrateBE_cpu_byDB_region,MyKey,NOR-Go Local
forecast_substrateBE_cpu_byDB_region,MyKey,NZL-Go Local
forecast_substrateBE_cpu_byDB_region,MyKey,POL-Go Local
forecast_substrateBE_cpu_byDB_region,MyKey,QAT-Go Local
forecast_substrateBE_cpu_byDB_region,MyKey,SGP-Go Local
forecast_substrateBE_cpu_byDB_region,MyKey,SWE-Go Local
forecast_substrateBE_cpu_byDB_region,MyKey,TWN-Go Local
forecast_substrateBE_cpu_byDB_region,MyKey,ZAF-Go Local
forecast_substrateBE_cpu_region,Key,APC-Dedicated
forecast_substrateBE_cpu_region,Key,APC-MSIT
forecast_substrateBE_cpu_region,Key,APC-Multitenant
forecast_substrateBE_cpu_region,Key,ARE-Go Local
forecast_substrateBE_cpu_region,Key,AUS-Go Local
forecast_substrateBE_cpu_region,Key,AUT-Go Local
forecast_substrateBE_cpu_region,Key,BRA-Go Local
forecast_substrateBE_cpu_region,Key,CAN-Go Local
forecast_substrateBE_cpu_region,Key,CHE-Go Local
forecast_substrateBE_cpu_region,Key,CHL-Go Local
forecast_substrateBE_cpu_region,Key,CHN-Gallatin
forecast_substrateBE_cpu_region,Key,DEU-Go Local
forecast_substrateBE_cpu_region,Key,ESP-Go Local
forecast_substrateBE_cpu_region,Key,EUR-Dedicated
forecast_substrateBE_cpu_region,Key,EUR-MSIT
forecast_substrateBE_cpu_region,Key,EUR-Multitenant
forecast_substrateBE_cpu_region,Key,FRA-Go Local
forecast_substrateBE_cpu_region,Key,GBR-Dedicated
forecast_substrateBE_cpu_region,Key,GBR-Go Local
forecast_substrateBE_cpu_region,Key,IDN-Go Local
forecast_substrateBE_cpu_region,Key,IND-Go Local
forecast_substrateBE_cpu_region,Key,ISR-Go Local
forecast_substrateBE_cpu_region,Key,ITA-Go Local
forecast_substrateBE_cpu_region,Key,JPN-Go Local
forecast_substrateBE_cpu_region,Key,KOR-Go Local
forecast_substrateBE_cpu_region,Key,LAM-Multitenant
forecast_substrateBE_cpu_region,Key,MEX-Go Local
forecast_substrateBE_cpu_region,Key,MYS-Go Local
forecast_substrateBE_cpu_region,Key,NAM-Dedicated
forecast_substrateBE_cpu_region,Key,NAM-GCC Low
forecast_substrateBE_cpu_region,Key,NAM-Government
forecast_substrateBE_cpu_region,Key,NAM-ITAR
forecast_substrateBE_cpu_region,Key,NAM-ITAR DoD
forecast_substrateBE_cpu_region,Key,NAM-ITAR GCCH
forecast_substrateBE_cpu_region,Key,NAM-MSIT
forecast_substrateBE_cpu_region,Key,NAM-Multitenant
forecast_substrateBE_cpu_region,Key,NAM-SDF
forecast_substrateBE_cpu_region,Key,NAM-TDF
forecast_substrateBE_cpu_region,Key,NOR-Go Local
forecast_substrateBE_cpu_region,Key,NZL-Go Local
forecast_substrateBE_cpu_region,Key,POL-Go Local
forecast_substrateBE_cpu_region,Key,QAT-Go Local
forecast_substrateBE_cpu_region,Key,SGP-Go Local
forecast_substrateBE_cpu_region,Key,SWE-Go Local
forecast_substrateBE_cpu_region,Key,TWN-Go Local
forecast_substrateBE_cpu_region,Key,ZAF-Go Local
forecast_substrateBE_hdd,forest_name,APCP150
forecast_substrateBE_hdd,forest_name,APCP153
forecast_substrateBE_hdd,forest_name,AREP273
forecast_substrateBE_hdd,forest_name,AUSP282
forecast_substrateBE_hdd,forest_name,AUSP300
forecast_substrateBE_hdd,forest_name,AUTP296
forecast_substrateBE_hdd,forest_name,BRAP284
forecast_substrateBE_hdd,forest_name,CANP288
forecast_substrateBE_hdd,forest_name,CHEP278
forecast_substrateBE_hdd,forest_name,CHLP298
forecast_substrateBE_hdd,forest_name,CHNPR01
forecast_substrateBE_hdd,forest_name,DEUP281
forecast_substrateBE_hdd,forest_name,DNKP307
forecast_substrateBE_hdd,forest_name,ESPP292
forecast_substrateBE_hdd,forest_name,EURP107
forecast_substrateBE_hdd,forest_name,EURP119
forecast_substrateBE_hdd,forest_name,EURP120
forecast_substrateBE_hdd,forest_name,EURP121
forecast_substrateBE_hdd,forest_name,EURP122
forecast_substrateBE_hdd,forest_name,EURP137
forecast_substrateBE_hdd,forest_name,EURP138
forecast_substrateBE_hdd,forest_name,EURP174
forecast_substrateBE_hdd,forest_name,EURP175
forecast_substrateBE_hdd,forest_name,EURP176
forecast_substrateBE_hdd,forest_name,EURP177
forecast_substrateBE_hdd,forest_name,EURP178
forecast_substrateBE_hdd,forest_name,EURP179
forecast_substrateBE_hdd,forest_name,EURP180
forecast_substrateBE_hdd,forest_name,EURP189
forecast_substrateBE_hdd,forest_name,EURP190
forecast_substrateBE_hdd,forest_name,EURP191
forecast_substrateBE_hdd,forest_name,EURP192
forecast_substrateBE_hdd,forest_name,EURP193
forecast_substrateBE_hdd,forest_name,EURP194
forecast_substrateBE_hdd,forest_name,EURP195
forecast_substrateBE_hdd,forest_name,EURP250
forecast_substrateBE_hdd,forest_name,EURP251
forecast_substrateBE_hdd,forest_name,EURP309
forecast_substrateBE_hdd,forest_name,FRAP264
forecast_substrateBE_hdd,forest_name,GBRP123
forecast_substrateBE_hdd,forest_name,GBRP265
forecast_substrateBE_hdd,forest_name,GBRP267
forecast_substrateBE_hdd,forest_name,GBRP302
forecast_substrateBE_hdd,forest_name,IDNP305
forecast_substrateBE_hdd,forest_name,INDP287
forecast_substrateBE_hdd,forest_name,ISRP290
forecast_substrateBE_hdd,forest_name,ITAP293
forecast_substrateBE_hdd,forest_name,JPNP286
forecast_substrateBE_hdd,forest_name,JPNP301
forecast_substrateBE_hdd,forest_name,KORP216
forecast_substrateBE_hdd,forest_name,LAMP152
forecast_substrateBE_hdd,forest_name,LAMP215
forecast_substrateBE_hdd,forest_name,MEXP297
forecast_substrateBE_hdd,forest_name,MYSP306
forecast_substrateBE_hdd,forest_name,NAMP100
forecast_substrateBE_hdd,forest_name,NAMP101
forecast_substrateBE_hdd,forest_name,NAMP102
forecast_substrateBE_hdd,forest_name,NAMP103
forecast_substrateBE_hdd,forest_name,NAMP104
forecast_substrateBE_hdd,forest_name,NAMP105
forecast_substrateBE_hdd,forest_name,NAMP106
forecast_substrateBE_hdd,forest_name,NAMP108
forecast_substrateBE_hdd,forest_name,NAMP109
forecast_substrateBE_hdd,forest_name,NAMP110
forecast_substrateBE_hdd,forest_name,NAMP111
forecast_substrateBE_hdd,forest_name,NAMP113
forecast_substrateBE_hdd,forest_name,NAMP114
forecast_substrateBE_hdd,forest_name,NAMP115
forecast_substrateBE_hdd,forest_name,NAMP116
forecast_substrateBE_hdd,forest_name,NAMP118
forecast_substrateBE_hdd,forest_name,NAMP125
forecast_substrateBE_hdd,forest_name,NAMP126
forecast_substrateBE_hdd,forest_name,NAMP128
forecast_substrateBE_hdd,forest_name,NAMP129
forecast_substrateBE_hdd,forest_name,NAMP130
forecast_substrateBE_hdd,forest_name,NAMP131
forecast_substrateBE_hdd,forest_name,NAMP132
forecast_substrateBE_hdd,forest_name,NAMP133
forecast_substrateBE_hdd,forest_name,NAMP134
forecast_substrateBE_hdd,forest_name,NAMP135
forecast_substrateBE_hdd,forest_name,NAMP136
forecast_substrateBE_hdd,forest_name,NAMP154
forecast_substrateBE_hdd,forest_name,NAMP157
forecast_substrateBE_hdd,forest_name,NAMP158
forecast_substrateBE_hdd,forest_name,NAMP159
forecast_substrateBE_hdd,forest_name,NAMP161
forecast_substrateBE_hdd,forest_name,NAMP162
forecast_substrateBE_hdd,forest_name,NAMP163
forecast_substrateBE_hdd,forest_name,NAMP164
forecast_substrateBE_hdd,forest_name,NAMP166
forecast_substrateBE_hdd,forest_name,NAMP167
forecast_substrateBE_hdd,forest_name,NAMP169
forecast_substrateBE_hdd,forest_name,NAMP170
forecast_substrateBE_hdd,forest_name,NAMP171
forecast_substrateBE_hdd,forest_name,NAMP172
forecast_substrateBE_hdd,forest_name,NAMP173
forecast_substrateBE_hdd,forest_name,NAMP197
forecast_substrateBE_hdd,forest_name,NAMP220
forecast_substrateBE_hdd,forest_name,NAMP221
forecast_substrateBE_hdd,forest_name,NAMP222
forecast_substrateBE_hdd_region,Key,APC-DEDICATED
forecast_substrateBE_hdd_region,Key,APC-MSIT
forecast_substrateBE_hdd_region,Key,APC-Multitenant
forecast_substrateBE_hdd_region,Key,ARE-GO LOCAL
forecast_substrateBE_hdd_region,Key,AUS-Go Local
forecast_substrateBE_hdd_region,Key,AUT-Go Local
forecast_substrateBE_hdd_region,Key,BRA-Go Local
forecast_substrateBE_hdd_region,Key,CAN-DEDICATED
forecast_substrateBE_hdd_region,Key,CAN-Go Local
forecast_substrateBE_hdd_region,Key,CHE-GO LOCAL
forecast_substrateBE_hdd_region,Key,CHL-Go Local
forecast_substrateBE_hdd_region,Key,CHN-GALLATIN
forecast_substrateBE_hdd_region,Key,DEU-BlackForest
forecast_substrateBE_hdd_region,Key,DEU-Go Local
forecast_substrateBE_hdd_region,Key,DNK-GO LOCAL
forecast_substrateBE_hdd_region,Key,ESP-GO LOCAL
forecast_substrateBE_hdd_region,Key,EUR-DEDICATED
forecast_substrateBE_hdd_region,Key,EUR-GO LOCAL
forecast_substrateBE_hdd_region,Key,EUR-MSIT
forecast_substrateBE_hdd_region,Key,EUR-Multitenant
forecast_substrateBE_hdd_region,Key,FRA-Go Local
forecast_substrateBE_hdd_region,Key,GBR-DEDICATED
forecast_substrateBE_hdd_region,Key,GBR-Go Local
forecast_substrateBE_hdd_region,Key,IDN-GO LOCAL
forecast_substrateBE_hdd_region,Key,IND-Go Local
forecast_substrateBE_hdd_region,Key,ISR-GO LOCAL
forecast_substrateBE_hdd_region,Key,ITA-Go Local
forecast_substrateBE_hdd_region,Key,JPN-Go Local
forecast_substrateBE_hdd_region,Key,KOR-Go Local
forecast_substrateBE_hdd_region,Key,lam-Multitenant
forecast_substrateBE_hdd_region,Key,MEX-GO LOCAL
forecast_substrateBE_hdd_region,Key,MYS-Go Local
forecast_substrateBE_hdd_region,Key,NAM-DEDICATED
forecast_substrateBE_hdd_region,Key,NAM-GCC LOW
forecast_substrateBE_hdd_region,Key,NAM-GCC-LOW
forecast_substrateBE_hdd_region,Key,NAM-GO LOCAL
forecast_substrateBE_hdd_region,Key,NAM-Government
forecast_substrateBE_hdd_region,Key,NAM-ITAR
forecast_substrateBE_hdd_region,Key,NAM-ITAR DOD
forecast_substrateBE_hdd_region,Key,NAM-ITAR GCCH
forecast_substrateBE_hdd_region,Key,NAM-MSIT
forecast_substrateBE_hdd_region,Key,NAM-Multitenant
forecast_substrateBE_hdd_region,Key,NAM-SDF
forecast_substrateBE_hdd_region,Key,NAM-TDF
forecast_substrateBE_hdd_region,Key,NOR-Go Local
forecast_substrateBE_hdd_region,Key,NZL-Go Local
forecast_substrateBE_hdd_region,Key,POL-GO LOCAL
forecast_substrateBE_hdd_region,Key,QAT-GO LOCAL
forecast_substrateBE_hdd_region,Key,SGP-GO LOCAL
forecast_substrateBE_hdd_region,Key,SWE-GO LOCAL
forecast_substrateBE_hdd_region,Key,TWN-Go Local
forecast_substrateBE_hdd_region,Key,ZAF-Go Local
forecast_substrateBE_iops,Forest_SKU,APCP150-WCS Gen7
forecast_substrateBE_iops,Forest_SKU,APCP153-HP Gen9
forecast_substrateBE_iops,Forest_SKU,APCP153-WCS Gen5
forecast_substrateBE_iops,Forest_SKU,APCP153-WCS Gen6
forecast_substrateBE_iops,Forest_SKU,APCP153-WCS Gen7
forecast_substrateBE_iops,Forest_SKU,APCP153-WCS Gen8
forecast_substrateBE_iops,Forest_SKU,APCPRD01-WCS Gen5
forecast_substrateBE_iops,Forest_SKU,APCPRD01-WCS Gen6
forecast_substrateBE_iops,Forest_SKU,APCPRD01-WCS Gen7
forecast_substrateBE_iops,Forest_SKU,APCPRD01-WCS Gen8
forecast_substrateBE_iops,Forest_SKU,APCPRD02-HP Gen9
forecast_substrateBE_iops,Forest_SKU,APCPRD02-WCS Gen5
forecast_substrateBE_iops,Forest_SKU,APCPRD02-WCS Gen6
forecast_substrateBE_iops,Forest_SKU,APCPRD02-WCS Gen7
forecast_substrateBE_iops,Forest_SKU,APCPRD02-WCS Gen8
forecast_substrateBE_iops,Forest_SKU,APCPRD03-HP Gen9
forecast_substrateBE_iops,Forest_SKU,APCPRD03-WCS Gen5
forecast_substrateBE_iops,Forest_SKU,APCPRD03-WCS Gen6
forecast_substrateBE_iops,Forest_SKU,APCPRD03-WCS Gen7
forecast_substrateBE_iops,Forest_SKU,APCPRD03-WCS Gen8
forecast_substrateBE_iops,Forest_SKU,APCPRD04-HP Gen9
forecast_substrateBE_iops,Forest_SKU,APCPRD04-WCS Gen5
forecast_substrateBE_iops,Forest_SKU,APCPRD04-WCS Gen6
forecast_substrateBE_iops,Forest_SKU,APCPRD04-WCS Gen7
forecast_substrateBE_iops,Forest_SKU,APCPRD04-WCS Gen8
forecast_substrateBE_iops,Forest_SKU,APCPRD06-HP Gen9
forecast_substrateBE_iops,Forest_SKU,APCPRD06-WCS Gen5
forecast_substrateBE_iops,Forest_SKU,APCPRD06-WCS Gen6
forecast_substrateBE_iops,Forest_SKU,APCPRD06-WCS Gen7
forecast_substrateBE_iops,Forest_SKU,APCPRD06-WCS Gen8
forecast_substrateBE_iops,Forest_SKU,AREP273-WCS Gen5
forecast_substrateBE_iops,Forest_SKU,AREP273-WCS Gen6
forecast_substrateBE_iops,Forest_SKU,AREP273-WCS Gen7
forecast_substrateBE_iops,Forest_SKU,AREP273-WCS Gen8
forecast_substrateBE_iops,Forest_SKU,AUSP282-WCS Gen5
forecast_substrateBE_iops,Forest_SKU,AUSP282-WCS Gen6
forecast_substrateBE_iops,Forest_SKU,AUSP282-WCS Gen7
forecast_substrateBE_iops,Forest_SKU,AUSP282-WCS Gen8
forecast_substrateBE_iops,Forest_SKU,AUSP300-WCS Gen7
forecast_substrateBE_iops,Forest_SKU,AUSPRD01-HP Gen9
forecast_substrateBE_iops,Forest_SKU,AUSPRD01-WCS Gen5
forecast_substrateBE_iops,Forest_SKU,AUSPRD01-WCS Gen6
forecast_substrateBE_iops,Forest_SKU,AUSPRD01-WCS Gen7
forecast_substrateBE_iops,Forest_SKU,AUSPRD01-WCS Gen8
forecast_substrateBE_iops,Forest_SKU,AUTP296-WCS Gen7
forecast_substrateBE_iops,Forest_SKU,BRAP284-WCS Gen6
forecast_substrateBE_iops,Forest_SKU,BRAP284-WCS Gen7
forecast_substrateBE_iops,Forest_SKU,BRAP284-WCS Gen8
forecast_substrateBE_iops,Forest_SKU,CANP268-HP Gen9
forecast_substrateBE_iops,Forest_SKU,CANP288-WCS Gen7
forecast_substrateBE_iops,Forest_SKU,CANPRD01-WCS Gen5
forecast_substrateBE_iops,Forest_SKU,CANPRD01-WCS Gen6
forecast_substrateBE_iops,Forest_SKU,CANPRD01-WCS Gen7
forecast_substrateBE_iops,Forest_SKU,CHEP278-WCS Gen6
forecast_substrateBE_iops,Forest_SKU,CHEP278-WCS Gen7
forecast_substrateBE_iops,Forest_SKU,CHLP298-WCS Gen7
forecast_substrateBE_iops,Forest_SKU,CHNPR01-HP Gen8
forecast_substrateBE_iops,Forest_SKU,CHNPR01-WCS Gen5
forecast_substrateBE_iops,Forest_SKU,CHNPR01-WCS Gen6
forecast_substrateBE_iops,Forest_SKU,CHNPR01-WCS Gen7
forecast_substrateBE_iops,Forest_SKU,DEUP281-WCS Gen6
forecast_substrateBE_iops,Forest_SKU,DEUP281-WCS Gen7
forecast_substrateBE_iops,Forest_SKU,DEUP281-WCS Gen8
forecast_substrateBE_iops,Forest_SKU,DNKP307-WCS Gen8
forecast_substrateBE_iops,Forest_SKU,ESPP292-WCS Gen7
forecast_substrateBE_iops,Forest_SKU,EURP107-WCS Gen5
forecast_substrateBE_iops,Forest_SKU,EURP107-WCS Gen6
forecast_substrateBE_iops,Forest_SKU,EURP107-WCS Gen7
forecast_substrateBE_iops,Forest_SKU,EURP119-WCS Gen5
forecast_substrateBE_iops,Forest_SKU,EURP119-WCS Gen6
forecast_substrateBE_iops,Forest_SKU,EURP119-WCS Gen7
forecast_substrateBE_iops,Forest_SKU,EURP120-WCS Gen5
forecast_substrateBE_iops,Forest_SKU,EURP120-WCS Gen6
forecast_substrateBE_iops,Forest_SKU,EURP120-WCS Gen7
forecast_substrateBE_iops,Forest_SKU,EURP120-WCS Gen8
forecast_substrateBE_iops,Forest_SKU,EURP121-WCS Gen5
forecast_substrateBE_iops,Forest_SKU,EURP121-WCS Gen7
forecast_substrateBE_iops,Forest_SKU,EURP122-WCS Gen5
