"path","git_status","tracked","size_bytes","category","ignored_by_git","onedrive_placeholder","recommended_action","notes"
"V6/outputs/v6_0f_r7_scenario_resolver_layer/key_matching_policy.csv","??","NO","1390","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r7_scenario_resolver_layer/r5b_byproducts_cleanup.csv","??","NO","1918","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r7_scenario_resolver_layer/r7_closure_summary.md","??","NO","5402","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r7_scenario_resolver_layer/r7_validation.csv","??","NO","3582","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r7_scenario_resolver_layer/resolver_function_inventory.csv","??","NO","2473","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r7_scenario_resolver_layer/resolver_test_cases.csv","??","NO","2875","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r7_scenario_resolver_layer/resolver_test_results.csv","??","NO","3748","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r7_scenario_resolver_layer/run_resolver_tests.R","??","NO","10816","SOURCE_CODE","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r7_scenario_resolver_layer/scenario_resolver_contract.csv","??","NO","3264","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r8_viewer_integration/diag_viewer.R","??","NO","1206","SOURCE_CODE","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r8_viewer_integration/r8_closure_summary.md","??","NO","4923","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r8_viewer_integration/r8_validation.csv","??","NO","3861","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r8_viewer_integration/run_viewer_tests.R","??","NO","9448","SOURCE_CODE","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r8_viewer_integration/viewer_controls_contract.csv","??","NO","2451","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r8_viewer_integration/viewer_empty_state_validation.csv","??","NO","1229","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r8_viewer_integration/viewer_integration_report.md","??","NO","4376","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r8_viewer_integration/viewer_performance_results.csv","??","NO","239","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r8_viewer_integration/viewer_test_cases.csv","??","NO","1482","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r8_viewer_integration/viewer_test_results.csv","??","NO","2479","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r8fix1_scenario_explorer_removal/files_changed.csv","??","NO","1530","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r8fix1_scenario_explorer_removal/r8fix1_validation.csv","??","NO","3166","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r8fix1_scenario_explorer_removal/reverted_files_backup/tabs_viewer_scenario.R","??","NO","3855","SOURCE_CODE","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r8fix1_scenario_explorer_removal/reverted_files_backup/viewer_scenario_server.R","??","NO","11731","SOURCE_CODE","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r8fix2_backtest_artifact_v2_contract/backtest_v2_artifact_contract.csv","??","NO","4352","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r8fix2_backtest_artifact_v2_contract/backtest_v2_generation_plan.md","??","NO","5872","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r8fix2_backtest_artifact_v2_contract/backtest_v2_model_contract.csv","??","NO","2490","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r8fix2_backtest_artifact_v2_contract/backtest_v2_scope_matrix.csv","??","NO","1210","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r8fix2_backtest_artifact_v2_contract/backtest_v2_validation_plan.csv","??","NO","4035","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r8fix2_backtest_artifact_v2_contract/r8fix2_closure_summary.md","??","NO","3566","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r8fix2_backtest_artifact_v2_contract/r8fix2_open_decisions.csv","??","NO","2390","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r8fix2b_backtest_compute_budget/budget_scenarios.csv","??","NO","1975","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r8fix2b_backtest_compute_budget/compute_budget_estimate.csv","??","NO","2053","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r8fix2b_backtest_compute_budget/model_family_cost_estimate.csv","??","NO","3205","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r8fix2b_backtest_compute_budget/r8fix2b_closure_summary.md","??","NO","3273","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r8fix2b_backtest_compute_budget/r8fix2b_validation.csv","??","NO","2013","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r8fix2b_backtest_compute_budget/recommended_execution_plan.md","??","NO","5157","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r8fix_unified_backtest_design/backtest_coverage_gap.csv","??","NO","1176","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r8fix_unified_backtest_design/backtest_run_estimate.csv","??","NO","1156","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r8fix_unified_backtest_design/identify_backtest_scenario.R","??","NO","1314","SOURCE_CODE","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r8fix_unified_backtest_design/inspect_backtest_artifact.R","??","NO","1309","SOURCE_CODE","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r8fix_unified_backtest_design/map_backtest_to_scenarios.R","??","NO","1766","SOURCE_CODE","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r8fix_unified_backtest_design/r8fix_design.md","??","NO","6305","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r8fix_unified_backtest_design/r8fix_open_decisions.csv","??","NO","2101","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r8fix_unified_backtest_design/r8fix_stage_plan.csv","??","NO","1022","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_r8fix_unified_backtest_design/required_artifact_schema.csv","??","NO","2034","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_shiny_multi_metric_integration/v6_0f_assistant_validation.csv","??","NO","608","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_shiny_multi_metric_integration/v6_0f_closure_summary.md","??","NO","3386","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_shiny_multi_metric_integration/v6_0f_computability_gating_validation.csv","??","NO","802","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_shiny_multi_metric_integration/v6_0f_download_validation.csv","??","NO","625","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_shiny_multi_metric_integration/v6_0f_filter_validation.csv","??","NO","588","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_shiny_multi_metric_integration/v6_0f_known_issues.csv","??","NO","2056","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_shiny_multi_metric_integration/v6_0f_regression_validation.csv","??","NO","1992","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_shiny_multi_metric_integration/v6_0f_shiny_integration_report.md","??","NO","5356","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_shiny_multi_metric_integration/v6_0f_validation.csv","??","NO","4656","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_0f_shiny_multi_metric_integration/v6_0f_visual_smoke_tests.csv","??","NO","1353","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_15_artifact_csv_inventory_growth_budget/csv_inventory_summary.csv","??","NO","909","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_15_artifact_csv_inventory_growth_budget/current_file_inventory.csv","??","NO","660424","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_15_artifact_csv_inventory_growth_budget/current_file_summary.csv","??","NO","1889","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_15_artifact_csv_inventory_growth_budget/dashboard_feeding_plan.md","??","NO","4859","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_15_artifact_csv_inventory_growth_budget/growth_budget_by_scope.csv","??","NO","1771","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_15_artifact_csv_inventory_growth_budget/implementation_budget_summary.md","??","NO","5539","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_15_artifact_csv_inventory_growth_budget/metric_scenario_key_inventory.csv","??","NO","2275","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_15_artifact_csv_inventory_growth_budget/model_universe_verification.csv","??","NO","1406","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_15_artifact_csv_inventory_growth_budget/v6_15_closure_summary.md","??","NO","5099","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_15_artifact_csv_inventory_growth_budget/v6_15_validation.csv","??","NO","2519","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_15_artifact_csv_inventory_growth_budget/v6_status_simple.csv","??","NO","2358","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_16_five_case_viewer_uiux_lab/build_v6_16_forecast_pilot.py","??","NO","11625","SOURCE_CODE","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_16_five_case_viewer_uiux_lab/build_v6_16_pilot_backtest.py","??","NO","18141","SOURCE_CODE","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_16_five_case_viewer_uiux_lab/forecast_forward_outputs_v6_16_pilot.csv","??","NO","20780070","INTERMEDIATE_RUN_FILE","NO","NO","EXCLUDE","Intermediate or binary run file above the 5 MB evidence threshold"
"V6/outputs/v6_16_five_case_viewer_uiux_lab/forecast_viewer_model_outputs_v2_pilot.csv","??","NO","2029973","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_16_five_case_viewer_uiux_lab/v6_16_closure_summary.md","??","NO","4122","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_16_five_case_viewer_uiux_lab/v6_16_dashboard_feeding_contract.csv","??","NO","1618","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_16_five_case_viewer_uiux_lab/v6_16_forecast_fix_validation.csv","??","NO","2726","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_16_five_case_viewer_uiux_lab/v6_16_forecast_pilot_manifest.csv","??","NO","428","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_16_five_case_viewer_uiux_lab/v6_16_forecast_pilot_summary.json","??","NO","455","SMALL_METADATA","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_16_five_case_viewer_uiux_lab/v6_16_lab_fix_feedback.md","??","NO","2057","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_16_five_case_viewer_uiux_lab/v6_16_lab_limitations.md","??","NO","2076","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_16_five_case_viewer_uiux_lab/v6_16_pilot_backtest_manifest.csv","??","NO","1060","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_16_five_case_viewer_uiux_lab/v6_16_pilot_limitations.md","??","NO","2423","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_16_five_case_viewer_uiux_lab/v6_16_pilot_model_run_log.csv","??","NO","7772","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_16_five_case_viewer_uiux_lab/v6_16_pilot_run_summary.json","??","NO","414","SMALL_METADATA","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_16_five_case_viewer_uiux_lab/v6_16_selected_pilot_cases.csv","??","NO","1169","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_16_five_case_viewer_uiux_lab/v6_16_uiux_validation.csv","??","NO","3536","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_16_five_case_viewer_uiux_lab/v6_16_viewer_fix_validation.csv","??","NO","1916","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/assemble_v6_17_productive_artifacts.py","??","NO","25408","SOURCE_CODE","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/build_v6_17_forecast_artifact.py","??","NO","8624","SOURCE_CODE","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/build_v6_17_parquet_storage.R","??","NO","1032","SOURCE_CODE","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/forecast_forward_outputs_v6_17_full.csv","??","NO","255243976","LARGE_DUPLICATE_CSV","NO","NO","EXCLUDE","Exceeds the 25 MB staging limit"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/forecast_forward_outputs_v6_17_full.parquet","??","NO","6210430","PRODUCTIVE_PARQUET","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/forecast_forward_outputs_v6_17_summary.json","??","NO","521","SMALL_METADATA","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/forecast_viewer_model_outputs_v2_full.csv","??","NO","689512463","LARGE_DUPLICATE_CSV","NO","NO","EXCLUDE","Exceeds the 25 MB staging limit"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/forecast_viewer_model_outputs_v2_full.parquet","??","NO","14280896","PRODUCTIVE_PARQUET","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/phase_a_console.log","??","NO","39866055","INTERMEDIATE_RUN_FILE","NO","NO","EXCLUDE","Exceeds the 25 MB staging limit"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/phase_b_attempt1_console.log","??","NO","324","INTERMEDIATE_RUN_FILE","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/phase_b_attempt2_console.log","??","NO","381","INTERMEDIATE_RUN_FILE","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/phase_b_console.log","??","NO","537","INTERMEDIATE_RUN_FILE","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/phase_c_forecast_console.log","??","NO","521","INTERMEDIATE_RUN_FILE","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/phase_d_assembly_console.log","??","NO","234","INTERMEDIATE_RUN_FILE","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/phase_d_parquet_console.log","??","NO","573","INTERMEDIATE_RUN_FILE","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/run_v6_17_viewer_backtests.py","??","NO","24456","SOURCE_CODE","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/v6_17_artifact_manifest.csv","??","NO","1577","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/v6_17_blocked_or_deferred_scope.csv","??","NO","1578","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/v6_17_closure_summary.md","??","NO","2232","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/v6_17_dashboard_feeding_contract.csv","??","NO","837","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/v6_17_data_quality_checks.csv","??","NO","610","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/v6_17_execution_plan.csv","??","NO","1082","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/v6_17_forecast_coverage_matrix.csv","??","NO","549","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/v6_17_forecast_dropdown_metadata.csv","??","NO","54371","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/v6_17_model_fit_log.csv","??","NO","10393378","INTERMEDIATE_RUN_FILE","NO","NO","EXCLUDE","Intermediate or binary run file above the 5 MB evidence threshold"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/v6_17_model_metadata.csv","??","NO","2490","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/v6_17_model_run_summary.csv","??","NO","1465","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/v6_17_preflight_status.csv","??","NO","2115","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/v6_17_runtime_log.csv","??","NO","4752","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/v6_17_scope_availability_matrix.csv","??","NO","2618","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/v6_17_shiny_live.log","??","NO","1410","INTERMEDIATE_RUN_FILE","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/v6_17_validation.csv","??","NO","1010","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/v6_17_viewer_coverage_matrix.csv","??","NO","428","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/v6_17_viewer_dropdown_metadata.csv","??","NO","30897","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/viewer_backtest_phase_a_nonneural.csv","??","NO","499976685","LARGE_DUPLICATE_CSV","NO","NO","EXCLUDE","Exceeds the 25 MB staging limit"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/viewer_backtest_phase_a_summary.json","??","NO","1080","SMALL_METADATA","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/viewer_backtest_phase_b_neural.csv","??","NO","125753909","LARGE_DUPLICATE_CSV","NO","NO","EXCLUDE","Exceeds the 25 MB staging limit"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/viewer_backtest_phase_b_neural_failed_attempt1.csv","??","NO","516668","FAILED_ATTEMPT_EVIDENCE","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/viewer_backtest_phase_b_neural_failed_attempt2.csv","??","NO","15618691","FAILED_ATTEMPT_EVIDENCE","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/viewer_backtest_phase_b_summary.json","??","NO","537","SMALL_METADATA","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_18_shiny_dynamic_taxonomy_ui/AEGIS_Shiny_Dynamic_Taxonomy_UI_Implementation.md","??","NO","14534","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_18_shiny_dynamic_taxonomy_ui/build_v6_18_navigation_contract.py","??","NO","18040","SOURCE_CODE","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_18_shiny_dynamic_taxonomy_ui/run_v6_18_contract_validation.R","??","NO","22055","SOURCE_CODE","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_18_shiny_dynamic_taxonomy_ui/v6_18_closure_summary.md","??","NO","3898","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_18_shiny_dynamic_taxonomy_ui/v6_18_current_supported_routes.csv","??","NO","1981","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_18_shiny_dynamic_taxonomy_ui/v6_18_dashboard_feeding_contract.csv","??","NO","812","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_18_shiny_dynamic_taxonomy_ui/v6_18_files_changed.csv","??","NO","3929","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_18_shiny_dynamic_taxonomy_ui/v6_18_forecast_validation.csv","??","NO","5336","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_18_shiny_dynamic_taxonomy_ui/v6_18_navigation_contract.csv","??","NO","368591","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_18_shiny_dynamic_taxonomy_ui/v6_18_preflight_inventory.csv","??","NO","1523","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
"V6/outputs/v6_18_shiny_dynamic_taxonomy_ui/v6_18_reactive_reset_validation.csv","??","NO","2583","GOVERNANCE_CSV_MD","NO","NO","STAGE","Under 25 MB and required for the V6.16-V6.20 state"
