"path","size_bytes","category","staged","reason"
"V6/outputs/v6_0f_r8_viewer_integration/r8_closure_summary.md","4923","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_r8_viewer_integration/r8_validation.csv","3861","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_r8_viewer_integration/run_viewer_tests.R","9448","SOURCE_CODE","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_r8_viewer_integration/viewer_controls_contract.csv","2451","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_r8_viewer_integration/viewer_empty_state_validation.csv","1229","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_r8_viewer_integration/viewer_integration_report.md","4376","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_r8_viewer_integration/viewer_performance_results.csv","239","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_r8_viewer_integration/viewer_test_cases.csv","1482","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_r8_viewer_integration/viewer_test_results.csv","2479","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_r8fix1_scenario_explorer_removal/files_changed.csv","1530","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_r8fix1_scenario_explorer_removal/r8fix1_validation.csv","3166","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_r8fix1_scenario_explorer_removal/reverted_files_backup/tabs_viewer_scenario.R","3855","SOURCE_CODE","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_r8fix1_scenario_explorer_removal/reverted_files_backup/viewer_scenario_server.R","11731","SOURCE_CODE","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_r8fix2_backtest_artifact_v2_contract/backtest_v2_artifact_contract.csv","4352","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_r8fix2_backtest_artifact_v2_contract/backtest_v2_generation_plan.md","5872","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_r8fix2_backtest_artifact_v2_contract/backtest_v2_model_contract.csv","2490","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_r8fix2_backtest_artifact_v2_contract/backtest_v2_scope_matrix.csv","1210","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_r8fix2_backtest_artifact_v2_contract/backtest_v2_validation_plan.csv","4035","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_r8fix2_backtest_artifact_v2_contract/r8fix2_closure_summary.md","3566","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_r8fix2_backtest_artifact_v2_contract/r8fix2_open_decisions.csv","2390","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_r8fix2b_backtest_compute_budget/budget_scenarios.csv","1975","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_r8fix2b_backtest_compute_budget/compute_budget_estimate.csv","2053","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_r8fix2b_backtest_compute_budget/model_family_cost_estimate.csv","3205","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_r8fix2b_backtest_compute_budget/r8fix2b_closure_summary.md","3273","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_r8fix2b_backtest_compute_budget/r8fix2b_validation.csv","2013","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_r8fix2b_backtest_compute_budget/recommended_execution_plan.md","5157","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_r8fix_unified_backtest_design/backtest_coverage_gap.csv","1176","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_r8fix_unified_backtest_design/backtest_run_estimate.csv","1156","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_r8fix_unified_backtest_design/identify_backtest_scenario.R","1314","SOURCE_CODE","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_r8fix_unified_backtest_design/inspect_backtest_artifact.R","1309","SOURCE_CODE","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_r8fix_unified_backtest_design/map_backtest_to_scenarios.R","1766","SOURCE_CODE","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_r8fix_unified_backtest_design/r8fix_design.md","6305","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_r8fix_unified_backtest_design/r8fix_open_decisions.csv","2101","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_r8fix_unified_backtest_design/r8fix_stage_plan.csv","1022","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_r8fix_unified_backtest_design/required_artifact_schema.csv","2034","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_shiny_multi_metric_integration/v6_0f_assistant_validation.csv","608","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_shiny_multi_metric_integration/v6_0f_closure_summary.md","3386","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_shiny_multi_metric_integration/v6_0f_computability_gating_validation.csv","802","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_shiny_multi_metric_integration/v6_0f_download_validation.csv","625","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_shiny_multi_metric_integration/v6_0f_filter_validation.csv","588","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_shiny_multi_metric_integration/v6_0f_known_issues.csv","2056","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_shiny_multi_metric_integration/v6_0f_regression_validation.csv","1992","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_shiny_multi_metric_integration/v6_0f_shiny_integration_report.md","5356","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_shiny_multi_metric_integration/v6_0f_validation.csv","4656","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_0f_shiny_multi_metric_integration/v6_0f_visual_smoke_tests.csv","1353","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_15_artifact_csv_inventory_growth_budget/csv_inventory_summary.csv","909","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_15_artifact_csv_inventory_growth_budget/current_file_inventory.csv","660424","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_15_artifact_csv_inventory_growth_budget/current_file_summary.csv","1889","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_15_artifact_csv_inventory_growth_budget/dashboard_feeding_plan.md","4859","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_15_artifact_csv_inventory_growth_budget/growth_budget_by_scope.csv","1771","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_15_artifact_csv_inventory_growth_budget/implementation_budget_summary.md","5539","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_15_artifact_csv_inventory_growth_budget/metric_scenario_key_inventory.csv","2275","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_15_artifact_csv_inventory_growth_budget/model_universe_verification.csv","1406","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_15_artifact_csv_inventory_growth_budget/v6_15_closure_summary.md","5099","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_15_artifact_csv_inventory_growth_budget/v6_15_validation.csv","2519","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_15_artifact_csv_inventory_growth_budget/v6_status_simple.csv","2358","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_16_five_case_viewer_uiux_lab/build_v6_16_forecast_pilot.py","11625","SOURCE_CODE","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_16_five_case_viewer_uiux_lab/build_v6_16_pilot_backtest.py","18141","SOURCE_CODE","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_16_five_case_viewer_uiux_lab/forecast_viewer_model_outputs_v2_pilot.csv","2029973","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_16_five_case_viewer_uiux_lab/v6_16_closure_summary.md","4122","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_16_five_case_viewer_uiux_lab/v6_16_dashboard_feeding_contract.csv","1618","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_16_five_case_viewer_uiux_lab/v6_16_forecast_fix_validation.csv","2726","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_16_five_case_viewer_uiux_lab/v6_16_forecast_pilot_manifest.csv","428","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_16_five_case_viewer_uiux_lab/v6_16_forecast_pilot_summary.json","455","SMALL_METADATA","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_16_five_case_viewer_uiux_lab/v6_16_lab_fix_feedback.md","2057","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_16_five_case_viewer_uiux_lab/v6_16_lab_limitations.md","2076","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_16_five_case_viewer_uiux_lab/v6_16_pilot_backtest_manifest.csv","1060","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_16_five_case_viewer_uiux_lab/v6_16_pilot_limitations.md","2423","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_16_five_case_viewer_uiux_lab/v6_16_pilot_model_run_log.csv","7772","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_16_five_case_viewer_uiux_lab/v6_16_pilot_run_summary.json","414","SMALL_METADATA","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_16_five_case_viewer_uiux_lab/v6_16_selected_pilot_cases.csv","1169","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_16_five_case_viewer_uiux_lab/v6_16_uiux_validation.csv","3536","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_16_five_case_viewer_uiux_lab/v6_16_viewer_fix_validation.csv","1916","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/assemble_v6_17_productive_artifacts.py","25408","SOURCE_CODE","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/build_v6_17_forecast_artifact.py","8624","SOURCE_CODE","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/build_v6_17_parquet_storage.R","1032","SOURCE_CODE","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/forecast_forward_outputs_v6_17_full.parquet","6210430","PRODUCTIVE_PARQUET","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/forecast_forward_outputs_v6_17_summary.json","521","SMALL_METADATA","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/forecast_viewer_model_outputs_v2_full.parquet","14280896","PRODUCTIVE_PARQUET","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/phase_b_attempt1_console.log","324","INTERMEDIATE_RUN_FILE","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/phase_b_attempt2_console.log","381","INTERMEDIATE_RUN_FILE","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/phase_b_console.log","537","INTERMEDIATE_RUN_FILE","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/phase_c_forecast_console.log","521","INTERMEDIATE_RUN_FILE","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/phase_d_assembly_console.log","234","INTERMEDIATE_RUN_FILE","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/phase_d_parquet_console.log","573","INTERMEDIATE_RUN_FILE","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/run_v6_17_viewer_backtests.py","24456","SOURCE_CODE","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/v6_17_artifact_manifest.csv","1577","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/v6_17_blocked_or_deferred_scope.csv","1578","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/v6_17_closure_summary.md","2232","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/v6_17_dashboard_feeding_contract.csv","837","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/v6_17_data_quality_checks.csv","610","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/v6_17_execution_plan.csv","1082","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/v6_17_forecast_coverage_matrix.csv","549","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/v6_17_forecast_dropdown_metadata.csv","54371","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/v6_17_model_metadata.csv","2490","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/v6_17_model_run_summary.csv","1465","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/v6_17_preflight_status.csv","2115","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/v6_17_runtime_log.csv","4752","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/v6_17_scope_availability_matrix.csv","2618","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/v6_17_shiny_live.log","1410","INTERMEDIATE_RUN_FILE","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/v6_17_validation.csv","1010","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/v6_17_viewer_coverage_matrix.csv","428","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/v6_17_viewer_dropdown_metadata.csv","30897","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/viewer_backtest_phase_a_summary.json","1080","SMALL_METADATA","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/viewer_backtest_phase_b_neural_failed_attempt1.csv","516668","FAILED_ATTEMPT_EVIDENCE","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/viewer_backtest_phase_b_neural_failed_attempt2.csv","15618691","FAILED_ATTEMPT_EVIDENCE","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_17_full_multimetric_productive_artifact_generation/viewer_backtest_phase_b_summary.json","537","SMALL_METADATA","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_18_shiny_dynamic_taxonomy_ui/AEGIS_Shiny_Dynamic_Taxonomy_UI_Implementation.md","14534","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_18_shiny_dynamic_taxonomy_ui/build_v6_18_navigation_contract.py","18040","SOURCE_CODE","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_18_shiny_dynamic_taxonomy_ui/run_v6_18_contract_validation.R","22055","SOURCE_CODE","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_18_shiny_dynamic_taxonomy_ui/v6_18_closure_summary.md","3898","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_18_shiny_dynamic_taxonomy_ui/v6_18_current_supported_routes.csv","1981","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_18_shiny_dynamic_taxonomy_ui/v6_18_dashboard_feeding_contract.csv","812","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_18_shiny_dynamic_taxonomy_ui/v6_18_files_changed.csv","3929","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_18_shiny_dynamic_taxonomy_ui/v6_18_forecast_validation.csv","5336","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_18_shiny_dynamic_taxonomy_ui/v6_18_navigation_contract.csv","368591","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_18_shiny_dynamic_taxonomy_ui/v6_18_preflight_inventory.csv","1523","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_18_shiny_dynamic_taxonomy_ui/v6_18_reactive_reset_validation.csv","2583","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_18_shiny_dynamic_taxonomy_ui/v6_18_taxonomy_valid_not_implemented.csv","6550","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_18_shiny_dynamic_taxonomy_ui/v6_18_viewer_validation.csv","4317","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_19_cohort_source_of_truth_gate/v6_19_blockers_and_decisions.csv","2069","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_19_cohort_source_of_truth_gate/v6_19_closure_summary.md","4031","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_19_cohort_source_of_truth_gate/v6_19_e11_file_status.csv","592","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_19_cohort_source_of_truth_gate/v6_19_file_search_inventory.csv","4305","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_19_cohort_source_of_truth_gate/v6_19_final_generation_manifest.csv","234","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_19_cohort_source_of_truth_gate/v6_19_generation_scope_options.csv","1833","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_19_cohort_source_of_truth_gate/v6_19_initial_delivery_cohort_manifest.csv","228","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_19_cohort_source_of_truth_gate/v6_19_route_summary_reconciliation.csv","2761","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_19_cohort_source_of_truth_gate/v6_19_ssd_phoenix_reconciliation.csv","2253","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_19_cohort_source_of_truth_gate/v6_19_validation.csv","2043","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_20_v5_v6_presentation_reconciliation/v6_20_accuracy_data_source_reconciliation.csv","1737","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_20_v5_v6_presentation_reconciliation/v6_20_artifact_registry_risk.csv","3113","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_20_v5_v6_presentation_reconciliation/v6_20_closure_summary.md","6199","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_20_v5_v6_presentation_reconciliation/v6_20_git_change_evidence.csv","2998","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_20_v5_v6_presentation_reconciliation/v6_20_llm_panel_reconciliation.csv","1219","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_20_v5_v6_presentation_reconciliation/v6_20_owner_decisions_needed.csv","2456","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_20_v5_v6_presentation_reconciliation/v6_20_recovery_candidates.csv","2275","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
"V6/outputs/v6_20_v5_v6_presentation_reconciliation/v6_20_safe_to_defer.csv","1501","GOVERNANCE_CSV_MD","YES","Explicitly staged: under the 25 MB limit, inside V6, required to reconstruct the current state"
