job_id,entity_key,window_id,model_name,model_family,train_start_date,train_end_date,test_start_date,test_end_date,train_rows,test_rows,status
job_000546,ARE-Go Local,3,XGBoost,MachineLearning,2019-07-01,2025-07-01,2025-07-02,2025-07-31,2193,30,planned
job_000547,ARE-Go Local,4,ARIMA_Fixed,BaselineProduction,2019-07-01,2025-07-31,2025-08-01,2025-08-30,2223,30,planned
job_000548,ARE-Go Local,4,AutoARIMA,Statistical,2019-07-01,2025-07-31,2025-08-01,2025-08-30,2223,30,planned
job_000549,ARE-Go Local,4,ETS,Statistical,2019-07-01,2025-07-31,2025-08-01,2025-08-30,2223,30,planned
job_000550,ARE-Go Local,4,ETS_Current,BaselineProduction,2019-07-01,2025-07-31,2025-08-01,2025-08-30,2223,30,planned
job_000551,ARE-Go Local,4,FixedGrowth_1_5,BaselineProduction,2019-07-01,2025-07-31,2025-08-01,2025-08-30,2223,30,planned
job_000552,ARE-Go Local,4,FixedGrowth_3,BaselineProduction,2019-07-01,2025-07-31,2025-08-01,2025-08-30,2223,30,planned
job_000553,ARE-Go Local,4,FixedGrowth_4,BaselineProduction,2019-07-01,2025-07-31,2025-08-01,2025-08-30,2223,30,planned
job_000554,ARE-Go Local,4,FixedGrowth_6,BaselineProduction,2019-07-01,2025-07-31,2025-08-01,2025-08-30,2223,30,planned
job_000555,ARE-Go Local,4,LightGBM,MachineLearning,2019-07-01,2025-07-31,2025-08-01,2025-08-30,2223,30,planned
job_000556,ARE-Go Local,4,LinearRegression,BaselineProduction,2019-07-01,2025-07-31,2025-08-01,2025-08-30,2223,30,planned
job_000557,ARE-Go Local,4,NBEATS,DeepLearning,2019-07-01,2025-07-31,2025-08-01,2025-08-30,2223,30,planned
job_000558,ARE-Go Local,4,NHITS,DeepLearning,2019-07-01,2025-07-31,2025-08-01,2025-08-30,2223,30,planned
job_000559,ARE-Go Local,4,Theta,Statistical,2019-07-01,2025-07-31,2025-08-01,2025-08-30,2223,30,planned
job_000560,ARE-Go Local,4,XGBoost,MachineLearning,2019-07-01,2025-07-31,2025-08-01,2025-08-30,2223,30,planned
job_000561,ARE-Go Local,5,ARIMA_Fixed,BaselineProduction,2019-07-01,2025-08-30,2025-08-31,2025-09-29,2253,30,planned
job_000562,ARE-Go Local,5,AutoARIMA,Statistical,2019-07-01,2025-08-30,2025-08-31,2025-09-29,2253,30,planned
job_000563,ARE-Go Local,5,ETS,Statistical,2019-07-01,2025-08-30,2025-08-31,2025-09-29,2253,30,planned
job_000564,ARE-Go Local,5,ETS_Current,BaselineProduction,2019-07-01,2025-08-30,2025-08-31,2025-09-29,2253,30,planned
job_000565,ARE-Go Local,5,FixedGrowth_1_5,BaselineProduction,2019-07-01,2025-08-30,2025-08-31,2025-09-29,2253,30,planned
job_000566,ARE-Go Local,5,FixedGrowth_3,BaselineProduction,2019-07-01,2025-08-30,2025-08-31,2025-09-29,2253,30,planned
job_000567,ARE-Go Local,5,FixedGrowth_4,BaselineProduction,2019-07-01,2025-08-30,2025-08-31,2025-09-29,2253,30,planned
job_000568,ARE-Go Local,5,FixedGrowth_6,BaselineProduction,2019-07-01,2025-08-30,2025-08-31,2025-09-29,2253,30,planned
job_000569,ARE-Go Local,5,LightGBM,MachineLearning,2019-07-01,2025-08-30,2025-08-31,2025-09-29,2253,30,planned
job_000570,ARE-Go Local,5,LinearRegression,BaselineProduction,2019-07-01,2025-08-30,2025-08-31,2025-09-29,2253,30,planned
job_000571,ARE-Go Local,5,NBEATS,DeepLearning,2019-07-01,2025-08-30,2025-08-31,2025-09-29,2253,30,planned
job_000572,ARE-Go Local,5,NHITS,DeepLearning,2019-07-01,2025-08-30,2025-08-31,2025-09-29,2253,30,planned
job_000573,ARE-Go Local,5,Theta,Statistical,2019-07-01,2025-08-30,2025-08-31,2025-09-29,2253,30,planned
job_000574,ARE-Go Local,5,XGBoost,MachineLearning,2019-07-01,2025-08-30,2025-08-31,2025-09-29,2253,30,planned
job_000575,ARE-Go Local,6,ARIMA_Fixed,BaselineProduction,2019-07-01,2025-09-29,2025-09-30,2025-10-29,2283,30,planned
job_000576,ARE-Go Local,6,AutoARIMA,Statistical,2019-07-01,2025-09-29,2025-09-30,2025-10-29,2283,30,planned
job_000577,ARE-Go Local,6,ETS,Statistical,2019-07-01,2025-09-29,2025-09-30,2025-10-29,2283,30,planned
job_000578,ARE-Go Local,6,ETS_Current,BaselineProduction,2019-07-01,2025-09-29,2025-09-30,2025-10-29,2283,30,planned
job_000579,ARE-Go Local,6,FixedGrowth_1_5,BaselineProduction,2019-07-01,2025-09-29,2025-09-30,2025-10-29,2283,30,planned
job_000580,ARE-Go Local,6,FixedGrowth_3,BaselineProduction,2019-07-01,2025-09-29,2025-09-30,2025-10-29,2283,30,planned
job_000581,ARE-Go Local,6,FixedGrowth_4,BaselineProduction,2019-07-01,2025-09-29,2025-09-30,2025-10-29,2283,30,planned
job_000582,ARE-Go Local,6,FixedGrowth_6,BaselineProduction,2019-07-01,2025-09-29,2025-09-30,2025-10-29,2283,30,planned
job_000583,ARE-Go Local,6,LightGBM,MachineLearning,2019-07-01,2025-09-29,2025-09-30,2025-10-29,2283,30,planned
job_000584,ARE-Go Local,6,LinearRegression,BaselineProduction,2019-07-01,2025-09-29,2025-09-30,2025-10-29,2283,30,planned
job_000585,ARE-Go Local,6,NBEATS,DeepLearning,2019-07-01,2025-09-29,2025-09-30,2025-10-29,2283,30,planned
job_000586,ARE-Go Local,6,NHITS,DeepLearning,2019-07-01,2025-09-29,2025-09-30,2025-10-29,2283,30,planned
job_000587,ARE-Go Local,6,Theta,Statistical,2019-07-01,2025-09-29,2025-09-30,2025-10-29,2283,30,planned
job_000588,ARE-Go Local,6,XGBoost,MachineLearning,2019-07-01,2025-09-29,2025-09-30,2025-10-29,2283,30,planned
job_000589,ARE-Go Local,7,ARIMA_Fixed,BaselineProduction,2019-07-01,2025-10-29,2025-10-30,2025-11-28,2313,30,planned
job_000590,ARE-Go Local,7,AutoARIMA,Statistical,2019-07-01,2025-10-29,2025-10-30,2025-11-28,2313,30,planned
job_000591,ARE-Go Local,7,ETS,Statistical,2019-07-01,2025-10-29,2025-10-30,2025-11-28,2313,30,planned
job_000592,ARE-Go Local,7,ETS_Current,BaselineProduction,2019-07-01,2025-10-29,2025-10-30,2025-11-28,2313,30,planned
job_000593,ARE-Go Local,7,FixedGrowth_1_5,BaselineProduction,2019-07-01,2025-10-29,2025-10-30,2025-11-28,2313,30,planned
job_000594,ARE-Go Local,7,FixedGrowth_3,BaselineProduction,2019-07-01,2025-10-29,2025-10-30,2025-11-28,2313,30,planned
job_000595,ARE-Go Local,7,FixedGrowth_4,BaselineProduction,2019-07-01,2025-10-29,2025-10-30,2025-11-28,2313,30,planned
job_000596,ARE-Go Local,7,FixedGrowth_6,BaselineProduction,2019-07-01,2025-10-29,2025-10-30,2025-11-28,2313,30,planned
job_000597,ARE-Go Local,7,LightGBM,MachineLearning,2019-07-01,2025-10-29,2025-10-30,2025-11-28,2313,30,planned
job_000598,ARE-Go Local,7,LinearRegression,BaselineProduction,2019-07-01,2025-10-29,2025-10-30,2025-11-28,2313,30,planned
job_000599,ARE-Go Local,7,NBEATS,DeepLearning,2019-07-01,2025-10-29,2025-10-30,2025-11-28,2313,30,planned
job_000600,ARE-Go Local,7,NHITS,DeepLearning,2019-07-01,2025-10-29,2025-10-30,2025-11-28,2313,30,planned
job_000601,ARE-Go Local,7,Theta,Statistical,2019-07-01,2025-10-29,2025-10-30,2025-11-28,2313,30,planned
job_000602,ARE-Go Local,7,XGBoost,MachineLearning,2019-07-01,2025-10-29,2025-10-30,2025-11-28,2313,30,planned
job_000603,ARE-Go Local,8,ARIMA_Fixed,BaselineProduction,2019-07-01,2025-11-28,2025-11-29,2025-12-28,2343,30,planned
job_000604,ARE-Go Local,8,AutoARIMA,Statistical,2019-07-01,2025-11-28,2025-11-29,2025-12-28,2343,30,planned
job_000605,ARE-Go Local,8,ETS,Statistical,2019-07-01,2025-11-28,2025-11-29,2025-12-28,2343,30,planned
job_000606,ARE-Go Local,8,ETS_Current,BaselineProduction,2019-07-01,2025-11-28,2025-11-29,2025-12-28,2343,30,planned
job_000607,ARE-Go Local,8,FixedGrowth_1_5,BaselineProduction,2019-07-01,2025-11-28,2025-11-29,2025-12-28,2343,30,planned
job_000608,ARE-Go Local,8,FixedGrowth_3,BaselineProduction,2019-07-01,2025-11-28,2025-11-29,2025-12-28,2343,30,planned
job_000609,ARE-Go Local,8,FixedGrowth_4,BaselineProduction,2019-07-01,2025-11-28,2025-11-29,2025-12-28,2343,30,planned
job_000610,ARE-Go Local,8,FixedGrowth_6,BaselineProduction,2019-07-01,2025-11-28,2025-11-29,2025-12-28,2343,30,planned
job_000611,ARE-Go Local,8,LightGBM,MachineLearning,2019-07-01,2025-11-28,2025-11-29,2025-12-28,2343,30,planned
job_000612,ARE-Go Local,8,LinearRegression,BaselineProduction,2019-07-01,2025-11-28,2025-11-29,2025-12-28,2343,30,planned
job_000613,ARE-Go Local,8,NBEATS,DeepLearning,2019-07-01,2025-11-28,2025-11-29,2025-12-28,2343,30,planned
job_000614,ARE-Go Local,8,NHITS,DeepLearning,2019-07-01,2025-11-28,2025-11-29,2025-12-28,2343,30,planned
job_000615,ARE-Go Local,8,Theta,Statistical,2019-07-01,2025-11-28,2025-11-29,2025-12-28,2343,30,planned
job_000616,ARE-Go Local,8,XGBoost,MachineLearning,2019-07-01,2025-11-28,2025-11-29,2025-12-28,2343,30,planned
job_000617,ARE-Go Local,9,ARIMA_Fixed,BaselineProduction,2019-07-01,2025-12-28,2025-12-29,2026-01-27,2373,30,planned
job_000618,ARE-Go Local,9,AutoARIMA,Statistical,2019-07-01,2025-12-28,2025-12-29,2026-01-27,2373,30,planned
job_000619,ARE-Go Local,9,ETS,Statistical,2019-07-01,2025-12-28,2025-12-29,2026-01-27,2373,30,planned
job_000620,ARE-Go Local,9,ETS_Current,BaselineProduction,2019-07-01,2025-12-28,2025-12-29,2026-01-27,2373,30,planned
job_000621,ARE-Go Local,9,FixedGrowth_1_5,BaselineProduction,2019-07-01,2025-12-28,2025-12-29,2026-01-27,2373,30,planned
job_000622,ARE-Go Local,9,FixedGrowth_3,BaselineProduction,2019-07-01,2025-12-28,2025-12-29,2026-01-27,2373,30,planned
job_000623,ARE-Go Local,9,FixedGrowth_4,BaselineProduction,2019-07-01,2025-12-28,2025-12-29,2026-01-27,2373,30,planned
job_000624,ARE-Go Local,9,FixedGrowth_6,BaselineProduction,2019-07-01,2025-12-28,2025-12-29,2026-01-27,2373,30,planned
job_000625,ARE-Go Local,9,LightGBM,MachineLearning,2019-07-01,2025-12-28,2025-12-29,2026-01-27,2373,30,planned
job_000626,ARE-Go Local,9,LinearRegression,BaselineProduction,2019-07-01,2025-12-28,2025-12-29,2026-01-27,2373,30,planned
job_000627,ARE-Go Local,9,NBEATS,DeepLearning,2019-07-01,2025-12-28,2025-12-29,2026-01-27,2373,30,planned
job_000628,ARE-Go Local,9,NHITS,DeepLearning,2019-07-01,2025-12-28,2025-12-29,2026-01-27,2373,30,planned
job_000629,ARE-Go Local,9,Theta,Statistical,2019-07-01,2025-12-28,2025-12-29,2026-01-27,2373,30,planned
job_000630,ARE-Go Local,9,XGBoost,MachineLearning,2019-07-01,2025-12-28,2025-12-29,2026-01-27,2373,30,planned
job_000631,ARE-Go Local,10,ARIMA_Fixed,BaselineProduction,2019-07-01,2026-01-27,2026-01-28,2026-02-26,2403,30,planned
job_000632,ARE-Go Local,10,AutoARIMA,Statistical,2019-07-01,2026-01-27,2026-01-28,2026-02-26,2403,30,planned
job_000633,ARE-Go Local,10,ETS,Statistical,2019-07-01,2026-01-27,2026-01-28,2026-02-26,2403,30,planned
job_000634,ARE-Go Local,10,ETS_Current,BaselineProduction,2019-07-01,2026-01-27,2026-01-28,2026-02-26,2403,30,planned
job_000635,ARE-Go Local,10,FixedGrowth_1_5,BaselineProduction,2019-07-01,2026-01-27,2026-01-28,2026-02-26,2403,30,planned
job_000636,ARE-Go Local,10,FixedGrowth_3,BaselineProduction,2019-07-01,2026-01-27,2026-01-28,2026-02-26,2403,30,planned
job_000637,ARE-Go Local,10,FixedGrowth_4,BaselineProduction,2019-07-01,2026-01-27,2026-01-28,2026-02-26,2403,30,planned
job_000638,ARE-Go Local,10,FixedGrowth_6,BaselineProduction,2019-07-01,2026-01-27,2026-01-28,2026-02-26,2403,30,planned
job_000639,ARE-Go Local,10,LightGBM,MachineLearning,2019-07-01,2026-01-27,2026-01-28,2026-02-26,2403,30,planned
job_000640,ARE-Go Local,10,LinearRegression,BaselineProduction,2019-07-01,2026-01-27,2026-01-28,2026-02-26,2403,30,planned
job_000641,ARE-Go Local,10,NBEATS,DeepLearning,2019-07-01,2026-01-27,2026-01-28,2026-02-26,2403,30,planned
job_000642,ARE-Go Local,10,NHITS,DeepLearning,2019-07-01,2026-01-27,2026-01-28,2026-02-26,2403,30,planned
job_000643,ARE-Go Local,10,Theta,Statistical,2019-07-01,2026-01-27,2026-01-28,2026-02-26,2403,30,planned
job_000644,ARE-Go Local,10,XGBoost,MachineLearning,2019-07-01,2026-01-27,2026-01-28,2026-02-26,2403,30,planned
job_000645,ARE-Go Local,11,ARIMA_Fixed,BaselineProduction,2019-07-01,2026-02-26,2026-02-27,2026-03-28,2433,30,planned
job_000646,ARE-Go Local,11,AutoARIMA,Statistical,2019-07-01,2026-02-26,2026-02-27,2026-03-28,2433,30,planned
job_000647,ARE-Go Local,11,ETS,Statistical,2019-07-01,2026-02-26,2026-02-27,2026-03-28,2433,30,planned
job_000648,ARE-Go Local,11,ETS_Current,BaselineProduction,2019-07-01,2026-02-26,2026-02-27,2026-03-28,2433,30,planned
job_000649,ARE-Go Local,11,FixedGrowth_1_5,BaselineProduction,2019-07-01,2026-02-26,2026-02-27,2026-03-28,2433,30,planned
job_000650,ARE-Go Local,11,FixedGrowth_3,BaselineProduction,2019-07-01,2026-02-26,2026-02-27,2026-03-28,2433,30,planned
job_000651,ARE-Go Local,11,FixedGrowth_4,BaselineProduction,2019-07-01,2026-02-26,2026-02-27,2026-03-28,2433,30,planned
job_000652,ARE-Go Local,11,FixedGrowth_6,BaselineProduction,2019-07-01,2026-02-26,2026-02-27,2026-03-28,2433,30,planned
job_000653,ARE-Go Local,11,LightGBM,MachineLearning,2019-07-01,2026-02-26,2026-02-27,2026-03-28,2433,30,planned
job_000654,ARE-Go Local,11,LinearRegression,BaselineProduction,2019-07-01,2026-02-26,2026-02-27,2026-03-28,2433,30,planned
job_000655,ARE-Go Local,11,NBEATS,DeepLearning,2019-07-01,2026-02-26,2026-02-27,2026-03-28,2433,30,planned
job_000656,ARE-Go Local,11,NHITS,DeepLearning,2019-07-01,2026-02-26,2026-02-27,2026-03-28,2433,30,planned
job_000657,ARE-Go Local,11,Theta,Statistical,2019-07-01,2026-02-26,2026-02-27,2026-03-28,2433,30,planned
job_000658,ARE-Go Local,11,XGBoost,MachineLearning,2019-07-01,2026-02-26,2026-02-27,2026-03-28,2433,30,planned
job_000659,ARE-Go Local,12,ARIMA_Fixed,BaselineProduction,2019-07-01,2026-03-28,2026-03-29,2026-04-27,2463,30,planned
job_000660,ARE-Go Local,12,AutoARIMA,Statistical,2019-07-01,2026-03-28,2026-03-29,2026-04-27,2463,30,planned
job_000661,ARE-Go Local,12,ETS,Statistical,2019-07-01,2026-03-28,2026-03-29,2026-04-27,2463,30,planned
job_000662,ARE-Go Local,12,ETS_Current,BaselineProduction,2019-07-01,2026-03-28,2026-03-29,2026-04-27,2463,30,planned
job_000663,ARE-Go Local,12,FixedGrowth_1_5,BaselineProduction,2019-07-01,2026-03-28,2026-03-29,2026-04-27,2463,30,planned
job_000664,ARE-Go Local,12,FixedGrowth_3,BaselineProduction,2019-07-01,2026-03-28,2026-03-29,2026-04-27,2463,30,planned
job_000665,ARE-Go Local,12,FixedGrowth_4,BaselineProduction,2019-07-01,2026-03-28,2026-03-29,2026-04-27,2463,30,planned
job_000666,ARE-Go Local,12,FixedGrowth_6,BaselineProduction,2019-07-01,2026-03-28,2026-03-29,2026-04-27,2463,30,planned
job_000667,ARE-Go Local,12,LightGBM,MachineLearning,2019-07-01,2026-03-28,2026-03-29,2026-04-27,2463,30,planned
job_000668,ARE-Go Local,12,LinearRegression,BaselineProduction,2019-07-01,2026-03-28,2026-03-29,2026-04-27,2463,30,planned
job_000669,ARE-Go Local,12,NBEATS,DeepLearning,2019-07-01,2026-03-28,2026-03-29,2026-04-27,2463,30,planned
job_000670,ARE-Go Local,12,NHITS,DeepLearning,2019-07-01,2026-03-28,2026-03-29,2026-04-27,2463,30,planned
job_000671,ARE-Go Local,12,Theta,Statistical,2019-07-01,2026-03-28,2026-03-29,2026-04-27,2463,30,planned
job_000672,ARE-Go Local,12,XGBoost,MachineLearning,2019-07-01,2026-03-28,2026-03-29,2026-04-27,2463,30,planned
job_000673,AUS-Go Local,1,ARIMA_Fixed,BaselineProduction,2019-07-01,2025-05-02,2025-05-03,2025-06-01,2133,30,planned
job_000674,AUS-Go Local,1,AutoARIMA,Statistical,2019-07-01,2025-05-02,2025-05-03,2025-06-01,2133,30,planned
job_000675,AUS-Go Local,1,ETS,Statistical,2019-07-01,2025-05-02,2025-05-03,2025-06-01,2133,30,planned
job_000676,AUS-Go Local,1,ETS_Current,BaselineProduction,2019-07-01,2025-05-02,2025-05-03,2025-06-01,2133,30,planned
job_000677,AUS-Go Local,1,FixedGrowth_1_5,BaselineProduction,2019-07-01,2025-05-02,2025-05-03,2025-06-01,2133,30,planned
job_000678,AUS-Go Local,1,FixedGrowth_3,BaselineProduction,2019-07-01,2025-05-02,2025-05-03,2025-06-01,2133,30,planned
job_000679,AUS-Go Local,1,FixedGrowth_4,BaselineProduction,2019-07-01,2025-05-02,2025-05-03,2025-06-01,2133,30,planned
job_000680,AUS-Go Local,1,FixedGrowth_6,BaselineProduction,2019-07-01,2025-05-02,2025-05-03,2025-06-01,2133,30,planned
job_000681,AUS-Go Local,1,LightGBM,MachineLearning,2019-07-01,2025-05-02,2025-05-03,2025-06-01,2133,30,planned
job_000682,AUS-Go Local,1,LinearRegression,BaselineProduction,2019-07-01,2025-05-02,2025-05-03,2025-06-01,2133,30,planned
job_000683,AUS-Go Local,1,NBEATS,DeepLearning,2019-07-01,2025-05-02,2025-05-03,2025-06-01,2133,30,planned
job_000684,AUS-Go Local,1,NHITS,DeepLearning,2019-07-01,2025-05-02,2025-05-03,2025-06-01,2133,30,planned
job_000685,AUS-Go Local,1,Theta,Statistical,2019-07-01,2025-05-02,2025-05-03,2025-06-01,2133,30,planned
job_000686,AUS-Go Local,1,XGBoost,MachineLearning,2019-07-01,2025-05-02,2025-05-03,2025-06-01,2133,30,planned
job_000687,AUS-Go Local,2,ARIMA_Fixed,BaselineProduction,2019-07-01,2025-06-01,2025-06-02,2025-07-01,2163,30,planned
job_000688,AUS-Go Local,2,AutoARIMA,Statistical,2019-07-01,2025-06-01,2025-06-02,2025-07-01,2163,30,planned
job_000689,AUS-Go Local,2,ETS,Statistical,2019-07-01,2025-06-01,2025-06-02,2025-07-01,2163,30,planned
job_000690,AUS-Go Local,2,ETS_Current,BaselineProduction,2019-07-01,2025-06-01,2025-06-02,2025-07-01,2163,30,planned
job_000691,AUS-Go Local,2,FixedGrowth_1_5,BaselineProduction,2019-07-01,2025-06-01,2025-06-02,2025-07-01,2163,30,planned
job_000692,AUS-Go Local,2,FixedGrowth_3,BaselineProduction,2019-07-01,2025-06-01,2025-06-02,2025-07-01,2163,30,planned
job_000693,AUS-Go Local,2,FixedGrowth_4,BaselineProduction,2019-07-01,2025-06-01,2025-06-02,2025-07-01,2163,30,planned
job_000694,AUS-Go Local,2,FixedGrowth_6,BaselineProduction,2019-07-01,2025-06-01,2025-06-02,2025-07-01,2163,30,planned
job_000695,AUS-Go Local,2,LightGBM,MachineLearning,2019-07-01,2025-06-01,2025-06-02,2025-07-01,2163,30,planned
job_000696,AUS-Go Local,2,LinearRegression,BaselineProduction,2019-07-01,2025-06-01,2025-06-02,2025-07-01,2163,30,planned
job_000697,AUS-Go Local,2,NBEATS,DeepLearning,2019-07-01,2025-06-01,2025-06-02,2025-07-01,2163,30,planned
job_000698,AUS-Go Local,2,NHITS,DeepLearning,2019-07-01,2025-06-01,2025-06-02,2025-07-01,2163,30,planned
job_000699,AUS-Go Local,2,Theta,Statistical,2019-07-01,2025-06-01,2025-06-02,2025-07-01,2163,30,planned
job_000700,AUS-Go Local,2,XGBoost,MachineLearning,2019-07-01,2025-06-01,2025-06-02,2025-07-01,2163,30,planned
job_000701,AUS-Go Local,3,ARIMA_Fixed,BaselineProduction,2019-07-01,2025-07-01,2025-07-02,2025-07-31,2193,30,planned
job_000702,AUS-Go Local,3,AutoARIMA,Statistical,2019-07-01,2025-07-01,2025-07-02,2025-07-31,2193,30,planned
job_000703,AUS-Go Local,3,ETS,Statistical,2019-07-01,2025-07-01,2025-07-02,2025-07-31,2193,30,planned
job_000704,AUS-Go Local,3,ETS_Current,BaselineProduction,2019-07-01,2025-07-01,2025-07-02,2025-07-31,2193,30,planned
job_000705,AUS-Go Local,3,FixedGrowth_1_5,BaselineProduction,2019-07-01,2025-07-01,2025-07-02,2025-07-31,2193,30,planned
job_000706,AUS-Go Local,3,FixedGrowth_3,BaselineProduction,2019-07-01,2025-07-01,2025-07-02,2025-07-31,2193,30,planned
job_000707,AUS-Go Local,3,FixedGrowth_4,BaselineProduction,2019-07-01,2025-07-01,2025-07-02,2025-07-31,2193,30,planned
job_000708,AUS-Go Local,3,FixedGrowth_6,BaselineProduction,2019-07-01,2025-07-01,2025-07-02,2025-07-31,2193,30,planned
job_000709,AUS-Go Local,3,LightGBM,MachineLearning,2019-07-01,2025-07-01,2025-07-02,2025-07-31,2193,30,planned
job_000710,AUS-Go Local,3,LinearRegression,BaselineProduction,2019-07-01,2025-07-01,2025-07-02,2025-07-31,2193,30,planned
job_000711,AUS-Go Local,3,NBEATS,DeepLearning,2019-07-01,2025-07-01,2025-07-02,2025-07-31,2193,30,planned
job_000712,AUS-Go Local,3,NHITS,DeepLearning,2019-07-01,2025-07-01,2025-07-02,2025-07-31,2193,30,planned
job_000713,AUS-Go Local,3,Theta,Statistical,2019-07-01,2025-07-01,2025-07-02,2025-07-31,2193,30,planned
job_000714,AUS-Go Local,3,XGBoost,MachineLearning,2019-07-01,2025-07-01,2025-07-02,2025-07-31,2193,30,planned
job_000715,AUS-Go Local,4,ARIMA_Fixed,BaselineProduction,2019-07-01,2025-07-31,2025-08-01,2025-08-30,2223,30,planned
job_000716,AUS-Go Local,4,AutoARIMA,Statistical,2019-07-01,2025-07-31,2025-08-01,2025-08-30,2223,30,planned
job_000717,AUS-Go Local,4,ETS,Statistical,2019-07-01,2025-07-31,2025-08-01,2025-08-30,2223,30,planned
job_000718,AUS-Go Local,4,ETS_Current,BaselineProduction,2019-07-01,2025-07-31,2025-08-01,2025-08-30,2223,30,planned
job_000719,AUS-Go Local,4,FixedGrowth_1_5,BaselineProduction,2019-07-01,2025-07-31,2025-08-01,2025-08-30,2223,30,planned
job_000720,AUS-Go Local,4,FixedGrowth_3,BaselineProduction,2019-07-01,2025-07-31,2025-08-01,2025-08-30,2223,30,planned
job_000721,AUS-Go Local,4,FixedGrowth_4,BaselineProduction,2019-07-01,2025-07-31,2025-08-01,2025-08-30,2223,30,planned
job_000722,AUS-Go Local,4,FixedGrowth_6,BaselineProduction,2019-07-01,2025-07-31,2025-08-01,2025-08-30,2223,30,planned
job_000723,AUS-Go Local,4,LightGBM,MachineLearning,2019-07-01,2025-07-31,2025-08-01,2025-08-30,2223,30,planned
job_000724,AUS-Go Local,4,LinearRegression,BaselineProduction,2019-07-01,2025-07-31,2025-08-01,2025-08-30,2223,30,planned
job_000725,AUS-Go Local,4,NBEATS,DeepLearning,2019-07-01,2025-07-31,2025-08-01,2025-08-30,2223,30,planned
job_000726,AUS-Go Local,4,NHITS,DeepLearning,2019-07-01,2025-07-31,2025-08-01,2025-08-30,2223,30,planned
job_000727,AUS-Go Local,4,Theta,Statistical,2019-07-01,2025-07-31,2025-08-01,2025-08-30,2223,30,planned
job_000728,AUS-Go Local,4,XGBoost,MachineLearning,2019-07-01,2025-07-31,2025-08-01,2025-08-30,2223,30,planned
job_000729,AUS-Go Local,5,ARIMA_Fixed,BaselineProduction,2019-07-01,2025-08-30,2025-08-31,2025-09-29,2253,30,planned
job_000730,AUS-Go Local,5,AutoARIMA,Statistical,2019-07-01,2025-08-30,2025-08-31,2025-09-29,2253,30,planned
job_000731,AUS-Go Local,5,ETS,Statistical,2019-07-01,2025-08-30,2025-08-31,2025-09-29,2253,30,planned
job_000732,AUS-Go Local,5,ETS_Current,BaselineProduction,2019-07-01,2025-08-30,2025-08-31,2025-09-29,2253,30,planned
job_000733,AUS-Go Local,5,FixedGrowth_1_5,BaselineProduction,2019-07-01,2025-08-30,2025-08-31,2025-09-29,2253,30,planned
job_000734,AUS-Go Local,5,FixedGrowth_3,BaselineProduction,2019-07-01,2025-08-30,2025-08-31,2025-09-29,2253,30,planned
job_000735,AUS-Go Local,5,FixedGrowth_4,BaselineProduction,2019-07-01,2025-08-30,2025-08-31,2025-09-29,2253,30,planned
job_000736,AUS-Go Local,5,FixedGrowth_6,BaselineProduction,2019-07-01,2025-08-30,2025-08-31,2025-09-29,2253,30,planned
job_000737,AUS-Go Local,5,LightGBM,MachineLearning,2019-07-01,2025-08-30,2025-08-31,2025-09-29,2253,30,planned
job_000738,AUS-Go Local,5,LinearRegression,BaselineProduction,2019-07-01,2025-08-30,2025-08-31,2025-09-29,2253,30,planned
job_000739,AUS-Go Local,5,NBEATS,DeepLearning,2019-07-01,2025-08-30,2025-08-31,2025-09-29,2253,30,planned
job_000740,AUS-Go Local,5,NHITS,DeepLearning,2019-07-01,2025-08-30,2025-08-31,2025-09-29,2253,30,planned
job_000741,AUS-Go Local,5,Theta,Statistical,2019-07-01,2025-08-30,2025-08-31,2025-09-29,2253,30,planned
job_000742,AUS-Go Local,5,XGBoost,MachineLearning,2019-07-01,2025-08-30,2025-08-31,2025-09-29,2253,30,planned
job_000743,AUS-Go Local,6,ARIMA_Fixed,BaselineProduction,2019-07-01,2025-09-29,2025-09-30,2025-10-29,2283,30,planned
job_000744,AUS-Go Local,6,AutoARIMA,Statistical,2019-07-01,2025-09-29,2025-09-30,2025-10-29,2283,30,planned
job_000745,AUS-Go Local,6,ETS,Statistical,2019-07-01,2025-09-29,2025-09-30,2025-10-29,2283,30,planned
job_000746,AUS-Go Local,6,ETS_Current,BaselineProduction,2019-07-01,2025-09-29,2025-09-30,2025-10-29,2283,30,planned
job_000747,AUS-Go Local,6,FixedGrowth_1_5,BaselineProduction,2019-07-01,2025-09-29,2025-09-30,2025-10-29,2283,30,planned
job_000748,AUS-Go Local,6,FixedGrowth_3,BaselineProduction,2019-07-01,2025-09-29,2025-09-30,2025-10-29,2283,30,planned
job_000749,AUS-Go Local,6,FixedGrowth_4,BaselineProduction,2019-07-01,2025-09-29,2025-09-30,2025-10-29,2283,30,planned
job_000750,AUS-Go Local,6,FixedGrowth_6,BaselineProduction,2019-07-01,2025-09-29,2025-09-30,2025-10-29,2283,30,planned
job_000751,AUS-Go Local,6,LightGBM,MachineLearning,2019-07-01,2025-09-29,2025-09-30,2025-10-29,2283,30,planned
job_000752,AUS-Go Local,6,LinearRegression,BaselineProduction,2019-07-01,2025-09-29,2025-09-30,2025-10-29,2283,30,planned
job_000753,AUS-Go Local,6,NBEATS,DeepLearning,2019-07-01,2025-09-29,2025-09-30,2025-10-29,2283,30,planned
job_000754,AUS-Go Local,6,NHITS,DeepLearning,2019-07-01,2025-09-29,2025-09-30,2025-10-29,2283,30,planned
