metric_id,metric_name,db_type,scenario,scenario_status,granularity,entity_key,forecast_version,unit,unit_status,availability_status,computability_status,not_computable_reason,explanation_context,safe_summary,assistant_allowed_claims,assistant_disallowed_claims,evidence_level,source_object,source_file
hdd_edb,hdd_edb,EDB,not_applicable,not_applicable,forest,APCPRD03,2026-04-16 07:50:38,UNKNOWN,pending_d5,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,"Multiple forecast versions are retained, so cross version accuracy comparison is available.","hdd_edb / EDB at forest grain, key APCPRD03, forecast version 2026-04-16 07:50:38: average MAPE 0.823125, average accuracy 99.176875, across 16 evaluation windows from 2026-04-16 to 2026-05-06.",observed accuracy|observed bias|evaluation window coverage|source identity,cross metric raw aggregation|invented scenario values,VERIFIED_LOCAL,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv
hdd_edb,hdd_edb,EDB,not_applicable,not_applicable,forest,NAMPRD19,2026-04-16 07:50:38,UNKNOWN,pending_d5,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,"Multiple forecast versions are retained, so cross version accuracy comparison is available.","hdd_edb / EDB at forest grain, key NAMPRD19, forecast version 2026-04-16 07:50:38: average MAPE 19.124375, average accuracy 80.875625, across 16 evaluation windows from 2026-04-16 to 2026-05-06.",observed accuracy|observed bias|evaluation window coverage|source identity,cross metric raw aggregation|invented scenario values,VERIFIED_LOCAL,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv
hdd_edb,hdd_edb,EDB,not_applicable,not_applicable,forest,EURPRD05,2026-05-01 03:35:00,UNKNOWN,pending_d5,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,"Multiple forecast versions are retained, so cross version accuracy comparison is available.","hdd_edb / EDB at forest grain, key EURPRD05, forecast version 2026-05-01 03:35:00: average MAPE 9.94875, average accuracy 90.05125, across 32 evaluation windows from 2026-05-01 to 2026-06-09.",observed accuracy|observed bias|evaluation window coverage|source identity,cross metric raw aggregation|invented scenario values,VERIFIED_LOCAL,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv
hdd_edb,hdd_edb,EDB,not_applicable,not_applicable,forest,NAMP104,2026-05-01 03:35:00,UNKNOWN,pending_d5,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,"Multiple forecast versions are retained, so cross version accuracy comparison is available.","hdd_edb / EDB at forest grain, key NAMP104, forecast version 2026-05-01 03:35:00: average MAPE 1.69875, average accuracy 98.30125, across 32 evaluation windows from 2026-05-01 to 2026-06-09.",observed accuracy|observed bias|evaluation window coverage|source identity,cross metric raw aggregation|invented scenario values,VERIFIED_LOCAL,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv
hdd_edb,hdd_edb,EDB,not_applicable,not_applicable,forest,LAMP215,2026-05-01 03:35:00,UNKNOWN,pending_d5,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,"Multiple forecast versions are retained, so cross version accuracy comparison is available.","hdd_edb / EDB at forest grain, key LAMP215, forecast version 2026-05-01 03:35:00: average MAPE 0.247812, average accuracy 99.752188, across 32 evaluation windows from 2026-05-01 to 2026-06-09.",observed accuracy|observed bias|evaluation window coverage|source identity,cross metric raw aggregation|invented scenario values,VERIFIED_LOCAL,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv
hdd_edb,hdd_edb,EDB,not_applicable,not_applicable,forest,EURP137,2026-05-01 03:35:00,UNKNOWN,pending_d5,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,"Multiple forecast versions are retained, so cross version accuracy comparison is available.","hdd_edb / EDB at forest grain, key EURP137, forecast version 2026-05-01 03:35:00: average MAPE 340.947187, average accuracy 0.0, across 32 evaluation windows from 2026-05-01 to 2026-06-09.",observed accuracy|observed bias|evaluation window coverage|source identity,cross metric raw aggregation|invented scenario values,VERIFIED_LOCAL,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv
hdd_edb,hdd_edb,EDB,not_applicable,not_applicable,forest,EURP177,2026-05-01 03:35:00,UNKNOWN,pending_d5,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,"Multiple forecast versions are retained, so cross version accuracy comparison is available.","hdd_edb / EDB at forest grain, key EURP177, forecast version 2026-05-01 03:35:00: average MAPE 329.730625, average accuracy 0.0, across 32 evaluation windows from 2026-05-01 to 2026-06-09.",observed accuracy|observed bias|evaluation window coverage|source identity,cross metric raw aggregation|invented scenario values,VERIFIED_LOCAL,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv
hdd_edb,hdd_edb,EDB,not_applicable,not_applicable,forest,EURPRD83,2026-05-01 03:35:00,UNKNOWN,pending_d5,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,"Multiple forecast versions are retained, so cross version accuracy comparison is available.","hdd_edb / EDB at forest grain, key EURPRD83, forecast version 2026-05-01 03:35:00: average MAPE 10.634375, average accuracy 89.365625, across 32 evaluation windows from 2026-05-01 to 2026-06-09.",observed accuracy|observed bias|evaluation window coverage|source identity,cross metric raw aggregation|invented scenario values,VERIFIED_LOCAL,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv
hdd_edb,hdd_edb,EDB,not_applicable,not_applicable,forest,EURP120,2026-05-01 03:35:00,UNKNOWN,pending_d5,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,"Multiple forecast versions are retained, so cross version accuracy comparison is available.","hdd_edb / EDB at forest grain, key EURP120, forecast version 2026-05-01 03:35:00: average MAPE 0.1275, average accuracy 99.8725, across 32 evaluation windows from 2026-05-01 to 2026-06-09.",observed accuracy|observed bias|evaluation window coverage|source identity,cross metric raw aggregation|invented scenario values,VERIFIED_LOCAL,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv
hdd_edb,hdd_edb,EDB,not_applicable,not_applicable,forest,NAMP283,2026-04-16 07:50:38,UNKNOWN,pending_d5,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,"Multiple forecast versions are retained, so cross version accuracy comparison is available.","hdd_edb / EDB at forest grain, key NAMP283, forecast version 2026-04-16 07:50:38: average MAPE 1.831875, average accuracy 98.168125, across 16 evaluation windows from 2026-04-16 to 2026-05-06.",observed accuracy|observed bias|evaluation window coverage|source identity,cross metric raw aggregation|invented scenario values,VERIFIED_LOCAL,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv
hdd_edb,hdd_edb,EDB,not_applicable,not_applicable,forest,NAMPRD13,2026-05-01 03:35:00,UNKNOWN,pending_d5,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,"Multiple forecast versions are retained, so cross version accuracy comparison is available.","hdd_edb / EDB at forest grain, key NAMPRD13, forecast version 2026-05-01 03:35:00: average MAPE 4.312812, average accuracy 95.687188, across 32 evaluation windows from 2026-05-01 to 2026-06-09.",observed accuracy|observed bias|evaluation window coverage|source identity,cross metric raw aggregation|invented scenario values,VERIFIED_LOCAL,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv
hdd_edb,hdd_edb,EDB,not_applicable,not_applicable,forest,NAMP169,2026-05-01 03:35:00,UNKNOWN,pending_d5,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,"Multiple forecast versions are retained, so cross version accuracy comparison is available.","hdd_edb / EDB at forest grain, key NAMP169, forecast version 2026-05-01 03:35:00: average MAPE 1.88875, average accuracy 98.11125, across 32 evaluation windows from 2026-05-01 to 2026-06-09.",observed accuracy|observed bias|evaluation window coverage|source identity,cross metric raw aggregation|invented scenario values,VERIFIED_LOCAL,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv
hdd_edb,hdd_edb,EDB,not_applicable,not_applicable,forest,NAMPRD04,2026-05-01 03:35:00,UNKNOWN,pending_d5,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,"Multiple forecast versions are retained, so cross version accuracy comparison is available.","hdd_edb / EDB at forest grain, key NAMPRD04, forecast version 2026-05-01 03:35:00: average MAPE 11.505625, average accuracy 88.494375, across 32 evaluation windows from 2026-05-01 to 2026-06-09.",observed accuracy|observed bias|evaluation window coverage|source identity,cross metric raw aggregation|invented scenario values,VERIFIED_LOCAL,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv
hdd_edb,hdd_edb,EDB,not_applicable,not_applicable,forest,NAMP108,2026-05-01 03:35:00,UNKNOWN,pending_d5,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,"Multiple forecast versions are retained, so cross version accuracy comparison is available.","hdd_edb / EDB at forest grain, key NAMP108, forecast version 2026-05-01 03:35:00: average MAPE 0.864688, average accuracy 99.135312, across 32 evaluation windows from 2026-05-01 to 2026-06-09.",observed accuracy|observed bias|evaluation window coverage|source identity,cross metric raw aggregation|invented scenario values,VERIFIED_LOCAL,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv
hdd_edb,hdd_edb,EDB,not_applicable,not_applicable,forest,AUSP300,2026-05-01 03:35:00,UNKNOWN,pending_d5,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,"Multiple forecast versions are retained, so cross version accuracy comparison is available.","hdd_edb / EDB at forest grain, key AUSP300, forecast version 2026-05-01 03:35:00: average MAPE 5.475313, average accuracy 94.524687, across 32 evaluation windows from 2026-05-01 to 2026-06-09.",observed accuracy|observed bias|evaluation window coverage|source identity,cross metric raw aggregation|invented scenario values,VERIFIED_LOCAL,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv
hdd_edb,hdd_edb,EDB,not_applicable,not_applicable,forest,EURP119,2026-05-01 03:35:00,UNKNOWN,pending_d5,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,"Multiple forecast versions are retained, so cross version accuracy comparison is available.","hdd_edb / EDB at forest grain, key EURP119, forecast version 2026-05-01 03:35:00: average MAPE 0.297187, average accuracy 99.702812, across 32 evaluation windows from 2026-05-01 to 2026-06-09.",observed accuracy|observed bias|evaluation window coverage|source identity,cross metric raw aggregation|invented scenario values,VERIFIED_LOCAL,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv
hdd_edb,hdd_edb,EDB,not_applicable,not_applicable,forest,NAMP126,2026-05-01 03:35:00,UNKNOWN,pending_d5,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,"Multiple forecast versions are retained, so cross version accuracy comparison is available.","hdd_edb / EDB at forest grain, key NAMP126, forecast version 2026-05-01 03:35:00: average MAPE 0.988125, average accuracy 99.011875, across 32 evaluation windows from 2026-05-01 to 2026-06-09.",observed accuracy|observed bias|evaluation window coverage|source identity,cross metric raw aggregation|invented scenario values,VERIFIED_LOCAL,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv
hdd_edb,hdd_edb,EDB,not_applicable,not_applicable,forest,APCPRD04,2026-05-01 03:35:00,UNKNOWN,pending_d5,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,"Multiple forecast versions are retained, so cross version accuracy comparison is available.","hdd_edb / EDB at forest grain, key APCPRD04, forecast version 2026-05-01 03:35:00: average MAPE 0.376563, average accuracy 99.623437, across 32 evaluation windows from 2026-05-01 to 2026-06-09.",observed accuracy|observed bias|evaluation window coverage|source identity,cross metric raw aggregation|invented scenario values,VERIFIED_LOCAL,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv
hdd_edb,hdd_edb,EDB,not_applicable,not_applicable,forest,NAMPRD20,2026-04-16 07:50:38,UNKNOWN,pending_d5,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,"Multiple forecast versions are retained, so cross version accuracy comparison is available.","hdd_edb / EDB at forest grain, key NAMPRD20, forecast version 2026-04-16 07:50:38: average MAPE 19.49625, average accuracy 80.50375, across 16 evaluation windows from 2026-04-16 to 2026-05-06.",observed accuracy|observed bias|evaluation window coverage|source identity,cross metric raw aggregation|invented scenario values,VERIFIED_LOCAL,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv
hdd_edb,hdd_edb,EDB,not_applicable,not_applicable,forest,EURP176,2026-05-01 03:35:00,UNKNOWN,pending_d5,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,"Multiple forecast versions are retained, so cross version accuracy comparison is available.","hdd_edb / EDB at forest grain, key EURP176, forecast version 2026-05-01 03:35:00: average MAPE 1.093125, average accuracy 98.906875, across 32 evaluation windows from 2026-05-01 to 2026-06-09.",observed accuracy|observed bias|evaluation window coverage|source identity,cross metric raw aggregation|invented scenario values,VERIFIED_LOCAL,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv
hdd_edb,hdd_edb,EDB,not_applicable,not_applicable,forest,EURP107,2026-05-01 03:35:00,UNKNOWN,pending_d5,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,"Multiple forecast versions are retained, so cross version accuracy comparison is available.","hdd_edb / EDB at forest grain, key EURP107, forecast version 2026-05-01 03:35:00: average MAPE 1.002812, average accuracy 98.997187, across 32 evaluation windows from 2026-05-01 to 2026-06-09.",observed accuracy|observed bias|evaluation window coverage|source identity,cross metric raw aggregation|invented scenario values,VERIFIED_LOCAL,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv
hdd_edb,hdd_edb,EDB,not_applicable,not_applicable,forest,EURPRD04,2026-05-01 03:35:00,UNKNOWN,pending_d5,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,"Multiple forecast versions are retained, so cross version accuracy comparison is available.","hdd_edb / EDB at forest grain, key EURPRD04, forecast version 2026-05-01 03:35:00: average MAPE 0.320937, average accuracy 99.679063, across 32 evaluation windows from 2026-05-01 to 2026-06-09.",observed accuracy|observed bias|evaluation window coverage|source identity,cross metric raw aggregation|invented scenario values,VERIFIED_LOCAL,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv
hdd_edb,hdd_edb,EDB,not_applicable,not_applicable,forest,APCPRD04,2026-04-06 19:49:02,UNKNOWN,pending_d5,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,"Multiple forecast versions are retained, so cross version accuracy comparison is available.","hdd_edb / EDB at forest grain, key APCPRD04, forecast version 2026-04-06 19:49:02: average MAPE 0.14, average accuracy 99.86, across 9 evaluation windows from 2026-04-07 to 2026-04-21.",observed accuracy|observed bias|evaluation window coverage|source identity,cross metric raw aggregation|invented scenario values,VERIFIED_LOCAL,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv
hdd_edb,hdd_edb,EDB,not_applicable,not_applicable,forest,APCPRD04,2026-04-16 07:50:38,UNKNOWN,pending_d5,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,"Multiple forecast versions are retained, so cross version accuracy comparison is available.","hdd_edb / EDB at forest grain, key APCPRD04, forecast version 2026-04-16 07:50:38: average MAPE 0.830625, average accuracy 99.169375, across 16 evaluation windows from 2026-04-16 to 2026-05-06.",observed accuracy|observed bias|evaluation window coverage|source identity,cross metric raw aggregation|invented scenario values,VERIFIED_LOCAL,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv
hdd_edb,hdd_edb,EDB,not_applicable,not_applicable,forest,TWNP295,2026-04-16 07:50:38,UNKNOWN,pending_d5,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,"Multiple forecast versions are retained, so cross version accuracy comparison is available.","hdd_edb / EDB at forest grain, key TWNP295, forecast version 2026-04-16 07:50:38: average MAPE 26.62625, average accuracy 73.37375, across 16 evaluation windows from 2026-04-16 to 2026-05-06.",observed accuracy|observed bias|evaluation window coverage|source identity,cross metric raw aggregation|invented scenario values,VERIFIED_LOCAL,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv
hdd_edb,hdd_edb,EDB,not_applicable,not_applicable,forest,NAMP102,2026-05-01 03:35:00,UNKNOWN,pending_d5,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,"Multiple forecast versions are retained, so cross version accuracy comparison is available.","hdd_edb / EDB at forest grain, key NAMP102, forecast version 2026-05-01 03:35:00: average MAPE 1.865938, average accuracy 98.134062, across 32 evaluation windows from 2026-05-01 to 2026-06-09.",observed accuracy|observed bias|evaluation window coverage|source identity,cross metric raw aggregation|invented scenario values,VERIFIED_LOCAL,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv
hdd_edb,hdd_edb,EDB,not_applicable,not_applicable,forest,NAMPRD12,2026-05-01 03:35:00,UNKNOWN,pending_d5,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,"Multiple forecast versions are retained, so cross version accuracy comparison is available.","hdd_edb / EDB at forest grain, key NAMPRD12, forecast version 2026-05-01 03:35:00: average MAPE 16.331563, average accuracy 83.668437, across 32 evaluation windows from 2026-05-01 to 2026-06-09.",observed accuracy|observed bias|evaluation window coverage|source identity,cross metric raw aggregation|invented scenario values,VERIFIED_LOCAL,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv
hdd_edb,hdd_edb,EDB,not_applicable,not_applicable,forest,EURP192,2026-05-01 03:35:00,UNKNOWN,pending_d5,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,"Multiple forecast versions are retained, so cross version accuracy comparison is available.","hdd_edb / EDB at forest grain, key EURP192, forecast version 2026-05-01 03:35:00: average MAPE 50.387813, average accuracy 49.612187, across 32 evaluation windows from 2026-05-01 to 2026-06-09.",observed accuracy|observed bias|evaluation window coverage|source identity,cross metric raw aggregation|invented scenario values,VERIFIED_LOCAL,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv
hdd_edb,hdd_edb,EDB,not_applicable,not_applicable,forest,EURPRD10,2026-05-01 03:35:00,UNKNOWN,pending_d5,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,"Multiple forecast versions are retained, so cross version accuracy comparison is available.","hdd_edb / EDB at forest grain, key EURPRD10, forecast version 2026-05-01 03:35:00: average MAPE 13.03625, average accuracy 86.96375, across 32 evaluation windows from 2026-05-01 to 2026-06-09.",observed accuracy|observed bias|evaluation window coverage|source identity,cross metric raw aggregation|invented scenario values,VERIFIED_LOCAL,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv
hdd_edb,hdd_edb,EDB,not_applicable,not_applicable,forest,NAMPRD07,2026-04-16 07:50:38,UNKNOWN,pending_d5,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,"Multiple forecast versions are retained, so cross version accuracy comparison is available.","hdd_edb / EDB at forest grain, key NAMPRD07, forecast version 2026-04-16 07:50:38: average MAPE 11.429375, average accuracy 88.570625, across 16 evaluation windows from 2026-04-16 to 2026-05-06.",observed accuracy|observed bias|evaluation window coverage|source identity,cross metric raw aggregation|invented scenario values,VERIFIED_LOCAL,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv
hdd_edb,hdd_edb,EDB,not_applicable,not_applicable,forest,GBRP267,2026-05-01 03:35:00,UNKNOWN,pending_d5,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,"Multiple forecast versions are retained, so cross version accuracy comparison is available.","hdd_edb / EDB at forest grain, key GBRP267, forecast version 2026-05-01 03:35:00: average MAPE 11.18625, average accuracy 88.81375, across 32 evaluation windows from 2026-05-01 to 2026-06-09.",observed accuracy|observed bias|evaluation window coverage|source identity,cross metric raw aggregation|invented scenario values,VERIFIED_LOCAL,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv
hdd_edb,hdd_edb,EDB,not_applicable,not_applicable,forest,NAMPRD19,2026-05-01 03:35:00,UNKNOWN,pending_d5,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,"Multiple forecast versions are retained, so cross version accuracy comparison is available.","hdd_edb / EDB at forest grain, key NAMPRD19, forecast version 2026-05-01 03:35:00: average MAPE 19.075937, average accuracy 80.924063, across 32 evaluation windows from 2026-05-01 to 2026-06-09.",observed accuracy|observed bias|evaluation window coverage|source identity,cross metric raw aggregation|invented scenario values,VERIFIED_LOCAL,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv
hdd_edb,hdd_edb,EDB,not_applicable,not_applicable,forest,NAMP134,2026-05-01 03:35:00,UNKNOWN,pending_d5,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,"Multiple forecast versions are retained, so cross version accuracy comparison is available.","hdd_edb / EDB at forest grain, key NAMP134, forecast version 2026-05-01 03:35:00: average MAPE 0.978437, average accuracy 99.021563, across 32 evaluation windows from 2026-05-01 to 2026-06-09.",observed accuracy|observed bias|evaluation window coverage|source identity,cross metric raw aggregation|invented scenario values,VERIFIED_LOCAL,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv
hdd_edb,hdd_edb,EDB,not_applicable,not_applicable,forest,ITAP293,2026-05-01 03:35:00,UNKNOWN,pending_d5,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,"Multiple forecast versions are retained, so cross version accuracy comparison is available.","hdd_edb / EDB at forest grain, key ITAP293, forecast version 2026-05-01 03:35:00: average MAPE 68.655625, average accuracy 31.344375, across 32 evaluation windows from 2026-05-01 to 2026-06-09.",observed accuracy|observed bias|evaluation window coverage|source identity,cross metric raw aggregation|invented scenario values,VERIFIED_LOCAL,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv
hdd_edb,hdd_edb,EDB,not_applicable,not_applicable,forest,NAMP170,2026-05-01 03:35:00,UNKNOWN,pending_d5,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,"Multiple forecast versions are retained, so cross version accuracy comparison is available.","hdd_edb / EDB at forest grain, key NAMP170, forecast version 2026-05-01 03:35:00: average MAPE 15.699375, average accuracy 84.300625, across 32 evaluation windows from 2026-05-01 to 2026-06-09.",observed accuracy|observed bias|evaluation window coverage|source identity,cross metric raw aggregation|invented scenario values,VERIFIED_LOCAL,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv
hdd_edb,hdd_edb,EDB,not_applicable,not_applicable,forest,BRAP284,2026-05-01 03:35:00,UNKNOWN,pending_d5,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,"Multiple forecast versions are retained, so cross version accuracy comparison is available.","hdd_edb / EDB at forest grain, key BRAP284, forecast version 2026-05-01 03:35:00: average MAPE 0.928125, average accuracy 99.071875, across 32 evaluation windows from 2026-05-01 to 2026-06-09.",observed accuracy|observed bias|evaluation window coverage|source identity,cross metric raw aggregation|invented scenario values,VERIFIED_LOCAL,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv
hdd_edb,hdd_edb,EDB,not_applicable,not_applicable,forest,EURP195,2026-05-01 03:35:00,UNKNOWN,pending_d5,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,"Multiple forecast versions are retained, so cross version accuracy comparison is available.","hdd_edb / EDB at forest grain, key EURP195, forecast version 2026-05-01 03:35:00: average MAPE 44.01875, average accuracy 55.98125, across 32 evaluation windows from 2026-05-01 to 2026-06-09.",observed accuracy|observed bias|evaluation window coverage|source identity,cross metric raw aggregation|invented scenario values,VERIFIED_LOCAL,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv
hdd_edb,hdd_edb,EDB,not_applicable,not_applicable,forest,NAMPRD06,2026-05-01 03:35:00,UNKNOWN,pending_d5,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,"Multiple forecast versions are retained, so cross version accuracy comparison is available.","hdd_edb / EDB at forest grain, key NAMPRD06, forecast version 2026-05-01 03:35:00: average MAPE 6.810937, average accuracy 93.189063, across 32 evaluation windows from 2026-05-01 to 2026-06-09.",observed accuracy|observed bias|evaluation window coverage|source identity,cross metric raw aggregation|invented scenario values,VERIFIED_LOCAL,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv
hdd_edb,hdd_edb,EDB,not_applicable,not_applicable,forest,NAMPRD17,2026-05-01 03:35:00,UNKNOWN,pending_d5,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,"Multiple forecast versions are retained, so cross version accuracy comparison is available.","hdd_edb / EDB at forest grain, key NAMPRD17, forecast version 2026-05-01 03:35:00: average MAPE 4.013438, average accuracy 95.986563, across 32 evaluation windows from 2026-05-01 to 2026-06-09.",observed accuracy|observed bias|evaluation window coverage|source identity,cross metric raw aggregation|invented scenario values,VERIFIED_LOCAL,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv
hdd_edb,hdd_edb,EDB,not_applicable,not_applicable,forest,IDNP305,2026-05-01 03:35:00,UNKNOWN,pending_d5,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,"Multiple forecast versions are retained, so cross version accuracy comparison is available.","hdd_edb / EDB at forest grain, key IDNP305, forecast version 2026-05-01 03:35:00: average MAPE 8.744063, average accuracy 91.255938, across 32 evaluation windows from 2026-05-01 to 2026-06-09.",observed accuracy|observed bias|evaluation window coverage|source identity,cross metric raw aggregation|invented scenario values,VERIFIED_LOCAL,forecast_substrateBE_hdd_forest_metrics,hdd_forest_metrics.csv
