run_id,entity_key,window_id,model_name,forecast_rows,rmsse,rmse_model_adjusted,rmse_naive,denominator_floored,risk_status,created_timestamp
non_negative_policy_20260612_122931,EUR-MSIT,3,ARIMA_Fixed,30,0.9918502118782617,74.05443960928308,74.66292664196396,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,3,ETS_Current,30,0.8921139874772906,66.60784120328692,74.66292664196396,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,3,FixedGrowth_1_5,30,1.214080262675326,90.64678558958421,74.66292664196396,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,3,FixedGrowth_3,30,1.430623109861657,106.81450830389927,74.66292664196396,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,3,FixedGrowth_4,30,1.5758523443915866,117.65774798787598,74.66292664196396,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,3,FixedGrowth_6,30,1.8676637334057555,139.44524031913048,74.66292664196396,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,3,LinearRegression,30,1.106454310837088,82.6111170427143,74.66292664196396,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,4,ARIMA_Fixed,30,4.223540098169017,128.5124468451267,30.42766112267745,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,4,ETS_Current,30,1.4009604470825399,42.62794973010222,30.42766112267745,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,4,FixedGrowth_1_5,30,1.1730269818942514,35.69246749283538,30.42766112267745,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,4,FixedGrowth_3,30,1.5113799486559056,45.98775690531154,30.42766112267745,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,4,FixedGrowth_4,30,1.7847972240861796,54.30720510718968,30.42766112267745,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,4,FixedGrowth_6,30,2.3869808740706926,72.63024514253544,30.42766112267745,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,4,LinearRegression,30,1.0660124028403093,32.43626414619605,30.42766112267745,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,5,ARIMA_Fixed,30,7.997912470581972,239.49906296017335,29.945196804929036,False,high_risk,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,5,ETS_Current,30,1.0153551554682976,30.40500995739749,29.945196804929036,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,5,FixedGrowth_1_5,30,0.500670964119212,14.992690555063367,29.945196804929036,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,5,FixedGrowth_3,30,0.21210585334557744,6.351551521910732,29.945196804929036,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,5,FixedGrowth_4,30,0.45814059359256665,13.71911023945642,29.945196804929036,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,5,FixedGrowth_6,30,1.1245274757178019,33.674196572919634,29.945196804929036,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,5,LinearRegression,30,0.692636296335152,20.741130207993272,29.945196804929036,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,6,ARIMA_Fixed,30,2.3792629099290425,41.49683568609727,17.441046768276166,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,6,ETS_Current,30,2.1532480529884688,37.55489999587147,17.441046768276166,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,6,FixedGrowth_1_5,30,1.889635229985487,32.95721642115917,17.441046768276166,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,6,FixedGrowth_3,30,2.7972023222496705,48.7861365226872,17.441046768276166,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,6,FixedGrowth_4,30,3.4051476684171655,59.38933973775032,17.441046768276166,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,6,FixedGrowth_6,30,4.623880899242027,80.64532301461905,17.441046768276166,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,6,LinearRegression,30,1.0042739295595855,17.515588573609215,17.441046768276166,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,7,ARIMA_Fixed,30,0.6472074390176881,3.0417817972751537,4.699856049077369,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,7,ETS_Current,30,6.325454079605408,29.7287236191946,4.699856049077369,False,high_risk,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,7,FixedGrowth_1_5,30,4.179299905225673,19.642107940483356,4.699856049077369,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,7,FixedGrowth_3,30,7.500062976517806,35.249216348648424,4.699856049077369,False,high_risk,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,7,FixedGrowth_4,30,9.72142039158633,45.6892764330211,4.699856049077369,False,high_risk,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,7,FixedGrowth_6,30,14.169449048140326,66.59437082099588,4.699856049077369,False,high_risk,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,7,LinearRegression,30,4.367526775836989,20.52674713692485,4.699856049077369,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,8,ARIMA_Fixed,30,3.6791422982178914,5.69246442753711,1.5472259472797327,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,8,ETS_Current,30,0.857768852853511,1.3271622259033231,1.5472259472797327,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,8,FixedGrowth_1_5,30,10.71557668703081,16.579418290239865,1.5472259472797327,False,high_risk,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,8,FixedGrowth_3,30,20.80734268455036,32.193660495477445,1.5472259472797327,False,high_risk,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,8,FixedGrowth_4,30,27.541348413846574,42.61268888897493,1.5472259472797327,False,high_risk,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,8,FixedGrowth_6,30,41.013222107861246,63.456721426829695,1.5472259472797327,False,high_risk,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,8,LinearRegression,30,5.7620383135199,8.915175187897942,1.5472259472797327,False,high_risk,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,9,ARIMA_Fixed,30,0.6872171093992561,7.999759615965135,11.640803912694022,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,9,ETS_Current,30,0.749494625406869,8.72471996797942,11.640803912694022,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,9,FixedGrowth_1_5,30,2.2386586150501424,26.059785965261874,11.640803912694022,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,9,FixedGrowth_3,30,3.5524125763946897,41.352938218798755,11.640803912694022,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,9,FixedGrowth_4,30,4.437306790068991,51.65381824365886,11.640803912694022,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,9,FixedGrowth_6,30,6.214907201210422,72.34651606488052,11.640803912694022,False,high_risk,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,9,LinearRegression,30,1.640743185252243,19.099569690610362,11.640803912694022,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,10,ARIMA_Fixed,30,0.694217585848153,13.4476972045351,19.371012026590364,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,10,ETS_Current,30,0.4822178371428866,9.341047522731248,19.371012026590364,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,10,FixedGrowth_1_5,30,0.42565508102217997,8.245369693659944,19.371012026590364,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,10,FixedGrowth_3,30,0.8079997768658693,15.651773395151084,19.371012026590364,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,10,FixedGrowth_4,30,1.2977911499632249,25.13952797394017,19.371012026590364,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,10,FixedGrowth_6,30,2.3383164568748542,45.29555620809697,19.371012026590364,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,10,LinearRegression,30,0.8635074364397797,16.727012936325185,19.371012026590364,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,11,ARIMA_Fixed,30,5.8576164271083675,161.32467308110347,27.541010082959964,False,high_risk,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,11,ETS_Current,30,2.313915807570392,63.727578587416616,27.541010082959964,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,11,FixedGrowth_1_5,30,0.45057457784081933,12.409278991439434,27.541010082959964,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,11,FixedGrowth_3,30,0.22593177093497752,6.222389181381216,27.541010082959964,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,11,FixedGrowth_4,30,0.5550399484334833,15.28636081625214,27.541010082959964,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,11,FixedGrowth_6,30,1.2969700802776587,35.71986605822439,27.541010082959964,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,11,LinearRegression,30,0.5001037275464754,13.77336180288334,27.541010082959964,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,12,ARIMA_Fixed,30,0.6639443255544546,9.60074800557263,14.460170282433127,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,12,ETS_Current,30,0.6613866847992806,9.563764084731524,14.460170282433127,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,12,FixedGrowth_1_5,30,0.5095741264123524,7.36852863944472,14.460170282433127,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,12,FixedGrowth_3,30,1.4048012935623513,20.31366591789393,14.460170282433127,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,12,FixedGrowth_4,30,2.1164614294972597,30.60439266673221,14.460170282433127,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,12,FixedGrowth_6,30,3.5726004148092816,51.66041034923344,14.460170282433127,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-MSIT,12,LinearRegression,30,1.0565594492002472,15.278029548949329,14.460170282433127,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,1,ARIMA_Fixed,30,0.4289813335439899,6365.788416897294,14839.313320015392,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,1,ETS_Current,30,0.372074762892253,5521.333985028577,14839.313320015392,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,1,FixedGrowth_1_5,30,0.25563505516754265,3793.4486792105845,14839.313320015392,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,1,FixedGrowth_3,30,1.0138030271399159,15044.140764509277,14839.313320015392,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,1,FixedGrowth_4,30,1.6502640547592142,24488.785369331017,14839.313320015392,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,1,FixedGrowth_6,30,2.9400655121245554,43628.55331578779,14839.313320015392,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,1,LinearRegression,30,0.31549983530376635,4681.800908485842,14839.313320015392,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,2,ARIMA_Fixed,30,1.0,12368.852211670524,12368.852211670524,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,2,ETS_Current,30,1.6299593824960448,20160.726713119326,12368.852211670524,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,2,FixedGrowth_1_5,30,0.6156351922365919,7614.700709077778,12368.852211670524,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,2,FixedGrowth_3,30,1.6082472776576746,19892.17289716923,12368.852211670524,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,2,FixedGrowth_4,30,2.3726468830107,29346.918646440074,12368.852211670524,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,2,FixedGrowth_6,30,3.9353147672325357,48675.32676230383,12368.852211670524,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,2,LinearRegression,30,0.46980277766872297,5810.92112561674,12368.852211670524,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,3,ARIMA_Fixed,30,3.0082614654574376,194148.73838898513,64538.51854910583,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,3,ETS_Current,30,0.9365578635719963,60444.05705045221,64538.51854910583,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,3,FixedGrowth_1_5,30,0.7747412640544151,50000.653440933565,64538.51854910583,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,3,FixedGrowth_3,30,0.5534775470194097,35720.62093482577,64538.51854910583,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,3,FixedGrowth_4,30,0.4113883649619129,26550.395622980734,64538.51854910583,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,3,FixedGrowth_6,30,0.19034747305564867,12284.743920577404,64538.51854910583,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,3,LinearRegression,30,0.8061144962075821,52025.43536619614,64538.51854910583,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,4,ARIMA_Fixed,30,1.0763264748481176,104170.70351715712,96783.55587402682,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,4,ETS_Current,30,1.0030821671096815,97081.85896669976,96783.55587402682,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,4,FixedGrowth_1_5,30,1.0107680010924964,97825.72130941403,96783.55587402682,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,4,FixedGrowth_3,30,1.0466446339346018,101297.98940865987,96783.55587402682,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,4,FixedGrowth_4,30,1.0833522338023862,104850.681451465,96783.55587402682,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,4,FixedGrowth_6,30,1.183036061244291,114498.43673442544,96783.55587402682,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,4,LinearRegression,30,1.009768963374118,97729.0308865771,96783.55587402682,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,5,ARIMA_Fixed,30,3.073354900889883,1846527.0238481797,600818.0257065404,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,5,ETS_Current,30,2.6984450024185023,1621274.3988307654,600818.0257065404,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,5,FixedGrowth_1_5,30,0.9815343401717118,589723.5244251398,600818.0257065404,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,5,FixedGrowth_3,30,0.9630952584433358,578644.9917452553,600818.0257065404,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,5,FixedGrowth_4,30,0.950818066587319,571268.633573103,600818.0257065404,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,5,FixedGrowth_6,30,0.9263031758153865,556539.6452990989,600818.0257065404,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,5,LinearRegression,30,0.6422357375205086,385866.80785525584,600818.0257065404,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,6,ARIMA_Fixed,30,1.0,43115.596350401545,43115.596350401545,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,6,ETS_Current,30,1.5421335834413223,66490.00910205433,43115.596350401545,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,6,FixedGrowth_1_5,30,0.6019510080487569,25953.47668574751,43115.596350401545,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,6,FixedGrowth_3,30,0.27992112723458673,12068.966331795835,43115.596350401545,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,6,FixedGrowth_4,30,0.29242216286104816,12607.955937828334,43115.596350401545,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,6,FixedGrowth_6,30,0.7558934422961824,32590.79654195774,43115.596350401545,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,6,LinearRegression,30,3.160214507159784,136254.5330713844,43115.596350401545,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,7,ARIMA_Fixed,30,2.157388982381324,70294.60680951123,32583.186149361027,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,7,ETS_Current,30,0.6029849577225269,19647.171122737684,32583.186149361027,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,7,FixedGrowth_1_5,30,0.508953761160561,16583.33514131199,32583.186149361027,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,7,FixedGrowth_3,30,0.41853811117783873,13637.305187109481,32583.186149361027,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,7,FixedGrowth_4,30,0.6959358299101467,22675.80669397236,32583.186149361027,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,7,FixedGrowth_6,30,1.4066888266613975,45834.403893334566,32583.186149361027,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,7,LinearRegression,30,0.3910989028230334,12743.248353493755,32583.186149361027,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,8,ARIMA_Fixed,30,2.0529442418390924,47790.12855464518,23278.824422349277,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,8,ETS_Current,30,1.7787764685424698,41407.82509780664,23278.824422349277,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,8,FixedGrowth_1_5,30,0.6105293221147102,14212.404894204265,23278.824422349277,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,8,FixedGrowth_3,30,1.0531121713387102,24515.21333363284,23278.824422349277,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,8,FixedGrowth_4,30,1.5353960060245406,35742.21404302162,23278.824422349277,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,8,FixedGrowth_6,30,2.583080147272939,60131.06921722285,23278.824422349277,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,8,LinearRegression,30,0.6789604891724953,15805.402017158895,23278.824422349277,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,9,ARIMA_Fixed,30,1.30947147544466,14821.722298378365,11318.858467951983,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,9,ETS_Current,30,4.094039634400368,46339.85518396364,11318.858467951983,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,9,FixedGrowth_1_5,30,2.3786511068673764,26923.615223269157,11318.858467951983,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,9,FixedGrowth_3,30,4.036723747832751,45691.104775939595,11318.858467951983,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,9,FixedGrowth_4,30,5.16801138323389,58495.98940758915,11318.858467951983,False,high_risk,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,9,FixedGrowth_6,30,7.450300865890597,84328.90104467577,11318.858467951983,False,high_risk,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,9,LinearRegression,30,2.9046301371090895,32877.097423685744,11318.858467951983,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,10,ARIMA_Fixed,30,25.755809285980074,467672.9212379504,18157.95869759463,False,high_risk,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,10,ETS_Current,30,2.165287596604852,39317.202747564836,18157.95869759463,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,10,FixedGrowth_1_5,30,1.6460224976479685,29888.408527603366,18157.95869759463,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,10,FixedGrowth_3,30,2.5883217894833583,46998.640149523046,18157.95869759463,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,10,FixedGrowth_4,30,3.259821956864013,59191.712454248845,18157.95869759463,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,10,FixedGrowth_6,30,4.639109571176343,84236.75998703597,18157.95869759463,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,10,LinearRegression,30,2.513473054002084,45639.53990208687,18157.95869759463,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,11,ARIMA_Fixed,30,3.990698705281762,330009.7155892092,82694.72088996231,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,11,ETS_Current,30,2.4295446545543733,200910.51709807376,82694.72088996231,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,11,FixedGrowth_1_5,30,0.7916254350418713,65463.244400182535,82694.72088996231,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,11,FixedGrowth_3,30,0.599182151970648,49549.200819459715,82694.72088996231,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,11,FixedGrowth_4,30,0.48917751314718944,40452.397915352696,82694.72088996231,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,11,FixedGrowth_6,30,0.3751651265765514,31024.175429895295,82694.72088996231,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,11,LinearRegression,30,0.4831648308994255,39955.18083507383,82694.72088996231,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,12,ARIMA_Fixed,30,1.2935320571049294,49400.59469535503,38190.468047555885,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,12,ETS_Current,30,0.19826837677476664,7571.962108057496,38190.468047555885,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,12,FixedGrowth_1_5,30,0.49962745418239074,19081.006324634283,38190.468047555885,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,12,FixedGrowth_3,30,0.21482851696653077,8204.401612914111,38190.468047555885,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,12,FixedGrowth_4,30,0.4629596030464512,17680.64392745465,38190.468047555885,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,12,FixedGrowth_6,30,1.1313209122216465,43205.67514973256,38190.468047555885,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,EUR-Multitenant,12,LinearRegression,30,0.4636179837011091,17705.787792809493,38190.468047555885,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,FRA-Go Local,1,ARIMA_Fixed,30,1.1113035632728763,892.0331215378914,802.6907777662333,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,FRA-Go Local,1,ETS_Current,30,1.0045368079428336,806.3324316624424,802.6907777662333,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,FRA-Go Local,1,FixedGrowth_1_5,30,0.17852028878162174,143.2965894491725,802.6907777662333,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,FRA-Go Local,1,FixedGrowth_3,30,1.099161611485095,882.2868888137572,802.6907777662333,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,FRA-Go Local,1,FixedGrowth_4,30,1.7842898701706822,1432.2330236477162,802.6907777662333,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,FRA-Go Local,1,FixedGrowth_6,30,3.161325915011243,2537.567157492924,802.6907777662333,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,FRA-Go Local,1,LinearRegression,30,0.5547610403958695,445.3015709897652,802.6907777662333,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,FRA-Go Local,2,ARIMA_Fixed,30,1.0,848.736403336182,848.736403336182,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,FRA-Go Local,2,ETS_Current,30,0.8355063826544353,709.1246821785492,848.736403336182,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,FRA-Go Local,2,FixedGrowth_1_5,30,0.22025534078903153,186.93872575686768,848.736403336182,False,beats_naive,2026-06-12T12:29:31
non_negative_policy_20260612_122931,FRA-Go Local,2,FixedGrowth_3,30,1.031399206684802,875.38605308545,848.736403336182,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,FRA-Go Local,2,FixedGrowth_4,30,1.6832339188024483,1428.6219022178568,848.736403336182,False,acceptable,2026-06-12T12:29:31
non_negative_policy_20260612_122931,FRA-Go Local,2,FixedGrowth_6,30,2.9991009686456915,2545.4461693704034,848.736403336182,False,warning,2026-06-12T12:29:31
non_negative_policy_20260612_122931,FRA-Go Local,2,LinearRegression,30,0.4538564820015191,385.2045181647819,848.736403336182,False,beats_naive,2026-06-12T12:29:31
