file_path,column_name,inferred_type,null_count,sample_values,notes
outputs/model_lab/tournament_engine/tournament_risk_register.csv,created_timestamp,date_like,0,2026-06-13T18:07:40,null_count sample-based for large CSVs
outputs/model_lab/tournament_engine/tournament_summary.csv,run_id,text_like,0,tournament_engine,null_count sample-based for large CSVs
outputs/model_lab/tournament_engine/tournament_summary.csv,baseline_models,integer_like,0,7,null_count sample-based for large CSVs
outputs/model_lab/tournament_engine/tournament_summary.csv,challenger_models,integer_like,0,6,null_count sample-based for large CSVs
outputs/model_lab/tournament_engine/tournament_summary.csv,total_tournament_models,integer_like,0,13,null_count sample-based for large CSVs
outputs/model_lab/tournament_engine/tournament_summary.csv,entity_model_rows,integer_like,0,507,null_count sample-based for large CSVs
outputs/model_lab/tournament_engine/tournament_summary.csv,pairwise_comparisons,integer_like,0,78,null_count sample-based for large CSVs
outputs/model_lab/tournament_engine/tournament_summary.csv,preliminary_standings_created,boolean_like,0,True,null_count sample-based for large CSVs
outputs/model_lab/tournament_engine/tournament_summary.csv,champion_selected,boolean_like,0,False,null_count sample-based for large CSVs
outputs/model_lab/tournament_engine/tournament_summary.csv,winner_selected,boolean_like,0,False,null_count sample-based for large CSVs
outputs/model_lab/tournament_engine/tournament_summary.csv,ready_for_5_30A_sanity_review,boolean_like,0,True,null_count sample-based for large CSVs
outputs/model_lab/tournament_engine/tournament_summary.csv,created_timestamp,date_like,0,2026-06-13T18:07:40,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_candidate_readiness_for_5_31.csv,run_id,text_like,0,tournament_sanity_review,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_candidate_readiness_for_5_31.csv,model_name,text_like,0,ARIMA_Fixed | ETS_Current | FixedGrowth_1_5 | FixedGrowth_3 | FixedGrowth_4,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_candidate_readiness_for_5_31.csv,model_origin,text_like,0,baseline | challenger,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_candidate_readiness_for_5_31.csv,model_family,text_like,0,statistical | growth_baseline | machine_learning | lightweight_neural,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_candidate_readiness_for_5_31.csv,eligible_for_5_31_review,boolean_like,0,True,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_candidate_readiness_for_5_31.csv,not_eligible_reason,all_null_or_empty,13,,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_candidate_readiness_for_5_31.csv,requires_manual_review,boolean_like,0,False | True,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_candidate_readiness_for_5_31.csv,manual_review_reason,text_like,11,Risk status requires review: medium. | High-risk flag: extreme MASE/RMSSE and possible scale or recursive-collapse issue.,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_candidate_readiness_for_5_31.csv,created_timestamp,date_like,0,2026-06-13T19:46:36,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_preliminary_standings_review.csv,run_id,text_like,0,tournament_sanity_review,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_preliminary_standings_review.csv,preliminary_position,integer_like,0,1 | 2 | 3 | 4 | 5,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_preliminary_standings_review.csv,model_name,text_like,0,ETS Explicit | AutoARIMA | FixedGrowth_1_5 | ETS_Current | LinearRegression,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_preliminary_standings_review.csv,model_origin,text_like,0,challenger | baseline,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_preliminary_standings_review.csv,model_family,text_like,0,statistical | growth_baseline | machine_learning | lightweight_neural,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_preliminary_standings_review.csv,official_median_mase,numeric_like,0,6.901143533373399 | 8.088530320808188 | 8.649280961006667 | 8.65417111153676 | 9.49576945571986,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_preliminary_standings_review.csv,official_median_rmsse,numeric_like,0,1.856193218184295 | 1.8590126984374988 | 2.2718379673062783 | 2.273019421267602 | 2.751763320667872,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_preliminary_standings_review.csv,supported_better_count,integer_like,0,8 | 2 | 6 | 4 | 5,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_preliminary_standings_review.csv,supported_worse_count,integer_like,0,0 | 1 | 3 | 9 | 5,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_preliminary_standings_review.csv,risk_status,text_like,0,low | medium | high,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_preliminary_standings_review.csv,audit_risk_flag,boolean_like,0,False | True,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_preliminary_standings_review.csv,eligible_for_champion_consideration,boolean_like,0,True | False,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_preliminary_standings_review.csv,sanity_review_status,text_like,0,PASS | WARNING,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_preliminary_standings_review.csv,sanity_review_notes,text_like,0,"No sanity contradiction detected; preliminary only, not champion decision. | Strong preliminary position has limited supported-better pairwise evidence. | Audit risk flag requires manual review.",null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_preliminary_standings_review.csv,created_timestamp,date_like,0,2026-06-13T19:46:36,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_pairwise_sanity_review.csv,run_id,text_like,0,tournament_sanity_review,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_pairwise_sanity_review.csv,model_a,text_like,0,ARIMA_Fixed | ETS_Current | LinearRegression | FixedGrowth_1_5 | FixedGrowth_3,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_pairwise_sanity_review.csv,model_b,text_like,0,ETS_Current | LinearRegression | FixedGrowth_1_5 | FixedGrowth_3 | FixedGrowth_4,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_pairwise_sanity_review.csv,comparison_status,text_like,0,supported_difference | inconclusive,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_pairwise_sanity_review.csv,median_delta_mase,numeric_like,0,3.4917490250170395 | 1.705991236700136 | 3.4709885792659385 | 2.7114576235508183 | -0.1277105944963441,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_pairwise_sanity_review.csv,bh_adjusted_p_value,numeric_like,0,0.0194493087841884 | 0.8005777086485704 | 0.4104550553877288 | 1.0 | 0.1621935321090859,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_pairwise_sanity_review.csv,practically_meaningful,boolean_like,0,True | False,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_pairwise_sanity_review.csv,statistically_supported,boolean_like,0,True | False,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_pairwise_sanity_review.csv,sanity_review_status,text_like,0,PASS,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_pairwise_sanity_review.csv,sanity_review_notes,text_like,0,Pairwise evidence is internally consistent and does not imply champion selection.,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_pairwise_sanity_review.csv,created_timestamp,date_like,0,2026-06-13T19:46:36,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_risk_sanity_review.csv,run_id,text_like,0,tournament_sanity_review,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_risk_sanity_review.csv,model_name,text_like,0,FastNeuralAR_MLP | NBEATS | NHITS | AUDIT_4,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_risk_sanity_review.csv,risk_type,text_like,0,severe_mase_or_rmsse_guardrail | extremely_high_mase | extremely_high_rmsse | partial_rows_excluded | dependency_deferral,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_risk_sanity_review.csv,risk_level,text_like,0,high | medium | advisory,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_risk_sanity_review.csv,evidence,text_like,0,official_median_mase=739.921888; official_median_rmsse=164.622417 | official_median_mase=739.921888 | official_median_rmsse=164.622417 | Audit #4 F-015: pre-recovery NBEATS partial rows existed only in inventory/checkpoints. | NHITS deferred_dependency_blocked due to Python 3.14 / neuralforecast / ray incompatibility.,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_risk_sanity_review.csv,impact_on_tournament,text_like,0,Model remains scored but may be excluded from champion consideration. | High-risk flag carried forward; scored but not silently promoted. | NBEATS is not scored; tournament consumes final audited artifacts only. | NHITS is not scored. | Condition carried forward for sanity review.,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_risk_sanity_review.csv,recommended_review_action,text_like,0,Review in 5.30A sanity review before 5.31 decision. | Investigate scale/normalization or recursive collapse behavior. | Do not read checkpoint or partial forecast files in downstream blocks. | Do not include NHITS until dependency blocker is resolved and audited. | Review Audit #4 conditions during 5.30A.,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_risk_sanity_review.csv,sanity_review_status,text_like,0,WARNING | PASS,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_risk_sanity_review.csv,blocking_for_5_31,boolean_like,0,False,null_count sample-based for large CSVs
outputs/model_lab/tournament_sanity_review/tournament_risk_sanity_review.csv,created_timestamp,date_like,0,2026-06-13T19:46:36,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/governance_recommendations.csv,model_name,text_like,0,ARIMA_Fixed | ETS_Current | LinearRegression | FixedGrowth_1_5 | FixedGrowth_3,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/governance_recommendations.csv,model_origin,text_like,0,baseline | challenger,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/governance_recommendations.csv,model_family,text_like,0,statistical | machine_learning | growth_baseline | lightweight_neural | deep_learning,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/governance_recommendations.csv,final_status,text_like,0,active_tournament_model | selected_champion | deferred_runtime_impractical | deferred_dependency_blocked,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/governance_recommendations.csv,selected_champion,boolean_like,0,False | True,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/governance_recommendations.csv,risk_flag,boolean_like,0,False | True,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/governance_recommendations.csv,eligible_for_champion,boolean_like,0,True | False,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/governance_recommendations.csv,governance_primary_action,text_like,0,MONITOR | REVIEW | KEEP_WITH_CONDITIONS | REVIEW_INVESTIGATE | TEST_LATER,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/governance_recommendations.csv,governance_secondary_action,text_like,0,BENCHMARK_REFERENCE | MONITOR | MODEL_POOL_REFERENCE | EXCLUDE_FROM_CHAMPION_CONSIDERATION | DEFER,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/governance_recommendations.csv,recommendation_summary,text_like,0,Valid non-champion model retained as a governed reference. | Baseline retained as reference with manual review carry-forward. | Selected champion with conditions; preserve medium confidence and explicit caveats. | High-risk challenger retained for transparency but excluded from champion consideration. | Deferred due to runtime impracticality for MVP/current environment.,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/governance_recommendations.csv,dashboard_requirement,text_like,0,Display as governed non-champion reference model. | Display manual-review carry-forward if shown in model details. | Display as conditional champion with medium confidence; do not present as unconditional winner. | Surface high-risk behavior and investigation need. | Show as deferred_runtime_impractical future-work model.,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/governance_recommendations.csv,future_review_trigger,text_like,0,Review if future evidence materially changes model status. | Manual review resolves or reclassifies risk status. | Future audit or production monitoring may close or change champion conditions. | Investigate scale/normalization or recursive-collapse behavior before contender treatment. | Retest in stronger VM/container/GPU or optimized execution environment.,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/governance_recommendations.csv,created_timestamp,date_like,0,2026-06-14T10:32:59,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/risk_to_action_mapping.csv,risk_id,text_like,0,R-001 | R-002 | R-003 | R-004 | R-005,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/risk_to_action_mapping.csv,source_artifact,text_like,0,outputs/model_lab/model_lab_closure_pack/model_lab_risk_register_final.csv,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/risk_to_action_mapping.csv,risk_type,text_like,0,model_behavior | deferred_model | decision_condition | audit_condition | sanity_review,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/risk_to_action_mapping.csv,model_name,text_like,0,FastNeuralAR_MLP | NBEATS | NHITS | ETS Explicit | AUDIT_4,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/risk_to_action_mapping.csv,risk_description,text_like,0,high MASE/RMSSE behavior / possible scale or recursive collapse issue | runtime impractical for MVP/current environment | dependency blocked / Python 3.14 neuralforecast ray incompatibility | champion selected with conditions / medium confidence | Audit #4 conditions carried forward,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/risk_to_action_mapping.csv,risk_level,text_like,0,high | medium | advisory | minor,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/risk_to_action_mapping.csv,assigned_primary_action,text_like,0,REVIEW_INVESTIGATE | TEST_LATER | KEEP_WITH_CONDITIONS | MONITOR | REVIEW,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/risk_to_action_mapping.csv,assigned_secondary_action,text_like,0,EXCLUDE_FROM_CHAMPION_CONSIDERATION | DEFER | MONITOR | SURFACE_ON_DASHBOARD,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/risk_to_action_mapping.csv,action_rationale,text_like,0,R-001 is governed through REVIEW_INVESTIGATE with EXCLUDE_FROM_CHAMPION_CONSIDERATION to prevent silent risk loss. | R-002 is governed through TEST_LATER with DEFER to prevent silent risk loss. | R-003 is governed through TEST_LATER with DEFER to prevent silent risk loss. | R-004 is governed through KEEP_WITH_CONDITIONS with MONITOR to prevent silent risk loss. | R-005 is governed through MONITOR with SURFACE_ON_DASHBOARD to prevent silent risk loss.,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/risk_to_action_mapping.csv,dashboard_carry_forward,boolean_like,0,True,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/risk_to_action_mapping.csv,future_work_required,boolean_like,0,True | False,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/risk_to_action_mapping.csv,review_trigger,text_like,0,Future neural implementation review or scale/recursive behavior fix. | Stronger VM/container/GPU or optimized batch execution becomes available. | Python 3.11/3.12 neuralforecast/ray-compatible environment becomes available. | Future audit or production monitoring changes confidence/conditions. | Audit #4 condition is superseded or formally closed.,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/risk_to_action_mapping.csv,created_timestamp,date_like,0,2026-06-14T10:32:59,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/model_recommendation_rules.csv,rule_id,text_like,0,RULE-001 | RULE-002 | RULE-003 | RULE-004 | RULE-005,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/model_recommendation_rules.csv,rule_name,text_like,0,Conditional champion rule | High-risk model rule | Deferred runtime rule | Deferred dependency rule | Manual review rule,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/model_recommendation_rules.csv,applies_to,text_like,0,selected champion | high-risk models | runtime-deferred models | dependency-deferred models | manual-review models,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/model_recommendation_rules.csv,input_condition,text_like,0,decision=CHAMPION_SELECTED_WITH_CONDITIONS | risk_level=high or audit_risk_flag=true | final_status=deferred_runtime_impractical | final_status=deferred_dependency_blocked | manual review carried forward,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/model_recommendation_rules.csv,required_evidence,text_like,0,champion_decision.csv | risk register | deferred model record | champion summary | tournament standings,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/model_recommendation_rules.csv,recommendation_action,text_like,0,KEEP_WITH_CONDITIONS | REVIEW_INVESTIGATE | TEST_LATER | REVIEW | MONITOR,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/model_recommendation_rules.csv,blocking_status,text_like,0,non_blocking | blocking_for_champion | not_current_candidate | communication_guardrail,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/model_recommendation_rules.csv,manual_review_required,boolean_like,0,False | True,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/model_recommendation_rules.csv,dashboard_requirement,text_like,0,"Surface conditional champion and medium confidence. | Surface risk and investigation need. | Show runtime deferral, not discarded. | Show dependency deferral, not discarded. | Show review-needed label.",null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/model_recommendation_rules.csv,created_timestamp,date_like,0,2026-06-14T10:32:59,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/decision_action_framework.csv,action_id,text_like,0,A-001 | A-002 | A-003 | A-004 | A-005,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/decision_action_framework.csv,action_name,text_like,0,KEEP | KEEP_WITH_CONDITIONS | MONITOR | REVIEW | REVIEW_INVESTIGATE,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/decision_action_framework.csv,action_category,text_like,0,model_pool | champion_governance | oversight | manual_review | future_work,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/decision_action_framework.csv,definition,text_like,0,"Retain model as an active governed model or reference. | Retain as selected champion only with explicitly visible conditions. | Carry forward a condition, advisory, or model status for future review. | Require human review before stronger operational claims are made. | Investigate likely implementation or behavior issue before future contender treatment.",null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/decision_action_framework.csv,trigger_conditions,text_like,0,"Validated model with no severe unresolved risk. | Champion decision is CHAMPION_SELECTED_WITH_CONDITIONS. | Medium confidence, audit advisory, sanity advisory, or active non-champion model. | Manual review flag or unresolved model risk. | Extreme error, possible scale issue, or recursive collapse risk.",null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/decision_action_framework.csv,required_evidence,text_like,0,"Closure universe, candidate evaluation, and scorecard status. | Champion decision and closure champion summary. | Audit, sanity, risk register, or decision artifact. | Risk register or candidate readiness finding. | Risk register and audit/sanity findings.",null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/decision_action_framework.csv,governance_treatment,text_like,0,Keep in governed model universe. | Preserve conditions and require monitoring. | Track without changing source evidence. | Keep visible and prevent silent upgrade. | Keep in history but do not treat as champion-safe.,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/decision_action_framework.csv,dashboard_treatment,text_like,0,"May be displayed as an active model or reference. | Show as conditional champion with medium confidence, not an unconditional winner. | Surface if relevant to model interpretation. | Show review-needed language. | Surface as high-risk investigation item.",null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/decision_action_framework.csv,manual_review_required,boolean_like,0,False | True,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/decision_action_framework.csv,terminal_or_transitional,text_like,0,transitional,null_count sample-based for large CSVs
outputs/governance/6_2_decision_rules/decision_action_framework.csv,created_timestamp,date_like,0,2026-06-14T10:32:59,null_count sample-based for large CSVs
outputs/governance/6_3_champion_conditions/champion_conditions_protocol.csv,condition_id,text_like,0,C-001 | C-002 | C-003 | C-004 | C-005,null_count sample-based for large CSVs
outputs/governance/6_3_champion_conditions/champion_conditions_protocol.csv,selected_champion_model,text_like,0,ETS Explicit,null_count sample-based for large CSVs
outputs/governance/6_3_champion_conditions/champion_conditions_protocol.csv,condition_type,text_like,0,medium_confidence | conditional_champion_status | pairwise_evidence_scope | risk_carry_forward | no_unconditional_replacement_claim,null_count sample-based for large CSVs
outputs/governance/6_3_champion_conditions/champion_conditions_protocol.csv,condition_description,text_like,0,"Champion selected with medium confidence, not high confidence. | ETS Explicit is selected as champion with conditions, not as an unconditional winner. | ETS Explicit has strong pairwise support but this does not imply dominance in every entity or future scenario. | Known risk carry-forwards remain active, including FastNeuralAR_MLP investigation and deferred NBEATS/NHITS. | Dashboard and stakeholder summaries must not state that ETS Explicit unconditionally replaces all other models.",null_count sample-based for large CSVs
outputs/governance/6_3_champion_conditions/champion_conditions_protocol.csv,source_artifact,text_like,0,outputs/model_lab/champion_decision/champion_decision.csv | outputs/model_lab/model_lab_closure_pack/model_lab_champion_summary.csv | outputs/model_lab/model_lab_closure_pack/model_lab_risk_register_final.csv | outputs/governance/6_2_decision_rules/decision_action_framework.csv,null_count sample-based for large CSVs
outputs/governance/6_3_champion_conditions/champion_conditions_protocol.csv,severity,text_like,0,condition | communication_guardrail | risk_carry_forward,null_count sample-based for large CSVs
outputs/governance/6_3_champion_conditions/champion_conditions_protocol.csv,governance_action,text_like,0,MONITOR | KEEP_WITH_CONDITIONS | SURFACE_ON_DASHBOARD | DO_NOT_PRESENT_AS_UNCONDITIONAL_WINNER,null_count sample-based for large CSVs
outputs/governance/6_3_champion_conditions/champion_conditions_protocol.csv,dashboard_display_required,boolean_like,0,True,null_count sample-based for large CSVs
outputs/governance/6_3_champion_conditions/champion_conditions_protocol.csv,review_trigger,text_like,0,"Confidence changes through future audit, monitoring, or new evidence. | Future champion decision changes decision type. | Evidence scope changes through future tournament or production monitoring. | Risk register changes or future work resolves carried-forward items. | Any dashboard or stakeholder copy claims unconditional replacement.",null_count sample-based for large CSVs
outputs/governance/6_3_champion_conditions/champion_conditions_protocol.csv,expiration_or_reassessment_rule,text_like,0,Reassess before any high-confidence or unconditional champion language is used. | Expires only if a later governed decision upgrades or replaces the conditional champion status. | Reassess when pairwise evidence is refreshed or expanded. | Do not expire until risks are explicitly closed by a later governed artifact. | Permanent until a future champion decision explicitly authorizes unconditional language.,null_count sample-based for large CSVs
outputs/governance/6_3_champion_conditions/champion_conditions_protocol.csv,created_timestamp,date_like,0,2026-06-14T10:40:38,null_count sample-based for large CSVs
outputs/governance/6_3_champion_conditions/champion_dashboard_language.csv,language_id,text_like,0,L-001 | L-002 | L-003 | L-004 | L-005,null_count sample-based for large CSVs
outputs/governance/6_3_champion_conditions/champion_dashboard_language.csv,language_category,text_like,0,approved | discouraged | prohibited,null_count sample-based for large CSVs
outputs/governance/6_3_champion_conditions/champion_dashboard_language.csv,audience,text_like,0,executive | dashboard | stakeholder | all,null_count sample-based for large CSVs
outputs/governance/6_3_champion_conditions/champion_dashboard_language.csv,statement_text,text_like,0,"ETS Explicit was selected as champion with conditions. | ETS Explicit is the current recommended champion candidate under the Model Lab governance framework. | The champion decision has medium confidence and must be interpreted with documented carry-forward risks. | The tournament standing supports ETS Explicit, but the champion decision remains conditional. | ETS Explicit is the top model.",null_count sample-based for large CSVs
outputs/governance/6_3_champion_conditions/champion_dashboard_language.csv,allowed_status,text_like,0,allowed | allowed_with_context | prohibited,null_count sample-based for large CSVs
outputs/governance/6_3_champion_conditions/champion_dashboard_language.csv,reason,text_like,0,Matches official champion decision. | Preserves governance context. | Keeps confidence and risks visible. | Separates standing from champion decision. | Can be misleading unless tied to conditional champion and scope.,null_count sample-based for large CSVs
outputs/governance/6_3_champion_conditions/champion_dashboard_language.csv,replacement_statement,text_like,4,ETS Explicit was selected as champion with conditions under the Model Lab governance framework. | ETS Explicit had strong tournament evidence and was selected as champion with conditions. | ETS Explicit was selected as champion with conditions. | ETS Explicit is the conditional champion under current Model Lab evidence. | ETS Explicit is the selected champion with conditions; other models remain governed references or future-work candidates.,null_count sample-based for large CSVs
outputs/governance/6_3_champion_conditions/champion_dashboard_language.csv,created_timestamp,date_like,0,2026-06-14T10:40:38,null_count sample-based for large CSVs
outputs/governance/6_4_dashboard_contract/dashboard_data_binding_contract.csv,binding_id,text_like,0,DB-001 | DB-002 | DB-003 | DB-004 | DB-005,null_count sample-based for large CSVs
outputs/governance/6_4_dashboard_contract/dashboard_data_binding_contract.csv,dashboard_section,text_like,0,Executive Summary | Champion Decision | Model Universe | Tournament Standings | Baseline vs Challenger Scorecard,null_count sample-based for large CSVs
outputs/governance/6_4_dashboard_contract/dashboard_data_binding_contract.csv,source_artifact,text_like,0,outputs/model_lab/model_lab_closure_pack/model_lab_key_results.csv | outputs/model_lab/model_lab_closure_pack/model_lab_champion_summary.csv | outputs/model_lab/champion_decision/champion_decision.csv | outputs/model_lab/model_lab_closure_pack/model_lab_final_model_universe.csv | outputs/model_lab/tournament_engine/tournament_preliminary_standings.csv,null_count sample-based for large CSVs
outputs/governance/6_4_dashboard_contract/dashboard_data_binding_contract.csv,source_fields,text_like,0,"metric_name,metric_value,metric_context | selected_champion_model,decision_type,decision_confidence,official_median_mase,official_median_rmsse,supported_better_count,supported_worse_count | decision,selected_champion_model,selected_champion_origin,selected_champion_family,decision_confidence,conditions | model_name,model_origin,model_family,final_status,included_in_tournament,eligible_for_champion,selected_champion,deferred_reason,risk_flag | preliminary_position,model_name,official_median_mase,official_median_rmsse,risk_status,audit_risk_flag",null_count sample-based for large CSVs
outputs/governance/6_4_dashboard_contract/dashboard_data_binding_contract.csv,display_fields,text_like,0,key KPIs | champion summary fields | official decision | model universe | standings table,null_count sample-based for large CSVs
outputs/governance/6_4_dashboard_contract/dashboard_data_binding_contract.csv,allowed_transformations,text_like,0,"filtering, sorting, renaming labels | formatting numeric display, renaming labels | renaming labels | filtering with visible counts, sorting | sorting, filtering, label renaming",null_count sample-based for large CSVs
outputs/governance/6_4_dashboard_contract/dashboard_data_binding_contract.csv,prohibited_transformations,text_like,0,"recomputing KPIs, changing champion decision, hiding risks | changing MASE/RMSSE, changing confidence, changing decision type | changing champion decision or conditions | dropping deferred models, hiding risk flags | inferring champion from rank, winner language",null_count sample-based for large CSVs
outputs/governance/6_4_dashboard_contract/dashboard_data_binding_contract.csv,refresh_behavior,text_like,0,read_only_file_load | static_artifact_load,null_count sample-based for large CSVs
outputs/governance/6_4_dashboard_contract/dashboard_data_binding_contract.csv,required_for_mvp,boolean_like,0,True,null_count sample-based for large CSVs
outputs/governance/6_4_dashboard_contract/dashboard_data_binding_contract.csv,created_timestamp,date_like,0,2026-06-14T10:49:31,null_count sample-based for large CSVs
outputs/governance/6_4_dashboard_contract/dashboard_governance_contract.csv,contract_id,text_like,0,DC-001 | DC-002 | DC-003 | DC-004 | DC-005,null_count sample-based for large CSVs
outputs/governance/6_4_dashboard_contract/dashboard_governance_contract.csv,contract_area,text_like,0,read_only_behavior | no_metric_recalculation | tournament_vs_champion_distinction | champion_communication | confidence_display,null_count sample-based for large CSVs
outputs/governance/6_4_dashboard_contract/dashboard_governance_contract.csv,contract_rule,text_like,0,Shiny must be read-only. | Shiny must not compute or recalculate MASE/RMSSE. | Shiny must not rerun models. | Shiny must not infer a champion from tournament rank alone. | Shiny must display champion decision as CHAMPION_SELECTED_WITH_CONDITIONS.,null_count sample-based for large CSVs
outputs/governance/6_4_dashboard_contract/dashboard_governance_contract.csv,rule_type,text_like,0,behavior | calculation | communication | display | traceability,null_count sample-based for large CSVs
outputs/governance/6_4_dashboard_contract/dashboard_governance_contract.csv,required_behavior,text_like,0,Load governed source artifacts as read-only files. | Display sourced metrics only. | Consume final artifacts only. | Use champion_decision.csv for champion status. | Show the exact decision type.,null_count sample-based for large CSVs
outputs/governance/6_4_dashboard_contract/dashboard_governance_contract.csv,prohibited_behavior,text_like,0,"Writing to source artifacts, governance artifacts, or Shiny-generated replacement data. | Recomputing MASE, RMSSE, aggregation, significance, or new scores. | Running forecasts, model code, tournament code, or scoring code. | Treating preliminary position as champion decision. | Upgrading decision to champion_selected or winner.",null_count sample-based for large CSVs
