file_path,file_type,runtime_category,uses_relative_paths,uses_absolute_paths,references_outputs,references_python,references_shiny_app,references_stage05,references_stage06,notes
outputs/model_lab/implementation_issue/implementation_issue_forecast.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/implementation_issue/implementation_issue_record.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/implementation_issue/implementation_issue_summary.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/mase/mase_by_entity.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/mase/mase_by_model.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/mase/mase_scores.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/mase/mase_summary.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/metrics/baseline_metrics.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/metrics/baseline_metrics_by_entity.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/metrics/baseline_metrics_by_model.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/metrics/baseline_metrics_summary.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/metrics_sanity/metrics_sanity_by_entity.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/metrics_sanity/metrics_sanity_by_model.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/metrics_sanity/metrics_sanity_flags.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/metrics_sanity/metrics_sanity_summary.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/model_lab_closure_pack/model_lab_artifact_manifest.csv,csv_historical,csv_historical,True,False,True,False,False,True,False,content scanned
outputs/model_lab/model_lab_closure_pack/model_lab_champion_summary.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/model_lab_closure_pack/model_lab_closure_report.md,markdown_historical,markdown_historical,False,False,False,True,False,True,True,content scanned
outputs/model_lab/model_lab_closure_pack/model_lab_closure_summary.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/model_lab_closure_pack/model_lab_closure_validation.csv,csv_historical,csv_historical,False,False,True,False,False,False,False,content scanned
outputs/model_lab/model_lab_closure_pack/model_lab_dashboard_handoff_manifest.csv,csv_historical,csv_historical,True,False,True,False,False,True,True,content scanned
outputs/model_lab/model_lab_closure_pack/model_lab_deferred_models.csv,csv_historical,csv_historical,False,False,False,True,False,False,False,content scanned
outputs/model_lab/model_lab_closure_pack/model_lab_executive_summary.md,markdown_historical,markdown_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/model_lab_closure_pack/model_lab_final_model_universe.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/model_lab_closure_pack/model_lab_key_results.csv,csv_historical,csv_historical,False,False,False,False,False,True,False,content scanned
outputs/model_lab/model_lab_closure_pack/model_lab_next_steps.csv,csv_historical,csv_historical,False,False,False,True,False,False,False,content scanned
outputs/model_lab/model_lab_closure_pack/model_lab_risk_register_final.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/model_lab_closure_pack/model_lab_stage_status_manifest.csv,csv_historical,csv_historical,True,False,True,False,False,True,False,content scanned
outputs/model_lab/no_tuning_leakage_contract/audit_readiness_manifest.csv,csv_historical,csv_historical,False,False,True,False,False,True,False,content scanned
outputs/model_lab/no_tuning_leakage_contract/challenger_preregistration_template.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/no_tuning_leakage_contract/leakage_control_checklist.csv,csv_historical,csv_historical,False,False,True,False,False,False,False,content scanned
outputs/model_lab/no_tuning_leakage_contract/no_tuning_leakage_contract.md,markdown_historical,markdown_historical,False,False,True,False,False,False,False,content scanned
outputs/model_lab/no_tuning_leakage_contract/no_tuning_leakage_summary.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/non_negative_policy/non_negative_forecasts.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/non_negative_policy/non_negative_impact_by_entity.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/non_negative_policy/non_negative_impact_by_model.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/non_negative_policy/non_negative_mase_scores.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/non_negative_policy/non_negative_policy_summary.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/non_negative_policy/non_negative_rmsse_scores.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/outlier_drilldown/outlier_by_entity.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/outlier_drilldown/outlier_by_model.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/outlier_drilldown/outlier_drilldown_summary.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/outlier_drilldown/outlier_root_causes.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/outlier_drilldown/outlier_window_diagnostics.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/outlier_drilldown/ranking_risk_assessment.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/outlier_drilldown/top_metric_outliers.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/ranking_dry_run/baseline_ranking_by_entity.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/ranking_dry_run/baseline_ranking_by_model.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/ranking_dry_run/baseline_ranking_distribution.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/ranking_dry_run/baseline_ranking_flags.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/ranking_dry_run/baseline_ranking_scores.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/ranking_dry_run/baseline_ranking_summary.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/ranking_policy/ranking_aggregation_rules.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/ranking_policy/ranking_metric_weights.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/ranking_policy/ranking_normalization_rules.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/ranking_policy/ranking_outlier_rules.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/ranking_policy/ranking_policy_definition.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/ranking_policy/ranking_policy_summary.csv,csv_historical,csv_historical,False,False,True,False,False,False,False,content scanned
outputs/model_lab/ranking_policy/ranking_tiebreak_rules.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/rmsse/rmsse_by_entity.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/rmsse/rmsse_by_model.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/rmsse/rmsse_guardrail_summary.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/rmsse/rmsse_scores.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/runs/execution_audit.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/runs/execution_audit_history.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/runs/run_manifest.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/runs/run_manifest_history.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/runs/run_metadata.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/runs/run_metadata_history.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/sanity_review/forecast_sanity_by_entity.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/sanity_review/forecast_sanity_by_model.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/sanity_review/forecast_sanity_flags.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/sanity_review/forecast_sanity_summary.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/seasonal_benchmark/seasonal_naive_forecasts.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/seasonal_benchmark/seasonal_naive_status.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/seasonal_benchmark/seasonal_naive_summary.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/smoke_test/smoke_execution_status.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/smoke_test/smoke_forecasts.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/smoke_test/smoke_summary.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/smoke_test_broader/broader_smoke_execution_status.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/smoke_test_broader/broader_smoke_forecasts.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/smoke_test_broader/broader_smoke_summary.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/statistical_significance/model_significance_summary.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/statistical_significance/pairwise_model_significance.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/statistical_significance/significance_policy.md,markdown_historical,markdown_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/statistical_significance/significance_summary.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/tournament_engine/tournament_engine_report.md,markdown_historical,markdown_historical,False,False,True,False,False,False,False,content scanned
outputs/model_lab/tournament_engine/tournament_entity_model_scores.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/tournament_engine/tournament_model_evidence_summary.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/tournament_engine/tournament_model_scorecard.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/tournament_engine/tournament_model_universe.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/tournament_engine/tournament_pairwise_evidence.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/tournament_engine/tournament_preliminary_standings.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/tournament_engine/tournament_risk_register.csv,csv_historical,csv_historical,False,False,False,True,False,False,False,content scanned
outputs/model_lab/tournament_engine/tournament_summary.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/tournament_engine/tournament_validation.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/tournament_sanity_review/tournament_candidate_readiness_for_5_31.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/tournament_sanity_review/tournament_pairwise_sanity_review.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/tournament_sanity_review/tournament_preliminary_standings_review.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/tournament_sanity_review/tournament_risk_sanity_review.csv,csv_historical,csv_historical,False,False,False,True,False,False,False,content scanned
outputs/model_lab/tournament_sanity_review/tournament_sanity_checklist.csv,csv_historical,csv_historical,False,False,True,False,False,False,False,content scanned
outputs/model_lab/tournament_sanity_review/tournament_sanity_findings.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/tournament_sanity_review/tournament_sanity_review_report.md,markdown_historical,markdown_historical,False,False,True,False,False,False,False,content scanned
outputs/model_lab/tournament_sanity_review/tournament_sanity_summary.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/training_job_plan.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
outputs/model_lab/training_job_summary.csv,csv_historical,csv_historical,False,False,False,False,False,False,False,content scanned
python/evaluation/__init__.py,python_script,python_script,False,False,False,False,False,False,False,content scanned
python/evaluation/build_dashboard_exports.py,python_script,python_script,False,False,True,False,False,False,False,content scanned
python/evaluation/build_evaluation_dataset.py,python_script,python_script,False,False,True,False,False,False,False,content scanned
python/evaluation/discover_backtest_windows.py,python_script,python_script,False,False,True,False,False,False,False,content scanned
python/evaluation/discover_evaluation_sources.py,python_script,python_script,False,False,True,False,False,False,False,content scanned
python/evaluation/generate_baseline_metrics.py,python_script,python_script,False,False,True,False,False,False,False,content scanned
python/evaluation/validate_official_metrics.py,python_script,python_script,False,False,True,False,False,False,False,content scanned
python/explore/__init__.py,python_script,python_script,False,False,False,False,False,False,False,content scanned
python/explore/inspect_official_metrics.py,python_script,python_script,False,False,True,False,False,False,False,content scanned
python/explore/inspect_processed_csv.py,python_script,python_script,False,False,True,False,False,False,False,content scanned
python/explore/inspect_raw_csv.py,python_script,python_script,False,False,False,False,False,False,False,content scanned
python/governance/build_governance_6_0_6_1.py,python_script,python_script,True,False,True,False,True,True,True,content scanned
python/governance/build_governance_6_2.py,python_script,python_script,True,False,True,True,True,True,True,content scanned
python/governance/build_governance_6_3.py,python_script,python_script,True,False,True,False,True,True,True,content scanned
python/governance/build_governance_6_4.py,python_script,python_script,True,False,True,False,True,True,True,content scanned
python/governance/build_governance_6_5.py,python_script,python_script,True,False,True,True,True,True,True,content scanned
python/governance/inspect_governance_6_0_6_1.py,python_script,python_script,False,False,True,False,True,True,True,content scanned
python/governance/inspect_governance_6_2.py,python_script,python_script,False,False,True,False,True,True,True,content scanned
python/governance/inspect_governance_6_3.py,python_script,python_script,False,False,True,False,True,True,True,content scanned
python/governance/inspect_governance_6_4.py,python_script,python_script,False,False,True,False,True,True,True,content scanned
python/governance/inspect_governance_6_5.py,python_script,python_script,False,False,True,False,True,True,True,content scanned
python/ingestion/__init__.py,python_script,python_script,False,False,False,False,False,False,False,content scanned
python/ingestion/config.py,python_script,python_script,False,False,False,False,False,False,False,content scanned
python/ingestion/export_hdd_region.py,python_script,python_script,False,False,False,False,False,False,False,content scanned
python/ingestion/export_official_metrics.py,python_script,python_script,False,False,False,False,False,False,False,content scanned
python/ingestion/queries.py,python_script,python_script,False,False,False,False,False,False,False,content scanned
python/ingestion/test_connection.py,python_script,python_script,False,False,False,False,False,False,False,content scanned
python/model_lab/__init__.py,python_script,python_script,False,False,False,False,False,False,False,content scanned
python/model_lab/apply_non_negative_policy.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/benchmark_denominators.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/build_aggregation_hierarchy.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/build_challenger_aggregation_significance.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/build_challenger_execution_plan.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/build_challenger_official_execution_prep.py,python_script,python_script,False,False,True,True,False,True,False,content scanned
python/model_lab/build_challenger_onboarding.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/build_champion_decision.py,python_script,python_script,False,False,True,False,True,True,False,content scanned
python/model_lab/build_denominator_reconciliation_report.py,python_script,python_script,True,False,True,True,False,True,False,content scanned
python/model_lab/build_dependency_resolution.py,python_script,python_script,False,False,True,True,False,True,False,content scanned
python/model_lab/build_feature_dataset.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/build_model_lab_closure_pack.py,python_script,python_script,True,False,True,True,True,True,True,content scanned
python/model_lab/build_no_tuning_leakage_contract.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/build_statistical_significance.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/build_tournament_engine.py,python_script,python_script,False,False,True,True,True,True,False,content scanned
python/model_lab/build_tournament_sanity_review.py,python_script,python_script,False,False,True,False,True,True,False,content scanned
python/model_lab/calculate_baseline_metrics.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/calculate_challenger_metrics.py,python_script,python_script,True,False,True,False,False,True,False,content scanned
python/model_lab/calculate_mase.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/calculate_rmsse.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/create_run_manifest.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/design_execution_contract.py,python_script,python_script,True,False,True,False,False,True,False,content scanned
python/model_lab/design_ranking_policy.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/generate_backtesting_windows.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/inspect_aggregation_hierarchy.py,python_script,python_script,False,False,True,False,True,True,False,content scanned
python/model_lab/inspect_backtesting_windows.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/inspect_baseline_broader_smoke_test.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/inspect_baseline_forecasts.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/inspect_baseline_larger_pilot.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/inspect_baseline_metrics.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/inspect_baseline_ranking_dry_run.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/inspect_baseline_ranking_publication.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/inspect_baseline_smoke_test.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/inspect_challenger_aggregation_significance.py,python_script,python_script,False,False,True,False,True,True,False,content scanned
python/model_lab/inspect_challenger_execution_plan.py,python_script,python_script,False,False,True,False,True,True,False,content scanned
python/model_lab/inspect_challenger_metrics.py,python_script,python_script,False,False,True,False,True,True,False,content scanned
python/model_lab/inspect_challenger_official_execution.py,python_script,python_script,False,False,True,False,True,True,False,content scanned
python/model_lab/inspect_challenger_official_execution_prep.py,python_script,python_script,False,False,True,True,True,True,False,content scanned
python/model_lab/inspect_challenger_official_execution_recovery.py,python_script,python_script,False,False,True,False,True,True,False,content scanned
python/model_lab/inspect_challenger_onboarding.py,python_script,python_script,False,False,True,False,True,True,False,content scanned
python/model_lab/inspect_challenger_sandbox.py,python_script,python_script,False,False,True,False,True,True,False,content scanned
python/model_lab/inspect_champion_decision.py,python_script,python_script,False,False,True,False,True,True,False,content scanned
python/model_lab/inspect_execution_audit.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/inspect_execution_contract.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/inspect_feature_dataset.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/inspect_forecast_sanity.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/inspect_full_baseline_execution.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/inspect_implementation_issue.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/inspect_mase.py,python_script,python_script,False,False,True,False,True,True,False,content scanned
python/model_lab/inspect_metrics_sanity.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/inspect_model_lab_closure_pack.py,python_script,python_script,False,False,True,False,True,True,False,content scanned
python/model_lab/inspect_naive_benchmark.py,python_script,python_script,False,False,True,False,True,True,False,content scanned
python/model_lab/inspect_no_tuning_leakage_contract.py,python_script,python_script,False,False,True,False,True,True,False,content scanned
python/model_lab/inspect_non_negative_policy.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/inspect_outlier_drilldown.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/inspect_ranking_policy.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/inspect_rmsse.py,python_script,python_script,False,False,True,False,True,True,False,content scanned
python/model_lab/inspect_seasonal_naive.py,python_script,python_script,False,False,True,False,True,True,False,content scanned
python/model_lab/inspect_statistical_significance.py,python_script,python_script,False,False,True,False,True,True,False,content scanned
python/model_lab/inspect_tournament_engine.py,python_script,python_script,False,False,True,False,True,True,False,content scanned
python/model_lab/inspect_tournament_sanity_review.py,python_script,python_script,False,False,True,False,True,True,False,content scanned
python/model_lab/inspect_training_plan.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/investigate_implementation_issue.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/load_configs.py,python_script,python_script,False,False,False,False,False,False,False,content scanned
python/model_lab/models/__init__.py,python_script,python_script,False,False,False,False,False,False,False,content scanned
python/model_lab/models/arima_fixed_model.py,python_script,python_script,False,False,False,False,False,True,False,content scanned
python/model_lab/models/autoarima_model.py,python_script,python_script,False,False,False,False,False,True,False,content scanned
python/model_lab/models/base_model.py,python_script,python_script,False,False,False,False,False,False,False,content scanned
python/model_lab/models/ets_current_model.py,python_script,python_script,False,False,False,False,False,True,False,content scanned
python/model_lab/models/ets_model.py,python_script,python_script,False,False,False,False,False,True,False,content scanned
python/model_lab/models/fixed_growth_model.py,python_script,python_script,False,False,False,False,False,True,False,content scanned
python/model_lab/models/lightgbm_model.py,python_script,python_script,False,False,False,False,False,True,False,content scanned
python/model_lab/models/linear_regression_model.py,python_script,python_script,False,False,False,False,False,True,False,content scanned
python/model_lab/models/model_metadata.py,python_script,python_script,False,False,False,False,False,False,False,content scanned
python/model_lab/models/model_registry.py,python_script,python_script,False,False,False,False,False,True,False,content scanned
python/model_lab/models/nbeats_model.py,python_script,python_script,False,False,False,False,False,True,False,content scanned
python/model_lab/models/nhits_model.py,python_script,python_script,False,False,False,False,False,True,False,content scanned
python/model_lab/models/theta_model.py,python_script,python_script,False,False,False,False,False,True,False,content scanned
python/model_lab/models/xgboost_model.py,python_script,python_script,False,False,False,False,False,True,False,content scanned
python/model_lab/publish_baseline_ranking.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/review_forecast_sanity.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/review_metrics_sanity.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/run_baseline_broader_smoke_test.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/run_baseline_larger_pilot.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/run_baseline_models.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/run_baseline_ranking_dry_run.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/run_baseline_smoke_test.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/run_challenger_model_set_rescope.py,python_script,python_script,False,False,True,True,False,True,False,content scanned
python/model_lab/run_challenger_official_execution.py,python_script,python_script,False,False,True,True,False,True,False,content scanned
python/model_lab/run_challenger_official_execution_recovery.py,python_script,python_script,False,False,True,True,False,True,False,content scanned
python/model_lab/run_challenger_sandbox.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/run_full_baseline_execution.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/run_model_lab.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/run_naive_benchmark.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/run_outlier_drilldown.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/run_seasonal_naive.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/test_training_only_denominator.py,python_script,python_script,False,False,False,False,False,True,False,content scanned
python/model_lab/training_orchestrator.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/validate_audit_remediation.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/validate_backtesting_design.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/validate_execution_controls.py,python_script,python_script,False,False,True,False,False,True,False,content scanned
python/model_lab/validate_model_registry.py,python_script,python_script,False,False,False,False,False,True,False,content scanned
python/requirements.txt,markdown_operational,markdown_operational,False,False,False,True,False,False,False,content scanned
python/transform/__init__.py,python_script,python_script,False,False,False,False,False,False,False,content scanned
python/transform/build_data_contract.py,python_script,python_script,False,False,True,False,False,False,False,content scanned
python/utils/__init__.py,python_script,python_script,False,False,False,True,False,False,False,content scanned
python/utils/logger.py,python_script,python_script,False,False,False,True,False,False,False,content scanned
python/utils/paths.py,python_script,python_script,True,False,False,True,False,False,False,content scanned
python/versioning/diagnose_v1_migration.py,python_script,python_script,True,True,True,True,True,True,True,content scanned
README.md,markdown_operational,markdown_operational,True,False,True,False,True,True,True,content scanned
setup.R,r_script,r_script,True,False,True,False,True,True,True,content scanned
shiny_app/app.R,shiny_file,shiny_file,False,False,False,False,False,False,False,content scanned
shiny_app/global.R,shiny_file,shiny_file,False,False,False,False,False,False,False,content scanned
shiny_app/modules/forecast_chart/forecast_chart_server.R,shiny_file,shiny_file,False,False,False,False,False,False,False,content scanned
shiny_app/modules/forecast_chart/forecast_chart_ui.R,shiny_file,shiny_file,False,False,False,False,False,False,False,content scanned
shiny_app/modules/llm_summary/llm_summary_server.R,shiny_file,shiny_file,False,False,False,False,False,False,False,content scanned
shiny_app/modules/llm_summary/llm_summary_ui.R,shiny_file,shiny_file,False,False,False,False,False,False,False,content scanned
shiny_app/modules/metric_cards/metric_cards_server.R,shiny_file,shiny_file,False,False,False,False,False,False,False,content scanned
shiny_app/modules/metric_cards/metric_cards_ui.R,shiny_file,shiny_file,False,False,False,False,False,False,False,content scanned
shiny_app/modules/model_ranking/model_ranking_server.R,shiny_file,shiny_file,False,False,False,False,False,False,False,content scanned
shiny_app/modules/model_ranking/model_ranking_ui.R,shiny_file,shiny_file,False,False,False,False,False,False,False,content scanned
shiny_app/R/cards.R,shiny_file,shiny_file,False,False,False,False,False,False,False,content scanned
shiny_app/R/constants.R,shiny_file,shiny_file,True,False,False,False,False,False,True,content scanned
shiny_app/R/data_loader.R,shiny_file,shiny_file,True,False,False,False,False,False,False,content scanned
shiny_app/R/helpers.R,shiny_file,shiny_file,False,False,False,False,False,False,False,content scanned
shiny_app/R/libraries.R,shiny_file,shiny_file,False,False,False,False,False,False,False,content scanned
shiny_app/R/llm_client.R,shiny_file,shiny_file,False,False,False,False,False,False,False,content scanned
shiny_app/R/plots.R,shiny_file,shiny_file,False,False,False,False,False,False,False,content scanned
shiny_app/R/tables.R,shiny_file,shiny_file,False,False,False,False,False,False,False,content scanned
shiny_app/server/accuracy_server.R,shiny_file,shiny_file,False,False,True,False,False,False,False,content scanned
shiny_app/server/backtesting_server.R,shiny_file,shiny_file,False,False,True,False,False,False,False,content scanned
shiny_app/server/forecast_overlay_server.R,shiny_file,shiny_file,False,False,True,False,False,False,False,content scanned
